Time,GSR,Temp(C)
1607178370.1309,1,32.38
1607178371.7797,1,32.38
1607178373.5615,1,32.38
1607178375.0496,1,32.38
1607178376.6996,2,32.38
1607178378.3496,3,32.38
1607178379.9995,2,32.38
1607178381.6494,2,32.38
1607178383.2994,1,32.38
1607178384.9494,2,32.38
1607178386.6293,3,32.44
1607178388.2493,1,32.50
1607178389.8993,1,32.50
1607178391.5807,1,32.50
1607178393.1992,1,32.50
1607178394.8556,1,32.50
1607178396.5367,1,32.50
1607178398.2116,1,32.50
1607178399.8618,1,32.50
1607178401.5666,1,32.56
1607178403.0994,1,32.56
1607178404.7492,1,32.56
1607178406.3994,2,32.56
1607178408.0192,3,32.56
1607178409.6691,3,32.56
1607178411.3191,4,32.50
1607178412.9691,5,32.56
1607178414.6191,4,32.56
1607178416.2691,3,32.56
1607178417.9191,2,32.56
1607178419.5990,2,32.56
1607178421.2479,3,32.56
1607178422.8992,4,32.56
1607178424.5874,5,32.63
1607178426.2572,5,32.63
1607178427.8190,6,32.63
1607178429.6141,7,32.63
1607178431.1190,7,32.63
1607178432.7689,8,32.63
1607178434.4188,8,32.63
1607178436.0689,8,32.63
1607178437.7188,8,32.56
1607178439.3687,8,32.63
1607178440.9887,8,32.56
1607178442.6386,6,32.56
1607178444.2886,1,32.56
1607178445.9386,1,32.56
1607178447.6202,1,32.56
1607178449.2758,1,32.56
1607178450.9778,1,32.56
1607178452.6278,1,32.56
1607178454.1888,2,32.56
1607178455.9934,3,32.56
1607178457.4885,3,32.56
1607178459.1386,3,32.56
1607178460.8186,2,32.56
1607178462.4386,2,32.56
1607178464.0885,1,32.56
1607178465.7385,2,32.50
1607178467.3885,3,32.56
1607178469.0684,3,32.56
1607178470.6884,4,32.50
1607178472.3383,5,32.50
1607178473.9584,5,32.50
1607178475.6353,4,32.50
1607178477.3153,4,32.50
1607178478.9928,5,32.50
1607178480.6755,5,32.50
1607178482.2082,6,32.50
1607178483.8583,7,32.50
1607178485.5083,7,32.50
1607178487.1582,8,32.50
1607178488.8081,9,32.50
1607178490.4581,9,32.50
1607178492.1382,10,32.50
1607178493.7580,10,32.56
1607178495.4080,11,32.56
1607178497.0580,9,32.63
1607178498.7080,7,32.63
1607178500.3846,6,32.63
1607178502.0363,5,32.63
1607178503.6867,5,32.69
1607178505.3950,5,32.69
1607178507.0451,6,32.69
1607178508.6080,5,32.69
1607178510.2279,5,32.69
1607178511.8778,6,32.69
1607178513.5279,7,32.69
1607178515.1778,7,32.69
1607178516.8278,7,32.69
1607178518.4776,7,32.75
1607178520.1277,7,32.75
1607178521.7776,8,32.75
1607178523.4276,8,32.75
1607178525.0776,8,32.75
1607178526.7276,9,32.75
1607178528.4357,10,32.75
1607178530.0559,10,32.75
1607178531.7745,9,32.75
1607178533.4457,9,32.75
1607178534.9778,9,32.75
1607178536.6276,10,32.81
1607178538.2775,10,32.81
1607178539.9275,10,32.81
1607178541.5776,10,32.75
1607178543.2275,10,32.81
1607178544.8776,10,32.81
1607178546.5286,10,32.81
1607178548.1775,10,32.75
1607178549.8275,10,32.81
1607178551.4775,11,32.81
1607178553.1274,11,32.81
1607178554.8042,12,32.81
1607178556.4545,12,32.81
1607178558.1043,11,32.81
1607178559.8143,12,32.81
1607178561.4643,12,32.88
1607178563.0274,12,32.88
1607178564.6774,13,32.88
1607178566.3873,13,32.88
1607178567.9774,13,32.88
1607178569.6272,14,32.88
1607178571.2772,14,32.88
1607178572.8971,15,32.88
1607178574.5471,16,32.88
1607178576.1970,16,32.88
1607178577.8470,16,32.88
1607178579.4969,16,32.88
1607178581.1470,16,32.88
1607178582.8244,16,32.88
1607178584.4744,17,32.88
1607178586.1839,17,32.88
1607178587.8341,18,32.88
1607178589.3970,19,32.88
1607178591.0470,19,32.88
1607178592.6971,19,32.88
1607178594.3469,19,32.88
1607178595.9970,18,32.88
1607178597.6469,18,32.88
1607178599.2969,19,32.88
1607178600.9468,19,32.88
1607178602.5967,20,32.88
1607178604.2467,19,32.88
1607178605.8967,20,32.88
1607178607.5466,20,32.88
1607178609.2275,20,32.81
1607178610.8748,21,32.88
1607178612.5552,21,32.88
1607178614.2334,22,32.81
1607178615.7974,22,32.88
1607178617.4466,23,32.81
1607178619.0965,23,32.81
1607178620.7465,23,32.81
1607178622.3965,23,32.88
1607178624.0465,24,32.81
1607178625.6963,25,32.81
1607178627.3464,25,32.81
1607178628.9964,26,32.81
1607178630.6763,26,32.81
1607178632.2962,27,32.81