Time,GSR,Temp(C)
1602831171.3275,427,36.31
1602831172.1370,427,36.31
1602831172.9768,427,36.31
1602831173.8171,427,36.38
1602831174.6568,427,36.31
1602831175.4658,427,36.38
1602831176.3279,427,36.38
1602831177.1458,428,36.31
1602831177.9762,427,36.31
1602831178.7955,427,36.31
1602831179.7138,427,36.31
1602831180.4455,428,36.31
1602831181.3672,427,36.38
1602831182.1255,428,36.38
1602831183.0473,427,36.31
1602831183.7754,427,36.31
1602831184.7276,427,36.38
1602831185.4555,426,36.38
1602831186.2657,426,36.31
1602831187.1055,423,36.38
1602831187.9456,421,36.38
1602831188.7555,420,36.38
1602831189.5956,420,36.38
1602831190.4355,420,36.31
1602831191.2758,420,36.31
1602831192.0855,420,36.38
1602831192.9256,421,36.38
1602831193.7655,421,36.38
1602831194.5766,421,36.31
1602831195.4378,421,36.38
1602831196.2858,421,36.38
1602831197.0954,420,36.38
1602831197.9055,420,36.38
1602831198.8278,420,36.38
1602831199.5855,420,36.38
1602831200.6718,419,36.38
1602831201.2843,418,36.38
1602831202.4368,417,36.38
1602831202.9767,418,36.38
1602831203.7992,418,36.38
1602831204.5654,417,36.38
1602831205.5079,417,36.38
1602831206.2155,417,36.38
1602831207.0557,417,36.38
1602831207.8955,417,36.38
1602831208.7057,417,36.38
1602831209.5454,417,36.38
1602831210.3858,417,36.38
1602831211.1954,417,36.38
1602831212.0357,417,36.38
1602831212.8754,417,36.38
1602831213.7159,417,36.38
1602831214.5254,417,36.38
1602831215.3657,417,36.38
1602831216.2055,416,36.31
1602831217.0156,416,36.38
1602831217.8699,415,36.38
1602831218.6955,415,36.38
1602831219.5477,415,36.38
1602831220.3455,415,36.38
1602831221.1976,413,36.38
1602831222.0255,412,36.38
1602831222.9087,413,36.38
1602831223.6756,413,36.38
1602831224.5577,413,36.38
1602831225.3256,413,36.38
1602831226.2663,414,36.38
1602831227.0056,414,36.38
1602831227.9594,414,36.38
1602831228.6554,414,36.38
1602831229.6285,415,36.38
1602831230.3355,415,36.38
1602831231.1456,415,36.38
1602831231.9853,415,36.38
1602831232.8256,415,36.38
1602831233.6354,415,36.38
1602831234.4754,415,36.38
1602831235.3153,415,36.38
1602831236.1556,416,36.38
1602831236.9653,416,36.38
1602831237.8052,416,36.38
1602831238.6452,416,36.38
1602831239.4553,416,36.38
1602831240.3085,416,36.38
1602831241.1355,416,36.38
1602831241.9574,416,36.38
1602831242.7852,416,36.38
1602831243.6685,416,36.38
1602831244.4654,416,36.38
1602831245.3261,416,36.38
1602831246.1154,416,36.38
1602831247.0284,416,36.38
1602831247.7651,416,36.38
1602831248.6761,416,36.38
1602831249.4752,416,36.38
1602831250.2555,416,36.38
1602831251.1252,416,36.38
1602831251.9356,416,36.38
1602831252.7752,416,36.38
1602831253.5856,415,36.38
