Time,HR,RR
1602831172.7989,72,843
1602831173.8109,72,821
1602831174.8010,72,836
1602831175.7884,72,861
1602831176.9285,72,885
1602831177.7987,72,889
1602831178.7883,72,900
1602831179.8383,71,900
1602831180.7981,71,867
1602831181.7888,71,852
1602831182.8084,71,857
1602831183.7982,71,792
1602831184.7881,72,774
1602831185.8659,73,755
1602831186.7987,74,776
1602831187.7885,75,777
1602831188.8081,75,791
1602831189.8275,75,828
1602831190.9074,75,860
1602831191.8168,75,911
1602831192.7983,74,939
1602831193.7881,73,918
1602831194.8376,73,873
1602831195.7986,72,872
1602831196.7883,72,871
1602831197.8082,72,866
1602831198.8285,72,850
1602831199.9365,72,840
1602831200.8082,72,864
1602831201.8699,72,901
1602831202.9720,72,929
1602831203.8680,71,907
1602831204.9092,70,932
1602831205.7883,70,946
1602831206.8082,69,902
1602831207.7981,69,882
1602831208.8978,69,870
1602831209.8085,69,864
1602831210.7983,70,828
1602831211.7882,70,832
1602831212.8081,70,851
1602831213.9050,71,871
1602831214.7883,71,884
1602831215.8082,71,831
1602831216.7981,71,859
1602831217.8683,71,873
1602831218.8089,71,879
1602831219.7984,71,893
1602831220.7882,71,877
1602831221.8080,71,818
1602831222.9069,71,824
1602831223.8185,71,838
1602831224.8082,72,870
1602831225.7980,72,863
1602831226.8396,71,892
1602831227.9573,71,954
1602831228.7984,70,961
1602831229.7881,70,927
1602831230.8080,69,932
1602831231.8473,69,926
1602831232.7884,69,908
1602831233.8082,69,865
1602831234.7980,69,862
1602831235.8079,69,897
1602831236.9176,69,919
1602831237.7982,69,914
1602831238.7880,69,927
1602831239.8079,69,954
1602831240.8472,68,994
1602831241.7881,68,947
1602831242.8080,67,912
1602831243.7982,67,916
1602831244.7879,67,903
1602831245.9209,67,867
1602831246.7980,67,862
1602831247.7879,68,870
1602831248.8080,68,890
1602831249.8490,68,889
1602831250.7884,68,889
1602831251.8083,68,914
1602831252.7981,68,878
1602831253.7878,68,864
1602831254.8956,69,864
1602831255.8283,69,821
1602831256.8481,70,827
1602831257.8379,70,831
1602831258.7978,71,841
1602831259.7882,71,818
1602831260.8080,72,833
1602831261.7978,72,843
1602831262.7878,72,830
1602831263.8595,72,841
1602831264.7982,72,851
1602831265.7878,72,836
1602831266.8079,72,838
1602831267.7977,72,847
1602831268.8964,72,849
1602831269.8079,73,839
1602831270.7978,73,856
1602831271.7879,73,862
1602831272.8548,72,848
1602831273.7982,72,850
1602831274.7880,72,879
1602831275.8077,72,879
1602831276.7976,72,859
1602831277.8969,72,860
1602831278.8081,72,861
1602831279.7977,72,867
1602831280.7876,72,873
1602831281.8378,72,896
1602831282.7982,71,917
1602831283.7879,71,918
1602831284.8077,71,885
1602831285.7976,70,884
1602831286.8994,70,859
1602831287.8078,70,841
1602831288.7978,71,845
1602831289.8176,71,855
1602831290.8353,71,877
1602831291.9387,71,875
1602831292.7878,71,911
1602831293.8077,71,919
1602831294.7976,70,888
1602831295.8997,70,880
1602831296.8081,70,878
1602831297.7976,70,858
1602831298.7877,70,802
1602831299.8076,71,800
1602831300.9071,71,822
1602831301.7879,72,873
1602831302.8077,72,871
1602831303.7976,72,899
1602831304.8376,71,935
1602831305.8080,71,901
1602831306.7976,71,878
1602831307.7877,70,875
