,hr,rr,ecg,gsr,temperature
1602831175.0719,72.0,836.0,594.0,427.0000000000002,36.31
1602831175.0728,72.0,836.0,1860.0,427.0000000000002,36.31
1602831175.0747,72.0,836.0,3197.0,427.0000000000002,36.31
1602831175.0767,72.0,836.0,3991.0,427.0000000000002,36.31
1602831175.0786,72.0,836.0,4669.0,427.0000000000002,36.31
1602831175.0807,72.0,836.0,5409.0,427.0000000000002,36.31
1602831175.0827,72.0,836.0,5945.0,427.0000000000002,36.31
1602831175.0848,72.0,836.0,6362.0,427.0000000000002,36.31
1602831175.0866,72.0,836.0,6790.0,427.0000000000002,36.31
1602831175.0887,72.0,836.0,7166.0,427.0000000000003,36.31
1602831175.0907,72.0,836.0,7481.0,427.0000000000003,36.31
1602831175.0926,72.0,836.0,7751.0,427.0000000000003,36.31
1602831175.0947,72.0,836.0,7989.0,427.0000000000003,36.31
1602831175.0968,72.0,836.0,8201.0,427.0000000000003,36.31
1602831175.0987,72.0,836.0,8378.0,427.0000000000003,36.31
1602831175.1007,72.0,836.0,8537.0,427.0000000000003,36.31
1602831175.1026,72.0,836.0,8692.0,427.0000000000003,36.31
1602831175.1047,72.0,836.0,8810.0,427.0000000000003,36.31
1602831175.1067,72.0,836.0,8901.0,427.0000000000003,36.31
1602831175.1087,72.0,836.0,9007.0,427.0000000000003,36.31
1602831175.1107,72.0,836.0,9098.0,427.0000000000003,36.31
1602831175.1127,72.0,836.0,9154.0,427.0000000000003,36.31
1602831175.1147,72.0,836.0,9218.0,427.0000000000003,36.31
1602831175.1167,72.0,836.0,9290.0,427.0000000000003,36.31
1602831175.1187,72.0,836.0,9326.0,427.0000000000003,36.31
1602831175.1207,72.0,836.0,9346.0,427.0000000000003,36.31
1602831175.1226,72.0,836.0,9376.0,427.0000000000003,36.31
1602831175.1247,72.0,836.0,9400.0,427.0000000000003,36.31
1602831175.1267,72.0,836.0,9408.0,427.0000000000003,36.31
1602831175.1286,72.0,836.0,9417.0,427.0000000000003,36.31
1602831175.1306,72.0,836.0,9422.0,427.0000000000003,36.31
1602831175.1327,72.0,836.0,9412.0,427.0000000000003,36.31
1602831175.1347,72.0,836.0,9398.0,427.0000000000003,36.31
1602831175.1367,72.0,836.0,9393.0,427.0000000000003,36.31
1602831175.1386,72.0,836.0,9395.0,427.0000000000003,36.31
1602831175.1406,72.0,836.0,9390.0,427.0000000000003,36.31
1602831175.1426,72.0,836.0,9344.0,427.0000000000003,36.31
1602831175.1447,72.0,836.0,9302.0,427.0000000000003,36.31
1602831175.1467,72.0,836.0,9297.0,427.0000000000003,36.31
1602831175.1487,72.0,836.0,9267.0,427.0000000000003,36.31
1602831175.1507,72.0,836.0,9206.0,427.0000000000003,36.31
1602831175.1527,72.0,836.0,9169.0,427.0000000000003,36.31
1602831175.1547,72.0,836.0,9157.0,427.0000000000003,36.31
1602831175.1567,72.0,836.0,9142.0,427.0000000000003,36.31
1602831175.1587,72.0,836.0,9098.0,427.0000000000003,36.31
1602831175.1607,72.0,836.0,9034.0,427.0000000000003,36.31
1602831175.1627,72.0,836.0,8985.0,427.0000000000003,36.31
1602831175.1647,72.0,836.0,8943.0,427.0000000000002,36.31
1602831175.1667,72.0,836.0,8884.0,427.0000000000002,36.31
1602831175.1687,72.0,836.0,8813.0,427.0000000000002,36.31
1602831175.1718,72.0,836.0,8766.0,426.9999999999389,36.31
1602831175.1727,72.0,836.0,8719.0,426.9999999999389,36.31
1602831175.1748,72.0,836.0,8651.0,426.9999999999389,36.31
1602831175.1766,72.0,836.0,8587.0,426.9999999999389,36.31
1602831175.1786,72.0,836.0,8537.0,426.9999999999389,36.31
1602831175.1807,72.0,836.0,8488.0,426.9999999999389,36.31
1602831175.1827,72.0,836.0,8437.0,426.9999999999389,36.31
1602831175.1847,72.0,836.0,8451.0,426.9999999999389,36.31
1602831175.1866,72.0,836.0,8628.0,426.9999999999389,36.31
1602831175.1886,72.0,836.0,8744.0,426.9999999999389,36.31
1602831175.1906,72.0,836.0,8351.0,426.9999999999389,36.31
1602831175.1926,72.0,836.0,7697.0,426.9999999999389,36.31
1602831175.1947,72.0,836.0,7623.0,426.9999999999389,36.31
1602831175.1966,72.0,836.0,7972.0,426.9999999999389,36.31
1602831175.1986,72.0,836.0,7987.0,426.9999999999389,36.31
1602831175.2006,72.0,836.0,7825.0,426.9999999999389,36.31
1602831175.2026,72.0,836.0,7820.0,426.9999999999389,36.31
1602831175.2047,72.0,836.0,7795.0,426.9999999999389,36.31
1602831175.2066,72.0,836.0,7699.0,426.9999999999389,36.31
1602831175.2086,72.0,836.0,7653.0,426.9999999999389,36.31
1602831175.2106,72.0,836.0,7613.0,426.9999999999389,36.31
1602831175.2126,72.0,836.0,7530.0,426.9999999999389,36.31
1602831175.2146,72.0,836.0,7463.0,426.9999999999389,36.31
1602831175.641,72.0,836.0,7419.0,426.9999999999389,36.38
1602831175.6415,72.0,836.0,7343.0,426.9999999999389,36.38
1602831175.6439,72.0,836.0,7255.0,426.9999999999389,36.38
1602831175.6465,72.0,836.0,7193.0,426.9999999999389,36.38
1602831175.6484,72.0,836.0,7149.0,426.9999999999389,36.38
1602831175.6505,72.0,836.0,7092.0,426.9999999999389,36.38
1602831175.6525,72.0,836.0,7026.0,426.9999999999389,36.38
1602831175.6545,72.0,836.0,6972.0,426.9999999999389,36.38
1602831175.6565,72.0,836.0,6920.0,426.9999999999389,36.38
1602831175.6585,72.0,836.0,6856.0,426.9999999999389,36.38
1602831175.6605,72.0,836.0,6795.0,426.9999999999389,36.38
1602831175.6627,72.0,836.0,6738.0,426.9999999999389,36.38
1602831175.6646,72.0,836.0,6679.0,426.9999999999389,36.38
1602831175.6666,72.0,836.0,6620.0,426.9999999999389,36.38
1602831175.6685,72.0,836.0,6564.0,426.9999999999389,36.38
1602831175.6703,72.0,836.0,6495.0,426.9999999999389,36.38
1602831175.6725,72.0,836.0,6444.0,426.9999999999389,36.38
1602831175.6746,72.0,836.0,6417.0,426.9999999999389,36.38
1602831175.6765,72.0,836.0,6362.0,426.9999999999389,36.38
1602831175.6785,72.0,836.0,6289.0,426.9999999999389,36.38
1602831175.6805,72.0,836.0,6222.0,426.9999999999389,36.38
1602831175.6825,72.0,836.0,6156.0,426.9999999999389,36.38
1602831175.6846,72.0,836.0,6082.0,426.9999999999389,36.38
1602831175.6865,72.0,836.0,6011.0,426.9999999999389,36.38
1602831175.6885,72.0,836.0,5932.0,426.9999999999389,36.38
1602831175.6905,72.0,836.0,5841.0,426.9999999999389,36.38
1602831175.6925,72.0,836.0,5758.0,426.9999999999389,36.38
1602831175.6945,72.0,836.0,5689.0,426.9999999999389,36.38
1602831175.6967,72.0,836.0,5618.0,426.9999999999389,36.38
1602831175.6986,72.0,836.0,5544.0,426.9999999999389,36.38
1602831175.7006,72.0,836.0,5488.0,426.9999999999389,36.38
1602831175.7012,72.0,836.0,5441.0,426.9999999999389,36.38
1602831175.7034,72.0,836.0,5372.0,426.9999999999389,36.38
1602831175.7055,72.0,836.0,5296.0,426.9999999999389,36.38
1602831175.7075,72.0,836.0,5237.0,426.9999999999389,36.38
1602831175.7095,72.0,836.0,5190.0,426.9999999999389,36.38
1602831175.7115,72.0,836.0,5143.0,426.9999999999389,36.38
1602831175.7134,72.0,836.0,5084.0,426.9999999999389,36.38
1602831175.7155,72.0,836.0,5016.0,426.9999999999389,36.38
1602831175.7175,72.0,836.0,4989.0,426.9999999999389,36.38
1602831175.7195,72.0,836.0,4974.0,426.9999999999389,36.38
1602831175.7215,72.0,836.0,4910.0,426.9999999999389,36.38
1602831175.7235,72.0,836.0,4836.0,426.9999999999389,36.38
1602831175.7255,72.0,836.0,4787.0,426.9999999999389,36.38
1602831175.7275,72.0,836.0,4753.0,426.9999999999389,36.38
1602831175.7295,72.0,836.0,4716.0,426.9999999999389,36.38
1602831175.7316,72.0,836.0,4654.0,426.9999999999389,36.38
1602831175.7335,72.0,836.0,4588.0,426.9999999999389,36.38
1602831175.7355,72.0,836.0,4531.0,426.9999999999389,36.38
1602831175.7375,72.0,836.0,4487.0,426.9999999999389,36.38
1602831175.7395,72.0,836.0,4460.0,426.9999999999389,36.38
1602831175.7415,72.0,836.0,4421.0,426.9999999999389,36.38
1602831175.7435,72.0,836.0,4367.0,426.9999999999389,36.38
1602831175.7455,72.0,836.0,4320.0,426.9999999999389,36.38
1602831175.7475,72.0,836.0,4266.0,426.9999999999389,36.38
1602831175.7496,72.0,836.0,4207.0,426.9999999999389,36.38
1602831175.7515,72.0,836.0,4173.0,426.9999999999389,36.38
1602831175.7535,72.0,836.0,4136.0,426.9999999999389,36.38
1602831175.7555,72.0,836.0,4074.0,426.9999999999389,36.38
1602831175.7575,72.0,836.0,4015.0,426.9999999999389,36.38
1602831175.7595,72.0,836.0,3971.0,426.9999999999389,36.38
1602831175.7615,72.0,836.0,3924.0,426.9999999999389,36.38
1602831175.7635,72.0,836.0,3895.0,426.9999999999389,36.38
1602831175.7655,72.0,836.0,3870.0,426.9999999999389,36.38
1602831175.7675,72.0,836.0,3819.0,426.9999999999389,36.38
1602831175.7695,72.0,836.0,3770.0,426.9999999999389,36.38
1602831175.7715,72.0,836.0,3723.0,426.9999999999389,36.38
1602831175.7735,72.0,836.0,3669.0,426.9999999999389,36.38
1602831175.7755,72.0,836.0,3627.0,426.9999999999389,36.38
1602831175.7775,72.0,836.0,3598.0,426.9999999999389,36.38
1602831175.7795,72.0,836.0,3558.0,426.9999999999389,36.38
1602831175.7815,72.0,836.0,3519.0,426.9999999999389,36.38
1602831175.7835,72.0,836.0,3477.0,426.9999999999389,36.38
1602831176.1813,72.0,861.0,3428.0,426.9999999999389,36.38
1602831176.1825,72.0,861.0,3391.0,426.9999999999389,36.38
1602831176.185,72.0,861.0,3374.0,426.9999999999389,36.38
1602831176.1876,72.0,861.0,3339.0,426.9999999999389,36.38
1602831176.1896,72.0,861.0,3293.0,426.9999999999389,36.38
1602831176.1915,72.0,861.0,3251.0,426.9999999999389,36.38
1602831176.1941,72.0,861.0,3212.0,426.9999999999389,36.38
1602831176.1956,72.0,861.0,3170.0,426.9999999999389,36.38
1602831176.1976,72.0,861.0,3133.0,426.9999999999389,36.38
1602831176.1996,72.0,861.0,3118.0,426.9999999999389,36.38
1602831176.2016,72.0,861.0,3099.0,426.9999999999389,36.38
1602831176.2036,72.0,861.0,3049.0,426.9999999999389,36.38
1602831176.2056,72.0,861.0,3008.0,426.9999999999389,36.38
1602831176.2076,72.0,861.0,2981.0,426.9999999999389,36.38
