,gsr,temp
1607091297.8888,18129.40422805893,-1.6071505376344035
1607091299.5387,18415.49011698266,-1.6071505376344035
1607091301.1886,18632.88777103913,-1.6071505376344035
1607091302.8386,18852.759985312725,-1.6671505376344058
1607091304.4886,19000.73716111066,-1.6671505376344058
1607091306.1085,19224.828552011044,-1.6671505376344058
1607091307.7587,19375.6589692171,-1.6671505376344058
1607091309.4085,19604.092156699666,-1.6671505376344058
1607091311.0586,19835.191265973695,-1.6671505376344058
1607091312.7085,20069.003239786263,-1.6671505376344058
1607091314.3585,20226.408718425282,-1.6671505376344058
1607091316.0086,20464.849476300755,-1.6671505376344058
1607091317.6967,20625.386600686823,-1.6671505376344058
1607091319.3454,20787.202604021677,-1.6671505376344058
1607091321.0537,20950.3128292232,-1.6671505376344058
1607091322.7268,21032.358136929644,-1.6671505376344058
1607091324.2888,21197.43900328777,-1.6671505376344058
1607091325.9088,21363.853537766587,-1.6671505376344058
1607091327.5587,21531.617967727874,-1.6671505376344058
1607091329.2086,21616.01153669675,-1.6671505376344058
1607091330.8586,21785.831815888207,-1.6671505376344058
1607091332.5386,21871.262750615555,-1.6671505376344058
1607091334.1886,22043.17690168205,-1.6671505376344058
1607091335.8386,22129.664447344563,-1.6671505376344058
1607091337.4886,22303.71143637697,-1.6671505376344058
1607091339.1388,22391.275317160034,-1.6671505376344058
1607091340.7885,22479.20244440976,-1.6671505376344058
1607091342.4419,22567.495083139645,-1.6671505376344058
1607091344.0953,22656.155517233663,-1.6671505376344058
1607091345.7484,22745.18604964317,-1.6671505376344058
1607091347.4012,22924.366717749937,-1.6671505376344058
1607091349.1146,22924.366717749937,-1.6671505376344058
1607091350.7729,23014.521556494055,-1.6671505376344058
1607091352.4767,23105.055900058847,-1.6671505376344058
1607091354.129,23195.97214977435,-1.6671505376344058
1607091355.6615,23287.272727272735,-1.6671505376344058
1607091357.313,23287.272727272735,-1.727150537634408
1607091358.9643,23195.97214977435,-1.6671505376344058
1607091360.6155,22924.366717749937,-1.6671505376344058
1607091362.2665,22834.589002586312,-1.727150537634408
1607091363.9174,22834.589002586312,-1.6671505376344058
1607091365.5683,22745.18604964317,-1.6671505376344058
1607091367.2191,22834.589002586312,-1.6671505376344058
1607091368.8697,22834.589002586312,-1.6671505376344058
1607091370.5203,22924.366717749937,-1.6671505376344058
1607091372.1709,22924.366717749937,-1.6671505376344058
1607091373.8214,23014.521556494055,-1.6671505376344058
1607091375.5007,23105.055900058847,-1.6671505376344058
1607091377.2185,23105.055900058847,-1.6671505376344058
1607091378.8624,23195.97214977435,-1.727150537634408
1607091380.514,23287.272727272735,-1.6671505376344058
1607091382.0734,23287.272727272735,-1.6671505376344058
1607091383.7236,23287.272727272735,-1.6671505376344058
1607091385.3739,23287.272727272735,-1.6671505376344058
1607091387.0241,23195.97214977435,-1.6671505376344058
1607091388.6743,23195.97214977435,-1.6671505376344058
1607091390.3244,23195.97214977435,-1.6671505376344058
1607091391.9753,23195.97214977435,-1.6671505376344058
1607091393.6247,23105.055900058847,-1.6671505376344058
1607091395.2748,23105.055900058847,-1.6671505376344058
1607091396.925,23105.055900058847,-1.6671505376344058
1607091398.575,23105.055900058847,-1.6671505376344058
1607091400.2552,23105.055900058847,-1.6671505376344058
1607091401.9052,23105.055900058847,-1.6671505376344058
1607091403.5554,23195.97214977435,-1.6671505376344058
1607091405.2324,23195.97214977435,-1.6671505376344058
1607091406.9148,23105.055900058847,-1.6671505376344058
1607091408.5903,23014.521556494055,-1.6671505376344058
1607091410.1558,23014.521556494055,-1.6671505376344058
1607091411.8059,23014.521556494055,-1.6671505376344058
1607091413.4558,23014.521556494055,-1.6671505376344058
1607091415.1058,22924.366717749937,-1.6671505376344058
1607091416.7559,22924.366717749937,-1.6671505376344058
1607091418.406,22834.589002586312,-1.6671505376344058
1607091420.056,22834.589002586312,-1.6671505376344058
1607091421.7061,22834.589002586312,-1.6671505376344058
1607091423.356,22745.18604964317,-1.6671505376344058
1607091425.006,22479.20244440976,-1.6671505376344058
1607091426.656,22129.664447344563,-1.6671505376344058
1607091428.306,21957.043727282748,-1.6671505376344058
1607091429.956,21957.043727282748,-1.6671505376344058
1607091431.606,21785.831815888207,-1.6671505376344058
1607091433.284,21616.01153669675,-1.6671505376344058
1607091434.933,21616.01153669675,-1.6671505376344058
1607091436.5563,21531.617967727874,-1.6671505376344058
1607091438.2954,20950.3128292232,-1.6671505376344058
1607091439.8562,20305.57612951011,-1.6671505376344058
1607091441.5063,19912.824811399838,-1.6671505376344058
1607091443.1561,19604.092156699666,-1.6671505376344058
1607091444.8062,19451.51000455695,-1.6671505376344058
1607091446.4561,19451.51000455695,-1.6671505376344058
1607091448.1061,19300.09904258832,-1.6671505376344058
1607091449.7561,19075.14925220032,-1.6671505376344058
1607091451.4061,18852.759985312725,-1.6671505376344058
1607091453.0561,18852.759985312725,-1.6671505376344058
1607091454.7061,18852.759985312725,-1.6671505376344058
1607091456.3561,18560.149005952146,-1.6671505376344058
1607091458.0061,18200.525481858847,-1.6671505376344058
1607091459.6561,18129.404228058942,-1.6671505376344058
1607091461.3061,18129.404228058942,-1.6671505376344058
1607091463.0143,18271.91255073746,-1.6671505376344058
1607091464.664,18487.683634085726,-1.6671505376344058
1607091466.3745,18705.901479434244,-1.6671505376344058
1607091468.0243,18560.149005952146,-1.6671505376344058
1607091469.5563,18632.88777103913,-1.6671505376344058
1607091471.2062,18779.191692965494,-1.6671505376344058
1607091472.8563,19000.73716111066,-1.6671505376344058
1607091474.5063,19000.737161110657,-1.6671505376344058
