Time,GSR,Temp(C)
1607091296.2390,55,32.81
1607091297.8888,60,32.81
1607091299.5387,64,32.81
1607091301.1886,67,32.81
1607091302.8386,70,32.75
1607091304.4886,72,32.75
1607091306.1085,75,32.75
1607091307.7587,77,32.75
1607091309.4085,80,32.75
1607091311.0586,83,32.75
1607091312.7085,86,32.75
1607091314.3585,88,32.75
1607091316.0086,91,32.75
1607091317.6967,93,32.75
1607091319.3454,95,32.75
1607091321.0537,97,32.75
1607091322.7268,98,32.75
1607091324.2888,100,32.75
1607091325.9088,102,32.75
1607091327.5587,104,32.75
1607091329.2086,105,32.75
1607091330.8586,107,32.75
1607091332.5386,108,32.75
1607091334.1886,110,32.75
1607091335.8386,111,32.75
1607091337.4886,113,32.75
1607091339.1388,114,32.75
1607091340.7885,115,32.75
1607091342.4419,116,32.75
1607091344.0953,117,32.75
1607091345.7484,118,32.75
1607091347.4012,120,32.75
1607091349.1146,120,32.75
1607091350.7729,121,32.75
1607091352.4767,122,32.75
1607091354.1290,123,32.75
1607091355.6615,124,32.75
1607091357.3130,124,32.69
1607091358.9643,123,32.75
1607091360.6155,120,32.75
1607091362.2665,119,32.69
1607091363.9174,119,32.75
1607091365.5683,118,32.75
1607091367.2191,119,32.75
1607091368.8697,119,32.75
1607091370.5203,120,32.75
1607091372.1709,120,32.75
1607091373.8214,121,32.75
1607091375.5007,122,32.75
1607091377.2185,122,32.75
1607091378.8624,123,32.69
1607091380.5140,124,32.75
1607091382.0734,124,32.75
1607091383.7236,124,32.75
1607091385.3739,124,32.75
1607091387.0241,123,32.75
1607091388.6743,123,32.75
1607091390.3244,123,32.75
1607091391.9753,123,32.75
1607091393.6247,122,32.75
1607091395.2748,122,32.75
1607091396.9250,122,32.75
1607091398.5750,122,32.75
1607091400.2552,122,32.75
1607091401.9052,122,32.75
1607091403.5554,123,32.75
1607091405.2324,123,32.75
1607091406.9148,122,32.75
1607091408.5903,121,32.75
1607091410.1558,121,32.75
1607091411.8059,121,32.75
1607091413.4558,121,32.75
1607091415.1058,120,32.75
1607091416.7559,120,32.75
1607091418.4060,119,32.75
1607091420.0560,119,32.75
1607091421.7061,119,32.75
1607091423.3560,118,32.75
1607091425.0060,115,32.75
1607091426.6560,111,32.75
1607091428.3060,109,32.75
1607091429.9560,109,32.75
1607091431.6060,107,32.75
1607091433.2840,105,32.75
1607091434.9330,105,32.75
1607091436.5563,104,32.75
1607091438.2954,97,32.75
1607091439.8562,89,32.75
1607091441.5063,84,32.75
1607091443.1561,80,32.75
1607091444.8062,78,32.75
1607091446.4561,78,32.75
1607091448.1061,76,32.75
1607091449.7561,73,32.75
1607091451.4061,70,32.75
1607091453.0561,70,32.75
1607091454.7061,70,32.75
1607091456.3561,66,32.75
1607091458.0061,61,32.75
1607091459.6561,60,32.75
1607091461.3061,60,32.75
1607091463.0143,62,32.75
1607091464.6640,65,32.75
1607091466.3745,68,32.75
1607091468.0243,66,32.75
1607091469.5563,67,32.75
1607091471.2062,69,32.75
1607091472.8563,72,32.75
1607091474.5063,72,32.75