,hr,rr
1607091298.045,5.5,-91.94736842105272
1607091298.9767,5.5,-90.94736842105272
1607091299.9665,5.5,-147.94736842105272
1607091300.9863,5.5,-171.94736842105272
1607091302.0063,5.5,-115.94736842105272
1607091303.1713,6.5,-60.947368421052715
1607091303.9867,5.5,-46.947368421052715
1607091304.9764,5.5,-17.947368421052715
1607091305.9663,5.5,37.052631578947285
1607091307.0168,5.5,33.052631578947285
1607091307.9768,4.5,29.052631578947285
1607091308.9665,3.5,-8.947368421052715
1607091309.9864,3.5,29.052631578947285
1607091310.9767,2.5,5.052631578947285
1607091312.0861,2.5,-62.947368421052715
1607091312.9867,2.5,2.0526315789472847
1607091313.9765,2.5,11.052631578947285
1607091314.9663,2.5,-36.947368421052715
1607091315.9863,2.5,0.05263157894728465
1607091317.0962,1.5,37.052631578947285
1607091317.9665,1.5,25.052631578947285
1607091318.9863,1.5,-36.947368421052715
1607091319.9763,1.5,-63.947368421052715
1607091321.0544,1.5,31.052631578947285
1607091321.9868,1.5,7.052631578947285
1607091322.9764,0.5,-11.947368421052715
1607091323.9662,0.5,40.552631578947285
1607091324.9863,0.5,93.05263157894728
1607091326.0946,0.5,71.05263157894728
1607091326.9665,0.5,51.052631578947285
1607091327.9864,-0.5,29.052631578947285
1607091328.9812,-0.5,-30.947368421052715
1607091330.0149,-0.5,-43.947368421052715
1607091330.9867,-0.5,7.052631578947285
1607091331.9765,-0.5,10.052631578947285
1607091332.9663,-0.5,-13.947368421052715
1607091333.9863,-0.5,-37.947368421052715
1607091335.0876,-0.5,18.052631578947285
1607091335.9965,-0.5,17.052631578947285
1607091336.9864,-0.5,-40.947368421052715
1607091337.9764,-0.5,8.052631578947285
1607091338.9887,-0.5,-44.947368421052715
1607091340.0872,-0.5,-110.94736842105272
1607091340.9765,0.5,-52.947368421052715
1607091341.9687,0.5,20.052631578947285
1607091342.9909,0.5,3.0526315789472847
1607091344.033,0.5,-13.947368421052715
1607091345.0049,0.5,17.052631578947285
1607091345.9969,0.5,19.052631578947285
1607091346.9884,0.5,-8.947368421052715
1607091347.9993,0.5,-65.94736842105272
1607091349.1129,0.5,-1.9473684210527153
1607091349.9929,0.5,14.052631578947285
1607091350.984,0.5,-30.947368421052715
1607091352.0053,0.5,-69.94736842105272
1607091353.017,0.5,-29.947368421052715
1607091354.1275,0.5,-28.447368421052715
1607091355.0086,0.5,-26.947368421052715
