Time,HR,RR
1607091295.9777,60,1042
1607091296.9672,60,1064
1607091298.0450,59,1063
1607091298.9767,59,1064
1607091299.9665,59,1007
1607091300.9863,59,983
1607091302.0063,59,1039
1607091303.1713,60,1094
1607091303.9867,59,1108
1607091304.9764,59,1137
1607091305.9663,59,1192
1607091307.0168,59,nan
1607091307.9768,58,1184
1607091308.9665,57,1146
1607091309.9864,57,1184
1607091310.9767,56,1160
1607091312.0861,56,1092
1607091312.9867,56,1157
1607091313.9765,56,1166
1607091314.9663,56,1118
1607091315.9863,56,nan
1607091317.0962,55,1192
1607091317.9665,55,1180
1607091318.9863,55,1118
1607091319.9763,55,1091
1607091321.0544,55,1186
1607091321.9868,55,1162
1607091322.9764,54,1143
1607091323.9662,54,nan
1607091324.9863,54,1248
1607091326.0946,54,1226
1607091326.9665,54,1206
1607091327.9864,53,1184
1607091328.9812,53,1124
1607091330.0149,53,1111
1607091330.9867,53,1162
1607091331.9765,53,1165
1607091332.9663,53,nan
1607091333.9863,53,1117
1607091335.0876,53,1173
1607091335.9965,53,1172
1607091336.9864,53,1114
1607091337.9764,53,1163
1607091338.9887,53,1110
1607091340.0872,53,1044
1607091340.9765,54,1102
1607091341.9687,54,1175
1607091342.9909,54,nan
1607091344.0330,54,1141
1607091345.0049,54,1172
1607091345.9969,54,1174
1607091346.9884,54,1146
1607091347.9993,54,1089
1607091349.1129,54,1153
1607091349.9929,54,1169
1607091350.9840,54,1124
1607091352.0053,54,1085
1607091353.0170,54,1125
1607091354.1275,54,nan
1607091355.0086,54,1128
1607091355.9995,54,1088
1607091356.9903,54,1183
1607091358.0926,54,1181
1607091359.0021,54,1155
1607091359.9928,54,1168
1607091361.0134,54,1225
1607091362.0229,54,nan
1607091363.1658,54,1178
1607091364.0455,53,1079
1607091365.0058,53,1124
1607091365.9962,54,1143
1607091367.0667,54,1121
1607091368.0376,54,1077
1607091369.0275,54,1196
1607091370.0179,54,1193
1607091371.0081,54,1113
1607091372.1387,54,nan
1607091373.0190,54,1140
1607091374.0092,54,1180
1607091374.9994,54,1146
1607091376.0796,54,1157
1607091377.0104,54,1159
1607091378.0005,54,1132
1607091379.0205,54,1063
1607091380.0107,54,1114
1607091381.0853,54,1135
1607091382.0212,54,1049
1607091383.0112,54,1084
1607091384.0013,55,1064
1607091385.0431,55,994
1607091386.1592,55,1048
1607091387.0019,56,1096
1607091388.0219,56,nan
1607091389.0419,56,1054
1607091390.0830,56,1049
1607091391.0225,56,1127
1607091392.0123,56,1150
1607091393.0024,56,1072
1607091394.0224,56,1053
1607091395.1541,56,1106
1607091396.0328,56,1108
1607091397.0227,56,1084
1607091398.0429,56,1076
1607091399.0543,56,1156
1607091400.0230,56,nan
1607091401.0431,56,1180
1607091402.0330,56,1125
1607091403.0230,56,1159
1607091404.0943,55,1167
1607091405.0033,55,1146
1607091406.0232,55,1182
1607091407.0132,55,1221
1607091408.0032,55,nan
1607091409.0237,54,1202
1607091410.0135,54,1176
1607091411.0034,54,1214
1607091412.0233,54,1183
1607091413.0652,53,1212
1607091414.0035,53,1223
1607091415.0837,53,nan
1607091416.0136,53,1150
1607091417.0036,53,1155
1607091418.1044,53,1215
1607091419.0138,53,1208
1607091420.0037,53,1164
1607091421.0237,52,1235
1607091422.0632,52,1210
1607091423.0038,52,nan
1607091424.0239,52,1110
1607091425.0136,52,1091
1607091426.0037,53,1158
1607091427.1052,53,1181
1607091428.0139,53,1110
1607091429.0038,53,1155
1607091430.0238,53,1181
1607091431.0138,53,1144
1607091432.0039,53,nan
1607091433.0238,53,1121
1607091434.0438,53,1200
1607091435.0339,53,1199
1607091436.0748,53,1186
1607091437.0139,53,1128
1607091438.0040,53,1153
1607091439.0238,53,1194
1607091440.0338,53,1132
1607091441.1135,53,1071
1607091442.0239,53,1085
1607091443.0138,53,nan
1607091444.0037,54,1030
1607091445.0454,54,1070
1607091446.0140,54,1115
1607091447.0039,55,1160
1607091448.0840,55,1112
1607091449.0138,55,1015
1607091450.1154,55,1087
1607091451.0240,55,1128
1607091452.0139,55,1093
1607091453.0038,55,1028
1607091454.0238,56,1064
1607091455.1330,56,1076
1607091456.0041,56,1042
1607091457.0240,56,1106
1607091458.0139,56,1115
1607091459.0850,56,1053
1607091460.0240,56,1011
1607091461.0139,57,981
1607091462.0039,57,948
1607091463.0238,57,nan
1607091464.1255,58,974
1607091465.0040,58,1229
1607091466.0240,58,1232
1607091467.0440,57,1085
1607091468.0339,57,1096
1607091469.0241,57,1183
1607091470.0442,57,1149
1607091471.0040,56,1051
1607091472.0239,56,1163
1607091473.1551,56,1196
1607091474.0041,56,1086
