Time,GSR,Temp(C)
1607170198.5231,43,35.56
1607170200.1720,46,35.50
1607170201.8218,48,35.56
1607170203.4718,49,35.56
1607170205.1218,50,35.50
1607170206.7957,52,35.50
1607170208.4439,53,35.50
1607170210.1237,53,35.50
1607170211.7699,46,35.50
1607170213.4834,40,35.50
1607170215.0219,37,35.50
1607170216.6718,36,35.50
1607170218.3219,36,35.50
1607170219.9717,37,35.50
1607170221.6217,39,35.50
1607170223.2717,42,35.50
1607170224.9216,44,35.50
1607170226.5716,44,35.50
1607170228.2215,43,35.50
1607170229.8715,43,35.56
1607170231.5214,43,35.50
1607170233.1715,45,35.50
1607170234.8227,46,35.50
1607170236.5195,46,35.50
1607170238.1659,47,35.50
1607170239.8335,46,35.50
1607170241.5556,45,35.50
1607170243.2146,45,35.50
1607170244.7215,44,35.50
1607170246.3720,45,35.50
1607170248.0223,46,35.50
1607170249.6716,46,35.50
1607170251.3217,46,35.50
1607170252.9714,42,35.50
1607170254.6216,40,35.50
1607170256.2716,40,35.50
1607170257.9224,42,35.50
1607170259.5724,42,35.50
1607170261.2224,42,35.56
1607170262.8722,43,35.50
1607170264.5532,44,35.50
1607170266.2516,44,35.56
1607170267.9400,40,35.56
1607170269.5588,39,35.56
1607170271.0922,39,35.56
1607170272.7424,39,35.50
1607170274.3921,40,35.56
1607170276.0421,41,35.56
1607170277.6924,42,35.56
1607170279.3509,42,35.56
1607170280.9923,42,35.56
1607170282.6423,42,35.50
1607170284.2921,42,35.56
1607170285.9420,43,35.56
1607170287.5929,43,35.56
1607170289.2419,44,35.56
1607170290.9231,41,35.56
1607170292.6270,40,35.56
1607170294.2838,38,35.56
1607170295.9624,36,35.56
1607170297.6370,35,35.56
1607170299.1408,36,35.56
1607170300.7909,36,35.56
1607170302.4418,36,35.56
1607170304.0906,34,35.56
1607170305.7406,34,35.56
1607170307.3906,35,35.56
1607170309.0705,36,35.56
1607170310.6906,35,35.56
1607170312.3405,36,35.56
1607170313.9904,36,35.56
1607170315.6403,31,35.56
1607170317.2904,27,35.56
1607170318.9522,26,35.56
1607170320.5988,28,35.56
1607170322.3113,28,35.56
1607170323.9624,19,35.56
1607170325.6727,14,35.56
1607170327.3326,14,35.56
1607170328.8401,14,35.56
1607170330.4904,12,35.56
1607170332.1402,13,35.56
1607170333.7902,16,35.56
1607170335.4402,20,35.56
1607170337.0901,22,35.56
1607170338.7402,25,35.56
1607170340.3900,23,35.56
1607170342.0400,18,35.63
1607170343.6901,18,35.56
1607170345.3401,19,35.56
1607170346.9900,21,35.56
1607170348.6845,25,35.56
1607170350.3650,27,35.56
1607170352.0444,26,35.56
1607170353.7322,25,35.56
1607170355.2400,25,35.56
1607170356.8899,20,35.56
1607170358.5399,19,35.56
1607170360.1899,20,35.56
1607170361.8397,21,35.56
1607170363.4897,23,35.63
1607170365.1397,25,35.63
1607170366.7897,27,35.63
1607170368.4396,28,35.63
1607170370.0896,30,35.56
1607170371.9053,30,35.56
1607170373.5493,30,35.63
1607170375.0525,28,35.56
1607170376.7342,27,35.63
1607170378.4214,27,35.56
1607170380.0918,26,35.63
1607170381.6397,26,35.63
1607170383.2897,26,35.56
1607170384.9397,27,35.63
1607170386.5895,27,35.56
1607170388.2396,23,35.56
1607170389.8895,23,35.63
1607170391.5395,24,35.56
1607170393.1895,21,35.63
1607170394.8394,17,35.63
1607170396.4594,16,35.63
1607170398.1094,18,35.63
1607170399.7593,21,35.63
1607170401.4094,23,35.63
1607170403.1036,25,35.63
1607170404.7583,22,35.63
1607170406.4601,21,35.63
1607170408.1131,22,35.63
1607170409.6595,23,35.63
1607170411.3093,24,35.56
1607170412.9593,26,35.63
1607170414.6093,27,35.63
1607170416.2602,24,35.63
1607170417.9091,18,35.63
1607170419.5602,17,35.63
1607170421.2091,18,35.63
1607170422.8891,19,35.63
1607170424.5092,21,35.63
1607170426.1590,23,35.56
1607170427.8090,26,35.63
1607170429.4862,27,35.63
1607170431.1505,29,35.63
1607170432.8320,30,35.63
1607170434.4819,30,35.63
1607170436.1911,23,35.63
1607170437.7091,19,35.63
1607170439.3590,18,35.63
1607170441.0090,18,35.63
1607170442.6590,18,35.63
1607170444.3090,16,35.63
1607170445.9589,11,35.63
1607170447.6088,9,35.63
1607170449.2588,11,35.63
1607170450.9087,13,35.63
1607170452.5588,16,35.63
1607170454.2087,20,35.63
1607170455.8586,20,35.63
1607170457.5086,16,35.63
1607170459.2325,16,35.63
1607170460.8843,18,35.63
1607170462.5619,18,35.63
1607170464.2423,16,35.56
1607170465.7588,12,35.63
1607170467.4088,12,35.63
1607170469.0587,10,35.63
1607170470.7086,10,35.63
1607170472.3585,12,35.63
1607170474.0085,14,35.63
1607170475.6584,16,35.63
1607170477.3084,18,35.56
1607170478.9584,18,35.63
1607170480.6084,15,35.63
1607170482.2584,13,35.63
1607170483.9083,10,35.63
1607170485.5583,11,35.63
1607170487.2522,12,35.63
1607170488.9305,14,35.63
1607170490.6439,13,35.63
1607170492.2625,11,35.63
1607170493.8083,11,35.63
1607170495.4585,12,35.63
1607170497.1083,9,35.63
1607170498.7583,9,35.63
1607170500.4083,8,35.63
1607170502.0283,9,35.63
1607170503.6782,9,35.63
1607170505.3281,6,35.63
1607170506.9781,6,35.63
1607170508.6281,7,35.63
1607170510.2780,5,35.63