Time,ECG
1607170199.8698,4753
1607170199.8723,6355
1607170199.8750,7171
1607170199.8777,8208
1607170199.8793,9079
1607170199.8813,9601
1607170199.8835,10141
1607170199.8854,10645
1607170199.8873,10993
1607170199.8897,11304
1607170199.8919,11606
1607170199.8943,11835
1607170199.8966,12023
1607170199.8987,12204
1607170199.9003,12366
1607170199.9024,12489
1607170199.9043,12590
1607170199.9063,12689
1607170199.9084,12776
1607170199.9104,12834
1607170199.9124,12887
1607170199.9144,12942
1607170199.9164,12981
1607170199.9184,13000
1607170199.9204,13020
1607170199.9224,13049
1607170199.9244,13065
1607170199.9264,13058
1607170199.9283,13051
1607170199.9303,13053
1607170199.9323,13041
1607170199.9343,13012
1607170199.9363,13003
1607170199.9383,12991
1607170199.9403,12945
1607170199.9426,12904
1607170199.9442,12899
1607170199.9463,12909
1607170199.9483,12882
1607170199.9503,12812
1607170199.9523,12747
1607170199.9544,12706
1607170199.9563,12653
1607170199.9583,12597
1607170199.9603,12556
1607170199.9623,12508
1607170199.9644,12443
1607170199.9663,12380
1607170199.9683,12322
1607170199.9702,12255
1607170199.9725,12221
1607170199.9743,12375
1607170199.9762,12889
1607170199.9782,13495
1607170199.9802,13430
1607170199.9823,12445
1607170199.9842,11331
1607170199.9862,11051
1607170199.9882,11413
1607170199.9902,11533
1607170199.9922,11425
1607170199.9943,11425
1607170199.9962,11388
1607170199.9982,11278
1607170200.0003,11227
1607170200.0023,11186
1607170200.0043,11092
1607170200.0063,11012
1607170200.0083,10964
1607170200.0103,10894
1607170200.0124,10800
1607170200.0143,10732
1607170200.0162,10684
1607170200.4392,10616
1607170200.4408,10534
1607170200.4433,10462
1607170200.4459,10397
1607170200.4479,10332
1607170200.4499,10262
1607170200.4520,10204
1607170200.4539,10170
1607170200.4559,10112
1607170200.4578,10011
1607170200.4598,9948
1607170200.4618,9931
1607170200.4638,9888
1607170200.4658,9835
1607170200.4677,9801
1607170200.4698,9760
1607170200.4718,9697
1607170200.4738,9625
1607170200.4758,9540
1607170200.4779,9422
1607170200.4798,9251
1607170200.4818,9055
1607170200.4838,8867
1607170200.4858,8696
1607170200.4880,8534
1607170200.4898,8392
1607170200.4918,8273
1607170200.4939,8172
1607170200.4960,8083
1607170200.4979,8010
1607170200.4998,7940
1607170200.5017,7856
1607170200.5037,7779
1607170200.5057,7716
1607170200.5078,7658
1607170200.5097,7595
1607170200.5118,7528
1607170200.5137,7465
1607170200.5157,7402
1607170200.5178,7330
1607170200.5197,7262
1607170200.5217,7204
1607170200.5238,7144
1607170200.5257,7077
1607170200.5278,7004
1607170200.5297,6937
1607170200.5317,6874
1607170200.5337,6806
1607170200.5357,6739
1607170200.5378,6674
1607170200.5397,6608
1607170200.5417,6536
1607170200.5437,6469
1607170200.5457,6408
1607170200.5478,6345
1607170200.5497,6283
1607170200.5517,6215
1607170200.5537,6145
1607170200.5557,6082
1607170200.5578,6022
1607170200.5598,5957
1607170200.5617,5904
1607170200.5637,5848
1607170200.5657,5781
1607170200.5678,5718
1607170200.5697,5667
1607170200.5717,5612
1607170200.5737,5552
1607170200.5757,5494
1607170200.5778,5438
1607170200.5797,5385
1607170200.5817,5325
1607170200.5837,5269
1607170201.0082,5223
1607170201.0091,5173
1607170201.0115,5110
1607170201.0141,5057
1607170201.0162,5009
1607170201.0182,4956
1607170201.0205,4900
1607170201.0222,4849
1607170201.0241,4804
1607170201.0261,4753
1607170201.0282,4690
1607170201.0301,4637
1607170201.0321,4601
1607170201.0341,4550
1607170201.0361,4495
1607170201.0381,4451
1607170201.0401,4403
1607170201.0421,4350
1607170201.0441,4307
1607170201.0461,4261
1607170201.0482,4212
1607170201.0501,4169
1607170201.0521,4130
1607170201.0541,4089
1607170201.0561,4039
1607170201.0581,3990
1607170201.0601,3949
1607170201.0621,3904
1607170201.0641,3863
1607170201.0661,3822
1607170201.0681,3776
1607170201.0701,3740
1607170201.0721,3699
1607170201.0741,3653
1607170201.0761,3609
1607170201.0781,3575
1607170201.0801,3539
1607170201.0821,3498
1607170201.0841,3457
1607170201.0860,3421
1607170201.0881,3385
1607170201.0901,3349
1607170201.0921,3312
1607170201.0940,3279
1607170201.0961,3240
1607170201.0981,3204
1607170201.1001,3177
1607170201.1021,3144
1607170201.1041,3100
1607170201.1061,3059
1607170201.1082,3030
1607170201.1101,3006
1607170201.1121,2975
1607170201.1141,2938
1607170201.1161,2907
1607170201.1181,2878
1607170201.1201,2842
1607170201.1222,2808
1607170201.1241,2782
1607170201.1260,2757
1607170201.1281,2729
1607170201.1301,2695
1607170201.1321,2666
1607170201.1340,2642
1607170201.1361,2613
1607170201.1381,2581
1607170201.1400,2557
1607170201.1421,2531
1607170201.1441,2502
1607170201.1461,2473
1607170201.1481,2446
1607170201.1501,2417
1607170201.1521,2381
1607170201.5474,2350
1607170201.5484,2328
1607170201.5509,2306
1607170201.5536,2287
1607170201.5555,2277
1607170201.5575,2277
1607170201.5595,2260
1607170201.5614,2215
1607170201.5634,2174
1607170201.5655,2149
1607170201.5674,2123
