Time,HR,RR
1606837197.9689,79,795
1606837199.0209,79,761
1606837199.9763,79,820
1606837200.9662,78,894
1606837201.9559,77,897
1606837202.9757,76,777
1606837204.0472,76,817
1606837204.9560,76,697
1606837205.9758,78,668
1606837206.9656,80,727
1606837207.9558,81,906
1606837209.1833,79,842
1606837209.9658,79,714
1606837210.9558,80,693
1606837211.9756,81,693
1606837213.0549,82,726
1606837213.9561,83,782
1606837215.0058,82,804
1606837215.9656,81,838
1606837216.9555,80,821
1606837218.0647,79,794
1606837218.9657,79,681
1606837219.9556,81,664
1606837220.9755,82,663
1606837221.9956,84,659
1606837222.9559,85,710
1606837223.9759,85,733
1606837224.9656,85,817
1606837225.9554,85,890
1606837227.0614,81,901
1606837227.9959,80,869
1606837228.9860,79,864
1606837229.9755,78,863
1606837230.9654,77,847
1606837232.0654,76,813
1606837233.0058,76,816
1606837233.9654,76,855
1606837234.9553,76,927
1606837236.0266,75,920
1606837236.9658,74,831
1606837237.9554,74,833
1606837238.9754,73,888
1606837239.9653,73,893
1606837241.0751,73,898
1606837241.9759,72,866
1606837242.9655,72,728
1606837243.9553,73,769
1606837244.9969,74,810
1606837245.9658,75,850
1606837246.9555,75,847
1606837247.9754,75,823
1606837248.9654,75,757
1606837250.0729,75,730
1606837250.9755,77,756
1606837251.9655,77,653
1606837252.9553,80,691
1606837253.9951,80,798
1606837255.0754,80,706
1606837255.9554,81,708
1606837256.9752,82,783
1606837257.9652,82,701
1606837259.0067,82,730
1606837260.0054,82,784
1606837260.9953,82,704
1606837261.9851,83,687
1606837262.9958,84,730
1606837264.1059,84,680
1606837264.9552,84,674
1606837265.9752,86,722
1606837266.9649,85,831
1606837268.0357,84,841
1606837269.1150,82,821
1606837269.9652,82,680
1606837270.9550,82,664
1606837271.9749,83,756
1606837273.3568,83,894
1606837273.9549,81,838
1606837275.0201,80,808
1606837275.9649,79,800
1606837276.9766,79,747
1606837278.0849,80,747
1606837278.9653,80,670
1606837279.9550,81,662
1606837280.9749,82,743
1606837282.0455,82,838
1606837282.9556,81,849
1606837283.9750,80,775
1606837284.9649,80,805
1606837285.9549,79,791
1606837287.0862,79,717
1606837287.9650,80,749
1606837288.9550,81,771
1606837289.9748,80,791
1606837291.0153,80,739
1606837291.9552,81,771
1606837293.0050,81,788
1606837293.9948,80,731
1606837294.9847,81,667
1606837296.0246,82,681
1606837296.9649,83,776
1606837297.9549,84,825
1606837298.9747,82,848
1606837299.9844,81,797
1606837300.9550,80,694
1606837301.9748,81,678
1606837302.9647,83,730
1606837303.9547,83,781
1606837305.0245,82,789
1606837305.9651,82,809
1606837306.9547,81,807
1606837307.9746,80,719
1606837308.9645,81,775
1606837310.0936,81,828
1606837310.9750,80,870
1606837311.9646,79,769
1606837312.9545,79,853
1606837314.0822,79,832
1606837314.9647,78,806
1606837315.9547,77,819
1606837316.9745,77,829
1606837317.9644,77,810
1606837319.0344,77,759
1606837319.9748,77,800
1606837320.9644,77,745
1606837321.9543,78,718
1606837322.9952,79,799
1606837323.9645,79,806
1606837324.9546,78,800
1606837326.0345,79,711
1606837326.9943,80,618
1606837328.0344,87,607
1606837328.9747,88,658
1606837329.9644,90,747
1606837330.9542,89,814
1606837331.9742,86,851
1606837333.0759,84,829
1606837333.9544,82,796
1606837334.9743,82,690
1606837335.9641,82,683
1606837337.0346,83,696
1606837337.9742,84,671
1606837338.9642,86,623
1606837339.9542,87,644
1606837341.0341,89,739
1606837342.0449,87,865
1606837342.9543,81,880
1606837343.9742,80,853
1606837344.9644,79,847
1606837345.9760,78,778
1606837346.9744,78,769
1606837347.9642,78,815
1606837348.9542,78,832
1606837349.9741,77,794
1606837351.0459,77,711
1606837351.9544,78,725
1606837352.9743,79,766
1606837353.9640,79,830
1606837354.9759,79,841
1606837356.0836,78,828
1606837356.9640,78,731
1606837357.9540,78,756
1606837359.0038,79,791
1606837359.9939,79,803
1606837360.9842,78,794
1606837361.9740,78,745
1606837362.9639,79,778
1606837363.9758,79,735
1606837365.0554,80,783
1606837365.9640,79,788
1606837366.9539,79,695
1606837367.9744,80,709
1606837368.9859,81,822
1606837370.0918,81,851
1606837370.9739,79,783
1606837371.9639,79,817
1606837372.9549,79,726
1606837374.0520,79,773
1606837374.9639,80,725
1606837375.9538,80,753
1606837376.9738,81,761
1606837377.9981,81,794
1606837379.0968,80,776
1606837379.9743,80,709
1606837380.9637,81,754
1606837381.9535,81,811
1606837383.0242,80,728
1606837383.9939,81,681
1606837384.9536,82,688
1606837385.9737,84,666
1606837386.9635,85,659
1606837388.0641,87,658
1606837389.0039,89,617
1606837389.9635,91,618
1606837390.9535,93,649
1606837391.9937,93,681
1606837392.9940,93,723
1606837393.9836,91,742
1606837394.9734,89,698
1606837395.9634,89,635
1606837397.0352,91,612
1606837397.9735,95,586
1606837398.9634,96,629
1606837399.9534,97,681
1606837400.9940,95,739
1606837402.1087,93,764
1606837402.9536,90,697
1606837403.9735,89,712
1606837404.9634,88,716
1606837406.0038,89,688
1606837406.9738,89,697
1606837407.9634,88,726
1606837408.9533,88,758
1606837409.9733,86,756
1606837411.1043,86,636
1606837411.9535,88,636
1606837412.9734,89,742
1606837413.9633,88,789
1606837415.0044,87,679
1606837415.9737,87,678
1606837416.9633,87,750
1606837417.9533,86,835
1606837418.9732,84,832
1606837420.0747,83,807
1606837420.9534,82,783
1606837421.9732,81,712
1606837422.9631,83,679
1606837423.9530,84,622
1606837424.9735,87,639
1606837425.9933,88,772
1606837426.9832,87,716
1606837427.9730,86,755
1606837429.0165,85,759
1606837429.9534,85,692
1606837430.9732,86,658
1606837431.9630,87,626
1606837432.9530,90,625
1606837434.0535,92,624
1606837434.9632,93,612
1606837435.9530,95,617
1606837436.9729,96,708
1606837438.0148,95,769
1606837438.9833,91,768
1606837440.0335,89,671
1606837440.9628,90,653
1606837441.9528,90,729
1606837443.0540,89,728
1606837443.9630,89,668
1606837444.9528,90,635
1606837445.9729,91,706
1606837446.9627,91,776
1606837447.9532,88,810
1606837448.9731,87,686
1606837449.9628,87,697
1606837450.9528,87,689
1606837452.0521,87,633
1606837452.9632,89,693
