Time,ECG
1606837198.8709,716
1606837198.8736,2787
1606837198.8763,5018
1606837198.8787,6116
1606837198.8806,6849
1606837198.8826,7823
1606837198.8848,8529
1606837198.8867,8957
1606837198.8888,9432
1606837198.8911,9869
1606837198.8932,10168
1606837198.8955,10444
1606837198.8980,10706
1606837198.8999,10904
1606837198.9017,11090
1606837198.9037,11276
1606837198.9057,11427
1606837198.9076,11540
1606837198.9097,11638
1606837198.9117,11755
1606837198.9137,11848
1606837198.9157,11921
1606837198.9177,12014
1606837198.9197,12083
1606837198.9217,12107
1606837198.9237,12134
1606837198.9257,12173
1606837198.9276,12207
1606837198.9296,12224
1606837198.9316,12229
1606837198.9336,12244
1606837198.9356,12261
1606837198.9376,12268
1606837198.9396,12266
1606837198.9416,12254
1606837198.9436,12237
1606837198.9456,12229
1606837198.9476,12215
1606837198.9496,12200
1606837198.9516,12190
1606837198.9536,12154
1606837198.9556,12102
1606837198.9576,12068
1606837198.9596,12051
1606837198.9616,12031
1606837198.9636,11982
1606837198.9656,11924
1606837198.9676,11894
1606837198.9696,11850
1606837198.9716,11789
1606837198.9737,11748
1606837198.9756,11701
1606837198.9775,11620
1606837198.9795,11549
1606837198.9816,11510
1606837198.9835,11474
1606837198.9855,11422
1606837198.9875,11337
1606837198.9895,11266
1606837198.9915,11229
1606837198.9935,11170
1606837198.9955,11102
1606837198.9975,11036
1606837198.9996,10948
1606837199.0015,10884
1606837199.0035,10853
1606837199.0055,10772
1606837199.0075,10657
1606837199.0095,10574
1606837199.0115,10513
1606837199.0135,10476
1606837199.0155,10476
1606837199.0175,10503
1606837199.4089,10562
1606837199.4102,10637
1606837199.4127,10698
1606837199.4152,10818
1606837199.4172,11075
1606837199.4193,11156
1606837199.4214,10596
1606837199.4232,9747
1606837199.4252,9412
1606837199.4272,9415
1606837199.4293,9251
1606837199.4313,9092
1606837199.4333,9072
1606837199.4353,9023
1606837199.4372,8935
1606837199.4392,8869
1606837199.4412,8808
1606837199.4432,8752
1606837199.4453,8678
1606837199.4472,8600
1606837199.4493,8542
1606837199.4512,8478
1606837199.4532,8402
1606837199.4552,8334
1606837199.4572,8282
1606837199.4593,8224
1606837199.4612,8148
1606837199.4632,8079
1606837199.4654,8033
1606837199.4672,7979
1606837199.4692,7911
1606837199.4712,7849
1606837199.4732,7801
1606837199.4752,7742
1606837199.4772,7673
1606837199.4792,7610
1606837199.4812,7539
1606837199.4832,7422
1606837199.4852,7299
1606837199.4872,7216
1606837199.4892,7128
1606837199.4912,7025
1606837199.4932,6952
1606837199.4952,6893
1606837199.4972,6810
1606837199.4992,6729
1606837199.5011,6673
1606837199.5033,6615
1606837199.5052,6558
1606837199.5072,6507
1606837199.5092,6431
1606837199.5111,6350
1606837199.5132,6289
1606837199.5151,6221
1606837199.5172,6157
1606837199.5191,6108
1606837199.5212,6050
1606837199.5231,5966
1606837199.5252,5905
1606837199.5272,5871
1606837199.5292,5815
1606837199.5311,5739
1606837199.5332,5680
1606837199.5351,5617
1606837199.5371,5558
1606837199.5392,5524
1606837199.5411,5465
1606837199.5431,5392
1606837199.5451,5336
1606837199.5471,5274
1606837199.5491,5199
1606837199.5511,5152
1606837199.5532,5123
1606837200.0397,5062
1606837200.0409,4996
1606837200.0434,4954
1606837200.0460,4910
1606837200.0480,4832
1606837200.0500,4773
1606837200.0524,4744
1606837200.0540,4680
1606837200.0560,4595
1606837200.0580,4568
1606837200.0600,4526
1606837200.0620,4453
1606837200.0641,4431
1606837200.0660,4406
1606837200.0680,4326
1606837200.0700,4260
1606837200.0720,4225
1606837200.0739,4179
1606837200.0760,4130
1606837200.0780,4096
1606837200.0799,4039
1606837200.0819,3964
1606837200.0839,3920
1606837200.0859,3910
1606837200.0879,3900
1606837200.0899,3858
1606837200.0919,3780
1606837200.0939,3729
1606837200.0959,3707
1606837200.0980,3675
1606837200.1000,3643
1606837200.1019,3624
1606837200.1039,3580
1606837200.1059,3509
1606837200.1079,3457
1606837200.1099,3413
1606837200.1119,3367
1606837200.1139,3328
1606837200.1159,3323
1606837200.1180,3369
1606837200.1199,3433
1606837200.1219,3501
1606837200.1239,3616
1606837200.1259,3734
1606837200.1279,3893
1606837200.1299,4189
1606837200.1320,4335
1606837200.1339,3851
1606837200.1360,3044
1606837200.1379,2726
1606837200.1401,2768
1606837200.1419,2660
1606837200.1439,2575
1606837200.1459,2619
1606837200.1479,2582
1606837200.1499,2516
1606837200.1519,2516
1606837200.1541,2491
1606837200.1559,2467
1606837200.1579,2504
1606837200.1599,2511
1606837200.1619,2467
1606837200.1639,2438
1606837200.1659,2413
1606837200.1679,2391
1606837200.1699,2386
1606837200.1719,2379
1606837200.1739,2354
1606837200.1759,2340
1606837200.1779,2342
1606837200.1799,2320
1606837200.1819,2301
1606837200.1840,2330
1606837200.5191,2340
1606837200.5201,2291
1606837200.5225,2264
1606837200.5252,2254
1606837200.5272,2200
1606837200.5292,2144
1606837200.5312,2103
1606837200.5331,2019
1606837200.5351,1946
1606837200.5371,1946
1606837200.5392,1939
1606837200.5411,1880
1606837200.5431,1843
1606837200.5451,1841
1606837200.5471,1836
1606837200.5491,1804
1606837200.5511,1775
