time,gsr
1.601472289461899996e+09,3.002082430972964744e+02
1.601472289552400112e+09,3.003153291754074417e+02
1.601472289671900034e+09,3.004177358820975314e+02
1.601472289761899948e+09,3.005154632173667437e+02
1.601472289881799936e+09,3.006085111812150785e+02
1.601472290001899958e+09,3.006968797736425927e+02
1.601472290091900110e+09,3.007805689946492294e+02
1.601472290211899996e+09,3.008595788442349885e+02
1.601472290301800013e+09,3.009339093223998702e+02
1.601472290421900034e+09,3.010035604291438744e+02
1.601472290541899920e+09,3.010685321644670580e+02
1.601472290631799936e+09,3.011288245283693641e+02
1.601472290751800060e+09,3.011844375208507927e+02
1.601472290871799946e+09,3.012353711419113438e+02
1.601472290961800098e+09,3.012816253915510174e+02
1.601472291081799984e+09,3.013232002697698704e+02
1.601472291171900034e+09,3.013600957765678459e+02
1.601472291291800022e+09,3.013923119119449439e+02
1.601472291411900043e+09,3.014198486759011644e+02
1.601472291501800060e+09,3.014427060684365642e+02
1.601472291621900082e+09,3.014608840895510298e+02
1.601472291711899996e+09,3.014743827392446747e+02
1.601472291831899881e+09,3.014832020175174421e+02
1.601472291951800108e+09,3.014873419243693888e+02
1.601472292041800022e+09,3.014868024598004013e+02
1.601472292161900043e+09,3.014815836238105931e+02
1.601472292251800060e+09,3.014716854163999074e+02
1.601472292371799946e+09,3.014571078375683442e+02
1.601472292491899967e+09,3.014378508873159603e+02
1.601472292581899881e+09,3.014139145656426422e+02
1.601472292813600063e+09,3.013852988725485034e+02
1.601472292821799994e+09,3.013520038080334871e+02
1.601472292911900043e+09,3.013140293720975933e+02
1.601472293031800032e+09,3.012713755647408789e+02
1.601472293121799946e+09,3.012240423859632301e+02
1.601472293383800030e+09,3.011720298357647607e+02
1.601472293384299994e+09,3.011153379141454138e+02
1.601472293451900005e+09,3.010539666211052463e+02
1.601472293571799994e+09,3.009879159566441444e+02
1.601472293661900043e+09,3.009171859207622219e+02
1.601472293928299904e+09,3.008417765134594219e+02
1.601472293928699970e+09,3.007616877347357445e+02
1.601472293991899967e+09,3.006769195845911895e+02
1.601472294111900091e+09,3.005874720630258139e+02
1.601472294201900005e+09,3.004933451700395040e+02
1.601472294321799994e+09,3.003945389056323734e+02
1.601472294491699934e+09,3.002910532698043653e+02
1.601472294531800032e+09,3.001828882625555366e+02
1.601472294651900053e+09,3.000700438838857735e+02
1.601472294741899967e+09,2.999525201337951898e+02
1.601472294861900091e+09,2.998303170122408687e+02
1.601472295030699968e+09,2.997072114978059290e+02
1.601472295071899891e+09,2.995887841210876559e+02
1.601472295191900015e+09,2.994754426898572319e+02
1.601472295311800003e+09,2.993520225808559303e+02
1.601472295401900053e+09,2.992174897100932185e+02
1.601472295571799994e+09,2.990722810144662844e+02
1.601472295611900091e+09,2.989309639701405672e+02
1.601472295731899977e+09,2.987784030829839139e+02
1.601472295851799965e+09,2.986291949582879965e+02
1.601472295941900015e+09,2.984682332310474067e+02
1.601472296172800064e+09,2.983101436356801059e+02
1.601472296173199892e+09,2.981398489363072599e+02
1.601472296271800041e+09,2.979720039964734610e+02
1.601472296391799927e+09,2.977915607094263351e+02
1.601472296481800079e+09,2.975990725285694225e+02
