Time,HR,RR
1607013274.0910,75,nan
1607013275.1088,74,941
1607013276.0670,73,790
1607013277.0869,73,775
1607013278.0768,74,796
1607013279.1569,74,910
1607013280.2336,74,1062
1607013281.0770,73,936
1607013282.0741,72,954
1607013283.0867,70,942
1607013284.1417,70,920
1607013285.0668,70,866
1607013286.0866,70,874
1607013287.2157,70,837
1607013288.0667,70,925
1607013289.2661,70,986
1607013290.0769,69,882
1607013291.0668,69,907
1607013292.1168,68,837
1607013293.1306,68,857
1607013294.0671,69,750
1607013295.1171,70,823
1607013296.0766,70,1002
1607013297.0647,70,1023
1607013298.1705,69,1011
1607013299.0718,68,1018
1607013300.0602,67,902
1607013301.0788,67,970
1607013302.0673,67,842
1607013303.0564,67,952
1607013304.0751,67,1026
1607013305.0638,67,943
1607013306.0526,66,871
1607013307.1239,66,972
1607013308.0613,66,976
1607013309.0501,66,nan
1607013310.0693,67,824
1607013311.0582,68,1038
1607013312.1574,67,946
1607013313.0673,67,959
1607013314.0568,66,997
1607013315.0460,66,922
1607013316.1181,66,924
1607013317.0553,66,915
1607013318.0446,66,831
1607013319.0941,66,857
1607013320.0534,67,1036
1607013321.1526,67,nan
1607013322.0631,66,905
1607013323.0524,66,993
1607013324.0420,65,958
1607013325.0800,65,906
1607013326.0519,65,915
1607013327.0417,65,777
1607013328.0910,66,746
1607013329.0506,68,979
1607013330.1235,68,1154
1607013331.0604,67,1107
1607013332.0502,66,1035
1607013333.0398,65,1038
1607013334.0594,64,1013
1607013335.1577,64,1055
1607013336.0397,63,990
1607013337.0592,63,988
1607013338.0491,63,1036
1607013339.0907,63,1013
1607013340.0590,63,995
1607013341.0487,62,1037
1607013342.0384,62,1026
1607013343.0794,62,1030
1607013344.1658,62,1122
1607013345.0682,61,1091
1607013346.0581,61,1013
1607013347.0479,60,1033
1607013348.0618,60,1019
1607013349.1676,60,968
1607013350.0478,61,1002
1607013351.0378,61,1043
1607013352.0577,61,986
1607013353.1301,61,1068
1607013354.0379,61,1106
1607013355.0575,60,1029
1607013356.0474,60,1041
1607013357.0572,60,958
1607013358.1671,60,912
1607013359.0477,61,1009
1607013360.0374,61,1019
1607013361.0871,61,948
1607013362.0964,61,1037
1607013363.0375,61,994
1607013364.0571,61,912
1607013365.0771,62,983
1607013366.0370,62,879
1607013367.1714,62,985
1607013368.0476,63,978
1607013369.0369,63,870
1607013370.0567,63,825
1607013371.0659,64,927
1607013372.0370,65,917
1607013373.0569,65,821
1607013374.0467,66,1004
1607013375.0367,66,949
1607013376.1049,66,918
1607013377.0468,66,953
1607013378.0367,66,991
1607013379.0566,65,931
1607013380.0763,65,913
1607013381.1766,66,831
1607013382.0566,67,936
1607013383.0467,67,866
1607013384.0664,67,829
1607013385.1082,68,854
1607013386.0463,68,892
1607013387.0376,69,774
1607013388.0564,69,772
1607013389.0463,70,947
1607013390.1757,70,955
1607013391.0866,70,927
1607013392.0464,69,992
1607013393.0363,69,1128
1607013394.0862,68,1025
1607013395.0464,67,1004
1607013396.0364,66,1011
1607013397.0563,66,961
1607013398.0463,65,920
1607013399.1449,65,969
1607013400.0565,65,992
1607013401.0463,65,927
1607013402.0361,65,979
1607013403.0560,65,1004
1607013404.0465,64,975
1607013405.0663,64,978
1607013406.0561,64,897
1607013407.0460,64,884
1607013408.1168,65,977
1607013409.0563,65,929
1607013410.0461,65,915
1607013411.0359,65,962
1607013412.0558,65,912
1607013413.1239,66,877
1607013414.0361,66,913
1607013415.0561,67,892
1607013416.0459,67,961
1607013417.1148,67,988
1607013418.0559,66,912
1607013419.0460,66,928
1607013420.0359,66,778
1607013421.0557,67,822
1607013422.1236,68,908
1607013423.0359,68,886
1607013424.0556,69,866
1607013425.0454,69,770
1607013426.0541,70,828
1607013427.0860,70,870
1607013428.0757,71,808
1607013429.0356,72,839
1607013430.0555,72,889
1607013431.1587,72,823
1607013432.0359,72,861
1607013433.0555,72,889
1607013434.0453,72,833
1607013435.0354,72,866
1607013436.1346,72,817
1607013437.0456,73,776
1607013438.0354,73,862
1607013439.0553,73,827
1607013440.0752,73,872
1607013441.0655,73,873
1607013442.0555,73,841
1607013443.0452,73,842
1607013444.0352,73,799
1607013445.1344,73,802
1607013446.0456,74,756
1607013447.0354,74,782
1607013448.0553,75,797
1607013449.0972,75,798
