Time,HR,RR
1602598073.2515,56,1036
1602598074.3010,56,nan
1602598075.2601,56,1086
1602598076.2504,56,1076
1602598077.2697,56,2039
1602598078.2599,56,1159
1602598079.2497,56,1145
1602598080.3083,56,1079
1602598081.2597,56,1127
1602598082.2496,56,1146
1602598083.2698,56,1025
1602598084.2595,56,892
1602598085.2497,57,962
1602598086.2694,58,1098
1602598087.2593,58,1045
1602598088.2499,58,982
1602598089.2697,58,997
1602598090.2602,58,874
1602598091.2499,61,822
1602598092.2696,62,798
1602598093.2590,65,750
1602598094.2499,67,711
1602598095.2698,69,702
1602598096.2594,71,739
1602598097.2491,72,804
1602598098.2695,73,901
1602598099.2597,73,1017
1602598100.2499,72,1120
1602598101.2695,71,1144
1602598102.2586,67,1158
1602598103.2799,66,1138
1602598104.2697,66,nan
1602598105.2590,65,1139
1602598106.2488,64,1192
1602598107.2983,62,1198
1602598108.2592,61,1254
1602598109.2490,60,1239
1602598110.2687,60,nan
1602598111.2755,59,1242
1602598112.2492,58,1236
1602598113.2688,57,1209
1602598114.2890,57,1267
1602598115.2482,56,1255
1602598116.2849,56,nan
1602598117.2587,55,1226
1602598118.2486,55,1179
1602598119.2680,54,1235
1602598120.2579,54,1200
1602598121.2487,54,1168
1602598122.2686,54,nan
1602598123.2586,53,1307
1602598124.2479,53,1260
1602598125.2686,53,1178
1602598126.2590,52,1143
1602598127.2484,52,1190
1602598128.2679,52,1207
1602598129.2574,52,nan
1602598130.2478,52,1149
1602598131.2681,52,1251
1602598132.2578,52,1233
1602598133.2473,52,1173
1602598134.2852,52,1203
1602598135.2582,52,1234
1602598136.2784,52,nan
1602598137.2678,52,1181
1602598138.2564,52,1115
1602598139.2472,52,1226
1602598140.2967,52,1246
1602598141.2572,52,1149
1602598142.2469,52,1080
1602598143.2847,52,1198
1602598144.2575,52,nan
1602598145.2468,52,1210
1602598146.2666,52,1155
1602598147.2567,52,1223
1602598148.2467,52,1194
1602598149.2665,52,1109
1602598150.2566,52,1068
1602598151.2462,53,1149
1602598152.2864,53,nan
1602598153.2564,53,1233
1602598154.2462,53,1149
1602598155.2660,53,1158
1602598156.2557,53,1168
1602598157.2468,53,1118
1602598158.2661,53,1055
1602598159.2858,53,1143
1602598160.2459,53,1164
1602598161.2950,53,1127
1602598162.2559,53,1057
1602598163.2463,54,1107
1602598164.2662,54,1135
1602598165.2556,54,nan
1602598166.2456,54,1091
1602598167.2657,54,1103
1602598168.2554,54,1137
1602598169.2452,54,1102
1602598170.2646,55,1005
1602598171.2555,55,1056
1602598172.2452,55,1075
1602598173.2953,56,966
1602598174.2547,56,1005
1602598175.2455,57,1088
1602598176.2650,57,1142
1602598177.2550,57,1070
1602598178.2444,57,1071
1602598179.2835,57,1093
1602598180.2552,57,1074
1602598181.2451,57,1007
1602598182.2645,57,1053
1602598183.2541,57,1062
1602598184.2450,57,1027
1602598185.2648,57,1007
1602598186.2548,58,1073
1602598187.2441,58,1069
1602598188.2638,58,1037
1602598189.2544,58,1034
1602598190.2446,58,1080
1602598191.2643,58,1068
1602598192.2538,58,1026
1602598193.2444,58,1078
1602598194.2650,58,nan
1602598195.2550,58,1095
1602598196.2738,58,1061
1602598197.2630,58,1077
1602598198.2543,58,1119
1602598199.2436,58,1089
1602598200.2635,57,1034
1602598201.2531,57,1096
1602598202.2433,57,1160
1602598203.2639,57,1059
1602598204.2533,57,1018
1602598205.2427,57,1077
1602598206.2926,57,1078
1602598207.2833,57,995
1602598208.2430,58,1063
1602598209.2625,58,1138
1602598210.2526,58,1082
1602598211.3200,58,nan
1602598212.2627,57,1064
1602598213.2828,57,1180
1602598214.2423,57,1133
1602598215.2620,57,1060
1602598216.2526,57,1103
1602598217.2424,57,1124
1602598218.2623,57,1057
1602598219.2523,57,1138
1602598220.2903,56,1165
1602598221.2623,56,1096
1602598222.2521,56,1057
1602598223.2416,56,1079
1602598224.2616,56,1064
1602598225.2519,56,1026
1602598226.2423,56,nan
1602598227.2618,57,1098
1602598228.2515,57,1190
1602598229.2417,56,1102
1602598230.2620,56,1104
1602598231.2515,56,1154
1602598232.2412,56,1159
1602598233.2610,56,1081
1602598234.2516,56,1103
1602598235.2413,56,1170
1602598236.2616,56,nan
1602598237.2509,56,1181
1602598238.2597,55,1112
1602598239.2910,55,1170
1602598240.2813,55,1151
1602598241.2407,55,1050
1602598242.2605,55,1091
1602598243.2512,55,1075
1602598244.2412,55,1075
1602598245.2610,55,1011
1602598246.2504,56,1065
1602598247.2867,56,1132
1602598248.2613,56,1100
1602598249.2511,56,1102
1602598250.2407,56,1132
1602598251.2605,56,1115
1602598252.2508,56,nan
1602598253.2409,56,1051
1602598254.2606,56,1100
1602598255.2506,56,1121
1602598256.2874,56,1105
1602598257.2600,56,1056
1602598258.2499,56,1115
1602598259.2397,56,1118
1602598260.2588,56,1104
1602598261.2797,56,1077
1602598262.2398,56,1140
1602598263.2902,56,1130
1602598264.2493,56,1080
1602598265.2574,56,1129
1602598266.2599,56,nan
1602598267.2494,56,1133
