Time,HR,RR
1607089084.9831,63,nan
1607089085.9752,63,1063
1607089086.9916,63,944
1607089087.9820,63,972
1607089089.0014,63,1015
1607089089.9910,63,991
1607089090.9809,62,943
1607089091.9707,63,1033
1607089092.9905,62,1058
1607089094.0405,62,1018
1607089094.9705,62,876
1607089095.9904,62,909
1607089096.9803,63,1002
1607089097.9700,63,1036
1607089099.0753,63,922
1607089099.9801,63,998
1607089100.9999,63,1106
1607089102.0198,62,1068
1607089103.0097,62,nan
1607089103.9697,62,1083
1607089105.0197,61,1112
1607089105.9794,61,1112
1607089107.1551,60,1042
1607089108.2444,60,1084
1607089108.9797,60,1133
1607089109.9693,59,1075
1607089110.9897,59,1027
1607089112.1057,59,1073
1607089113.1019,59,1087
1607089113.9900,59,969
1607089114.9820,59,942
1607089115.9710,59,896
1607089117.0548,60,1027
1607089117.9810,61,1110
1607089118.9695,60,1024
1607089119.9895,60,1061
1607089120.9829,60,1130
1607089122.1097,59,1092
1607089122.9910,59,1026
1607089123.9809,59,1094
1607089124.9709,59,1143
1607089126.0132,58,1090
1607089127.0386,58,1082
1607089127.9708,58,1158
1607089128.9904,58,nan
1607089129.9801,58,1181
1607089131.0826,57,1016
1607089131.9897,57,1046
1607089132.9835,57,1121
1607089133.9708,57,1112
1607089135.0197,57,1041
1607089136.1364,57,1114
1607089136.9699,57,1160
1607089137.9894,57,1103
1607089138.9806,57,1020
1607089140.0501,57,1085
1607089140.9892,57,1134
1607089141.9801,57,1129
1607089142.9705,56,1037
1607089144.0026,56,nan
1607089145.1311,56,1101
1607089145.9704,57,1128
1607089147.0201,56,1082
1607089147.9802,56,1049
1607089149.0667,56,1103
1607089150.1488,57,1116
1607089150.9810,56,1023
1607089151.9690,57,1081
1607089152.9896,57,1126
1607089154.1400,57,1087
1607089154.9990,57,1008
1607089155.9887,57,1078
1607089156.9802,57,1094
1607089158.0125,57,1032
1607089159.1527,57,1059
1607089160.0403,57,1146
1607089160.9684,57,1127
1607089161.9904,57,1041
1607089163.0519,57,1070
1607089163.9713,57,nan
1607089164.9893,57,1126
1607089165.9805,57,1045
1607089166.9693,57,1057
1607089168.1200,57,1120
1607089169.0106,57,1094
1607089169.9991,57,1030
1607089170.9890,57,1085
1607089172.0252,57,1118
1607089173.1162,57,1034
1607089173.9901,57,984
1607089174.9798,57,1082
1607089175.9688,58,1100
1607089177.0674,57,1009
1607089177.9788,58,1076
1607089178.9697,58,1091
1607089179.9892,58,1075
1607089181.0394,57,935
1607089182.1206,58,942
1607089182.9903,59,1003
1607089183.9801,59,1085
1607089184.9733,59,1116
1607089186.0570,59,1087
1607089186.9801,58,960
1607089187.9700,59,968
1607089188.9885,59,1051
1607089189.9803,59,1069
1607089191.2917,59,1031
1607089191.9881,59,1028
1607089192.9780,59,1044
1607089193.9979,59,1042
1607089195.0081,59,954
1607089195.9783,60,802
1607089196.9681,62,833
1607089197.9878,63,986
1607089198.9779,63,967
1607089200.0471,63,907
1607089201.0181,64,1000
1607089202.0080,64,1084
1607089202.9979,63,1016
1607089203.9880,63,1056
1607089205.1171,62,1096
1607089205.9679,62,nan
1607089206.9879,62,1111
1607089207.9778,61,1018
1607089209.0491,61,1071
1607089209.9881,61,1136
1607089210.9778,60,1109
1607089211.9677,60,1063
1607089212.9877,59,1115
1607089214.0583,59,1114
1607089214.9680,59,1037
1607089215.9878,59,1086
1607089216.9777,58,1135
1607089218.0212,58,1143
1607089218.9881,58,1066
1607089219.9780,58,1064
1607089220.9678,58,1074
1607089221.9877,58,987
1607089223.0578,58,969
1607089223.9681,58,1072
1607089224.9878,58,nan
1607089225.9778,58,1109
1607089227.0194,58,1105
1607089228.0182,58,1067
1607089228.9777,58,1077
1607089229.9676,58,1060
1607089230.9876,58,1022
1607089232.0581,58,1033
1607089232.9680,58,1087
1607089234.0177,58,1073
1607089235.0077,58,1004
1607089235.9976,58,1024
1607089237.0680,58,1101
1607089237.9778,58,1096
1607089238.9677,58,1025
1607089239.9876,58,1074
1607089240.9998,58,1088
1607089241.9678,58,1038
1607089242.9878,58,1078
1607089243.9776,58,1097
1607089244.9675,58,1059
1607089246.0695,58,1029
1607089246.9777,58,1092
1607089247.9675,58,1063
1607089248.9875,58,1002
1607089249.9775,58,1027
1607089251.0768,58,1044
1607089251.9875,58,1016
1607089252.9775,58,966
1607089253.9674,59,988
1607089255.0941,59,1030
1607089255.9776,59,978
1607089256.9674,60,936
1607089257.9874,60,1028
1607089258.9774,60,1139
1607089260.1053,60,1087
1607089260.9875,59,1040
1607089261.9773,59,1049
1607089262.9972,59,1047
1607089264.0089,59,1021
1607089265.0076,59,998
1607089265.9673,59,1060
1607089267.0173,59,1086
1607089268.0071,59,1046
1607089269.0850,59,943
1607089269.9875,59,865
1607089270.9772,60,961
1607089271.9671,61,1094
1607089272.9871,61,1078
1607089274.0857,60,1054
1607089274.9673,60,1004
1607089275.9872,60,1064
1607089276.9771,60,1087
1607089278.0188,60,1026
1607089278.9873,60,1079
1607089279.9772,59,1093
1607089280.9672,59,1063
1607089282.0470,59,nan
1607089283.0866,59,1032
1607089283.9675,59,1070
1607089284.9871,59,986
1607089285.9770,59,nan
1607089287.0173,59,1022
1607089288.1550,59,1040
1607089288.9771,59,1015
1607089289.9670,59,945
1607089290.9870,60,981
1607089292.0876,60,1025
1607089292.9671,60,1044
1607089293.9870,60,1043
1607089294.9769,60,974
1607089295.9882,60,976
1607089297.0969,60,1046
1607089297.9770,60,1016
1607089298.9670,60,942
1607089300.0169,61,962
1607089301.0584,61,987
1607089301.9973,61,876
1607089302.9869,62,941
1607089303.9768,62,988
1607089304.9668,62,961
1607089306.0984,62,1042
1607089306.9770,62,1106
1607089307.9671,62,1086
1607089308.9868,61,1024
1607089310.0286,61,1063
1607089310.9669,61,1083
1607089311.9869,60,1008
1607089312.9769,60,933
1607089313.9668,61,1036
1607089315.0357,61,1085
1607089315.9770,60,1025
1607089316.9669,60,1046
1607089318.0169,60,1100
1607089318.9956,60,1086
1607089320.1158,60,1024
1607089320.9868,59,1104
1607089321.9768,59,1126
1607089322.9667,59,1051
1607089324.0376,59,nan
1607089324.9771,59,1039
1607089325.9667,59,1029
1607089326.9866,59,909
1607089327.9980,59,986
1607089329.1667,60,1090
1607089329.9867,60,nan
1607089330.9767,60,1100
1607089331.9665,59,1026
1607089333.0372,59,1061
1607089334.0070,59,1113
1607089334.9967,59,1076
1607089335.9866,59,1047
1607089336.9765,59,1060
1607089338.0557,59,1072
1607089338.9869,58,1018
1607089339.9766,58,1066
1607089340.9666,59,1091
1607089341.9864,58,1072
1607089342.9768,58,1003
1607089343.9667,58,1056
1607089344.9865,58,1074
1607089345.9764,58,1045
1607089347.0558,58,1012
1607089347.9866,58,1100
1607089348.9767,58,1094
1607089349.9664,58,1017
1607089350.9864,58,1015
1607089352.0567,58,1073
1607089352.9666,58,1086
1607089353.9864,58,1024
1607089354.9763,58,1037
1607089356.0470,58,1095
1607089356.9868,58,1079
1607089357.9765,58,1011
1607089358.9665,58,nan
1607089359.9865,58,1053
1607089361.0568,58,nan
1607089361.9666,58,1065
1607089362.9863,58,1010
1607089363.9764,58,1049
1607089364.9838,58,1039
1607089366.0167,58,991
1607089367.0065,59,1048
1607089367.9963,59,1049
1607089368.9863,59,1011
1607089370.0562,59,1040
1607089370.9663,59,1096
1607089371.9864,59,1070
1607089372.9762,59,974
1607089373.9662,59,1069
1607089375.0666,59,1092
1607089375.9762,59,1068
1607089376.9662,59,982
1607089377.9861,59,1026
1607089378.9965,59,1049
1607089379.9663,59,1039
1607089380.9860,59,990
1607089381.9760,59,1046
1607089382.9659,59,1075
1607089384.0758,59,1052
1607089384.9762,59,1030
1607089385.9660,59,1082
1607089386.9859,59,1100
1607089387.9971,59,1026
1607089389.0751,59,1025
1607089389.9861,59,1090
1607089390.9760,59,1163
1607089391.9659,58,1091
