Time,GSR,Temp(C)
1607089084.1655,38,33.94
1607089085.8143,37,33.94
1607089087.4636,38,33.94
1607089089.1134,41,33.94
1607089090.7631,46,33.94
1607089092.4128,52,33.94
1607089094.0626,55,33.94
1607089095.7199,57,33.94
1607089097.4299,61,33.94
1607089099.0770,64,33.94
1607089100.7945,66,33.94
1607089102.4389,68,33.94
1607089103.9621,71,33.94
1607089105.6120,74,33.94
1607089107.2616,77,33.94
1607089108.9127,77,33.94
1607089110.5614,78,33.94
1607089112.2120,79,33.94
1607089113.8625,78,33.94
1607089115.5112,71,33.94
1607089117.1928,67,33.94
1607089118.8119,67,33.94
1607089120.4640,68,33.94
1607089122.1142,69,33.94
1607089123.8097,70,33.94
1607089125.4706,72,33.94
1607089127.1830,73,33.94
1607089128.8402,74,33.94
1607089130.3629,75,33.94
1607089132.0116,76,33.94
1607089133.6648,77,33.94
1607089135.3147,78,33.94
1607089136.9615,78,33.94
1607089138.6139,79,33.94
1607089140.2654,80,33.88
1607089141.9183,81,33.88
1607089143.5619,82,33.88
1607089145.2118,83,33.88
1607089146.8622,83,33.88
1607089148.5108,84,33.88
1607089150.1611,84,33.88
1607089151.8271,83,33.88
1607089153.5070,82,33.88
1607089155.2116,81,33.88
1607089156.8948,80,33.88
1607089158.4116,80,33.88
1607089160.0616,81,33.88
1607089161.7419,80,33.88
1607089163.3611,79,33.88
1607089165.0121,78,33.88
1607089166.6650,78,33.88
1607089168.3198,79,33.81
1607089169.9322,79,33.81
1607089171.5816,80,33.81
1607089173.2316,80,33.81
1607089174.8815,81,33.81
1607089176.5625,80,33.81
1607089178.2159,73,33.81
1607089179.8716,65,33.81
1607089181.5828,58,33.81
1607089183.2317,50,33.81
1607089184.7817,48,33.81
1607089186.4317,49,33.81
1607089188.0815,43,33.81
1607089189.7314,40,33.81
1607089191.3802,41,33.81
1607089193.0303,43,33.81
1607089194.6802,43,33.81
1607089196.3305,18,33.81
1607089197.9801,12,33.81
1607089199.6302,14,33.81
1607089201.2802,18,33.81
1607089202.9602,26,33.81
1607089204.6094,33,33.81
1607089206.2301,39,33.81
1607089207.9383,44,33.81
1607089209.5883,48,33.81
1607089211.1802,51,33.75
1607089212.8303,51,33.75
1607089214.4802,52,33.81
1607089216.1301,53,33.81
1607089217.7800,55,33.75
1607089219.4300,56,33.81
1607089221.0800,57,33.81
1607089222.7300,56,33.81
1607089224.3799,50,33.81
1607089226.0299,49,33.81
1607089227.6799,50,33.81
1607089229.3299,51,33.81
1607089230.9809,53,33.81
1607089232.6299,54,33.81
1607089234.3099,55,33.81
1607089235.9583,57,33.81
1607089237.6393,58,33.81
1607089239.3189,58,33.81
1607089240.9992,59,33.75
1607089242.5298,60,33.75
1607089244.2099,61,33.75
1607089245.8298,62,33.75
1607089247.4797,62,33.75
1607089249.1297,62,33.75
1607089250.7797,63,33.75
1607089252.4297,62,33.75
1607089254.0797,54,33.75
1607089255.7297,49,33.75
1607089257.3796,46,33.75
1607089259.0296,45,33.75
1607089260.6795,46,33.75
1607089262.3573,48,33.75
1607089264.0082,50,33.75
1607089265.7169,52,33.75
1607089267.3672,54,33.75
1607089268.9297,55,33.75
1607089270.5795,57,33.75
1607089272.2295,58,33.75
1607089273.8795,58,33.75
1607089275.5294,59,33.75
1607089277.1794,60,33.75
1607089278.8294,61,33.75
1607089280.4794,61,33.75
1607089282.1293,58,33.75
1607089283.7793,57,33.75
1607089285.4293,56,33.75
1607089287.0793,56,33.75
1607089288.7293,57,33.75
1607089290.4084,57,33.75
1607089292.0894,58,33.75
1607089293.7385,58,33.75
1607089295.2993,58,33.75
1607089297.0963,60,33.75
1607089298.5994,60,33.75
1607089300.2492,60,33.75
1607089301.8993,60,33.75
1607089303.5493,61,33.75
1607089305.1992,62,33.75
1607089306.8492,62,33.75
1607089308.4991,63,33.75
1607089310.1492,64,33.75
1607089311.7991,64,33.75
1607089313.4491,64,33.75
1607089315.0991,65,33.75
1607089316.7491,65,33.75
1607089318.3990,65,33.75
1607089320.1181,65,33.75
1607089321.7559,66,33.75
1607089323.4687,67,33.75
1607089324.9990,68,33.75
1607089326.6491,68,33.75
1607089328.2993,67,33.75
1607089329.9490,67,33.75
1607089331.5990,67,33.75
1607089333.2488,68,33.75
1607089334.8988,68,33.75
1607089336.5488,69,33.75
1607089338.1989,70,33.75
1607089339.8488,70,33.75
1607089341.4987,72,33.75
1607089343.1488,72,33.75
1607089344.7987,73,33.75
1607089346.4855,74,33.75
1607089348.1852,75,33.75
1607089349.8358,76,33.75
1607089351.3995,76,33.69
1607089353.0488,76,33.75
1607089354.6987,77,33.69
1607089356.3487,77,33.69
1607089357.9987,77,33.69
1607089359.6487,78,33.69
1607089361.2987,78,33.69
1607089362.9787,79,33.69
1607089364.5986,80,33.69
1607089366.2485,80,33.69
1607089367.8985,81,33.69
1607089369.5485,81,33.69
1607089371.1985,82,33.69
1607089372.8555,72,33.69
1607089374.5253,59,33.69
1607089376.2652,54,33.69
1607089377.8843,55,33.63
1607089379.4485,57,33.69
1607089381.0983,59,33.63
1607089382.7485,62,33.63
1607089384.3983,65,33.63
1607089386.0483,67,33.63
1607089387.6983,69,33.63
1607089389.3484,70,33.63
1607089390.9982,71,33.63
1607089392.6483,72,33.63