Time,HR,RR
1604061756.6248,106,651
1604061757.6438,102,695
1604061758.6329,96,740
1604061759.6523,94,715
1604061760.7324,91,718
1604061761.6330,89,717
1604061762.6228,89,647
1604061763.6427,91,636
1604061764.6326,92,613
1604061765.6229,94,605
1604061766.6428,96,623
1604061767.6326,96,682
1604061768.6226,95,664
1604061769.6942,94,690
1604061770.6628,93,657
1604061771.6227,94,621
1604061772.6726,95,627
1604061773.6324,96,638
1604061774.7423,95,707
1604061775.6426,94,692
1604061776.6326,92,669
1604061777.6224,92,691
1604061778.7324,91,700
1604061779.6327,92,267
1604061780.6225,92,nan
1604061781.6425,92,620
1604061782.6325,96,582
1604061783.7419,100,566
1604061784.6427,104,546
1604061785.6325,107,535
1604061786.6224,110,526
1604061787.6919,113,519
1604061788.6328,115,510
1604061789.6225,118,503
1604061790.6424,119,494
1604061791.6323,121,492
1604061792.7025,123,487
1604061793.6426,123,523
1604061794.6321,122,550
1604061795.6221,121,656
1604061796.6421,120,692
1604061797.7419,119,700
1604061798.6223,112,715
1604061799.6421,102,593
1604061800.6321,104,549
1604061801.6731,106,565
1604061802.6423,106,604
1604061803.6323,105,666
1604061804.6822,101,636
1604061805.6721,99,675
1604061806.7424,97,663
1604061807.6222,96,654
