Time,GSR,Temp(C)
1602839205.0761,447,36.13
1602839205.9162,447,36.13
1602839206.7371,447,36.13
1602839207.5655,448,36.13
1602839208.4053,448,36.13
1602839209.2154,448,36.13
1602839210.0909,448,36.13
1602839210.8954,447,36.13
1602839211.7658,447,36.13
1602839212.5454,447,36.13
1602839213.4820,447,36.13
1602839214.2253,447,36.13
1602839215.1323,446,36.13
1602839215.8753,446,36.13
1602839216.8424,446,36.13
1602839217.5252,446,36.13
1602839218.4828,446,36.13
1602839219.2053,446,36.13
1602839220.0455,446,36.13
1602839220.8552,446,36.13
1602839221.6954,446,36.13
1602839222.5352,446,36.13
1602839223.3452,446,36.19
1602839224.1851,446,36.13
1602839225.0252,446,36.13
1602839225.8351,446,36.13
1602839226.6752,446,36.13
1602839227.5151,446,36.19
1602839228.3551,446,36.13
1602839229.1651,446,36.19
1602839230.0052,446,36.13
1602839230.8451,446,36.19
1602839231.6552,446,36.19
1602839232.5321,446,36.13
1602839233.3351,446,36.13
1602839234.2338,446,36.13
1602839234.9851,446,36.13
1602839235.8838,446,36.13
1602839236.6651,446,36.13
1602839237.5983,446,36.13
1602839238.3151,445,36.19
1602839239.2433,445,36.13
1602839239.9651,445,36.19
1602839240.8052,445,36.19
1602839241.6450,445,36.19
1602839242.4552,445,36.19
1602839243.2950,445,36.19
1602839244.1352,445,36.19
1602839244.9761,445,36.19
1602839245.7852,445,36.19
1602839246.6250,445,36.19
1602839247.4650,444,36.19
1602839248.2750,444,36.19
1602839249.1152,444,36.19
1602839249.9549,444,36.19
1602839250.7650,444,36.19
1602839251.6331,444,36.19
1602839252.4450,444,36.19
1602839253.2849,444,36.19
1602839254.0950,443,36.19
1602839254.9942,443,36.13
1602839255.7750,443,36.19
1602839256.6441,443,36.19
1602839257.4249,443,36.19
1602839258.3516,443,36.19
1602839259.1049,443,36.19
1602839260.0439,443,36.19
1602839260.7549,443,36.19
1602839261.7115,443,36.19
1602839262.4048,443,36.19
1602839263.3615,443,36.19
1602839267.1611,443,36.19
1602839267.1647,443,36.19
1602839267.1681,443,36.19
1602839267.1709,443,36.19
1602839268.2043,443,36.19
1602839268.3995,443,36.19
1602839269.5388,443,36.19
1602839270.1685,443,36.19
1602839271.1455,443,36.19
1602839271.5749,443,36.19
1602839272.4617,443,36.19
1602839273.2063,443,36.19
1602839274.1597,443,36.19
1602839275.0029,443,36.19
1602839275.7816,443,36.19
1602839276.5359,443,36.19
1602839277.5159,443,36.19
1602839278.2160,443,36.19
1602839279.1426,443,36.19
1602839279.8657,443,36.19
1602839280.8457,443,36.19
1602839281.5160,443,36.19
1602839282.4942,443,36.19
1602839283.1958,443,36.19
1602839284.0356,443,36.19
1602839284.8457,443,36.19
1602839285.6857,443,36.19
1602839286.5259,443,36.19
1602839287.3358,443,36.19
1602839288.1756,443,36.19
1602839289.0155,443,36.19
1602839289.8256,443,36.19
1602839290.6659,443,36.19
1602839291.5059,443,36.19
1602839292.3456,443,36.19
1602839293.1849,443,36.19
1602839293.9957,443,36.19
