Time,GSR,Temp(C)
1605960029.5466,425,36.75
1605960031.1357,426,36.69
1605960034.3303,426,36.75
1605960035.9503,427,36.75
1605960037.5402,427,36.75
1605960039.1520,427,36.75
1605960040.8624,427,36.75
1605960042.3408,427,36.75
1605960043.9302,427,36.75
1605960045.5502,427,36.75
1605960047.1402,427,36.75
1605960048.7301,427,36.75
1605960050.3961,427,36.75
1605960052.0522,428,36.75
1605960053.5301,428,36.75
1605960055.1502,428,36.75
1605960056.7401,428,36.75
1605960058.3301,428,36.75
1605960059.9385,428,36.81
1605960061.5843,428,36.75
1605960063.1302,428,36.75
1605960064.7200,427,36.75
1605960066.3401,425,36.75
1605960067.9300,424,36.75
1605960069.5199,423,36.75
1605960071.1522,423,36.75
1605960072.8038,423,36.75
1605960074.3200,423,36.75
1605960075.9400,423,36.75
1605960077.5299,423,36.75
1605960079.1200,424,36.81
1605960080.7399,424,36.81
1605960082.3410,425,36.75
1605960084.0599,425,36.75
1605960085.5100,425,36.81
1605960087.1299,424,36.75
1605960088.9708,422,36.81
1605960090.3099,419,36.81
1605960091.9298,417,36.81
1605960093.6228,414,36.81
1605960095.2434,414,36.81
1605960096.7305,414,36.81
1605960098.3197,414,36.81
1605960099.9097,414,36.81
1605960101.5296,415,36.81
1605960103.1197,416,36.81
1605960104.8140,416,36.81
1605960106.4636,417,36.81
1605960107.9197,418,36.81
1605960109.5097,418,36.81
1605960111.1296,419,36.81
1605960112.7196,420,36.81
1605960114.3523,420,36.81
1605960116.0016,421,36.81
1605960117.5197,421,36.81
1605960119.1097,414,36.81
1605960120.6995,404,36.81
1605960122.3195,397,36.81
1605960123.9094,391,36.81
1605960125.5426,389,36.81
1605960127.2537,389,36.81
1605960128.7095,391,36.81
1605960130.2995,393,36.81
1605960131.9194,395,36.81
1605960133.5094,397,36.81
1605960135.1200,399,36.81
1605960136.7893,401,36.81
1605960138.3095,403,36.81
1605960142.2348,405,36.81
1605960142.2378,407,36.81
1605960143.2364,407,36.81
1605960145.1778,408,36.81
1605960147.3085,409,36.88
1605960148.6697,407,36.88
1605960149.6136,399,36.81
1605960151.0906,386,36.81
1605960152.7103,381,36.81
1605960154.3003,380,36.81
1605960155.8902,383,36.88
1605960157.5785,386,36.88
1605960159.2567,388,36.88
1605960160.6904,391,36.88
1605960162.3104,394,36.81
1605960163.9005,396,36.81
1605960165.4904,399,36.81
1605960167.0873,401,36.88
1605960168.7960,402,36.88
1605960170.4475,399,36.88
1605960171.8803,386,36.88
1605960173.5004,380,36.88
1605960175.0905,378,36.88
1605960176.6802,379,36.88
1605960178.3394,382,36.88
1605960179.9862,384,36.88
1605960181.4803,385,36.88
1605960183.1005,387,36.88
1605960184.6901,389,36.81
1605960186.2804,390,36.88
1605960187.9002,388,36.88
1605960189.5300,382,36.88
1605960191.2561,378,36.88
1605960192.6705,377,36.88
1605960194.2902,379,36.88
1605960195.8802,378,36.88
1605960197.5002,373,36.88
1605960199.0973,370,36.88
1605960200.7489,371,36.88
1605960202.2701,374,36.88
1605960203.8901,377,36.88
1605960205.4802,380,36.88
1605960207.1583,381,36.88
1605960208.7035,382,36.88
1605960210.3091,384,36.88
1605960211.9802,387,36.88
1605960213.6192,389,36.88
1605960215.0788,388,36.88
1605960216.6688,386,36.88
1605960218.2588,386,36.88
1605960219.8787,386,36.88
1605960221.5132,387,36.88
1605960223.1895,388,36.88
1605960224.6787,390,36.88
1605960226.2688,392,36.88
1605960227.8587,393,36.88
1605960229.4787,394,36.88
1605960231.0686,396,36.88
1605960232.7612,397,36.88
1605960234.3826,398,36.88
1605960235.8688,399,36.88
1605960237.4587,400,36.88
1605960239.0785,400,36.88
1605960240.6686,401,36.88
1605960242.3005,402,36.88
1605960243.9206,401,36.88
1605960245.4685,396,36.88
1605960247.0588,391,36.88
1605960248.6486,389,36.94
1605960250.2685,389,36.94
1605960251.8585,389,36.88
1605960253.4919,390,36.88
1605960255.2018,391,36.88
1605960256.6586,392,36.88
1605960258.2486,392,36.88
1605960259.8683,392,36.88
1605960261.4584,392,36.88
1605960263.0483,392,36.88
1605960264.7171,393,36.88
1605960266.3902,393,36.88
1605960267.8484,393,36.88
1605960269.4683,394,36.94
1605960271.0583,395,36.94
1605960272.6482,396,36.94
1605960274.2381,397,36.88
1605960275.9310,398,36.88
1605960277.5789,398,36.94
1605960279.0382,399,36.88
1605960280.6581,399,36.94
1605960282.2481,398,36.88
1605960283.8380,394,36.94
1605960285.4699,387,36.94
1605960287.1521,386,36.94
1605960288.6365,383,36.94
1605960290.2530,371,36.94
1605960291.8400,366,36.94
1605960293.4272,365,36.94
1605960295.0447,368,36.94
1605960296.6786,368,36.94
1605960298.2207,368,36.94
1605960299.8086,368,36.94
1605960301.4271,371,36.94
1605960303.0456,375,36.94
1605960304.6042,378,36.94
1605960306.2230,382,36.94
1605960307.8546,385,36.94
1605960309.4010,388,36.94
1605960311.0201,390,36.94
1605960312.6092,391,36.94
1605960314.1985,392,36.94
1605960315.8178,393,36.94
1605960317.4072,394,36.94
1605960319.0999,395,36.94
1605960321.8397,396,36.94
1605960322.2449,397,36.94
1605960323.7952,398,36.94
1605960325.3850,399,36.94
1605960327.0048,399,36.94
