Time,GSR,Temp(C)
1607019136.3441,1,30.88
1607019137.9940,1,30.94
1607019139.6446,1,30.94
1607019141.2938,1,30.88
1607019142.9778,1,30.81
1607019144.6562,1,30.75
1607019146.3360,4,30.75
1607019148.0074,11,30.69
1607019149.5440,18,30.69
1607019151.1936,23,30.69
1607019152.8435,26,30.69
1607019154.4934,29,30.69
1607019156.1433,31,30.69
1607019157.7932,34,30.69
1607019159.4432,36,30.69
1607019161.0931,38,30.63
1607019162.7430,39,30.63
1607019164.3930,39,30.63
1607019166.0428,40,30.69
1607019167.6929,40,30.75
1607019169.3428,36,30.81
1607019171.0131,30,30.88
1607019172.6637,30,30.94
1607019174.4070,32,31.00
1607019176.0566,33,31.00
1607019177.5925,35,31.06
1607019179.2425,37,31.06
1607019180.8925,40,31.06
1607019182.5424,43,31.13
1607019184.1922,45,31.19
1607019185.8422,47,31.19
1607019187.4921,49,31.19
1607019189.1421,51,31.19
1607019190.7919,52,31.19
1607019192.4420,53,31.19
1607019194.0918,54,31.25
1607019195.7417,55,31.25
1607019197.3917,56,31.19
1607019199.0654,57,31.25
1607019200.7748,59,31.19
1607019202.4244,60,31.25
1607019203.9915,62,31.25
1607019205.6416,63,31.31
1607019207.2913,64,31.31
1607019208.9411,65,31.25
1607019210.5918,64,31.31
1607019212.2409,65,31.31
1607019213.8908,62,31.31
1607019215.5408,59,31.38
1607019217.1907,58,31.38
1607019218.8406,58,31.38
1607019220.4905,60,31.44
1607019222.1405,62,31.44
1607019223.7904,62,31.50
1607019225.4404,64,31.50
1607019227.1744,65,31.50
1607019228.8327,65,31.50
1607019230.5042,65,31.56
1607019232.0402,67,31.56
1607019233.6902,68,31.56
1607019235.3406,69,31.56
1607019236.9899,71,31.56
1607019238.6398,72,31.63
1607019240.2598,73,31.63
1607019241.9097,74,31.63
1607019243.5596,75,31.63
1607019245.2095,75,31.63
1607019246.8594,76,31.63
1607019248.5094,77,31.63
1607019250.1593,77,31.63
1607019251.8332,78,31.63
1607019253.4821,77,31.63
1607019255.1912,78,31.63
1607019256.8424,78,31.63
1607019258.4093,79,31.63
1607019260.0590,79,31.63
1607019261.7090,80,31.63
1607019263.3590,79,31.63
1607019265.0087,79,31.63
1607019266.6589,78,31.69
1607019268.3086,76,31.69
1607019269.9586,76,31.69
1607019271.6086,76,31.69
1607019273.2584,76,31.69
1607019274.9083,76,31.69
1607019276.5583,75,31.69
1607019278.2082,77,31.69
1607019279.8581,78,31.69
1607019281.5602,78,31.69
1607019283.2401,80,31.69
1607019284.8081,80,31.69
1607019286.4581,80,31.69
1607019288.1079,81,31.69
1607019289.7580,82,31.69
1607019291.4078,82,31.69
1607019293.0577,83,31.69
1607019294.7075,84,31.69
1607019296.3576,84,31.69
1607019298.0074,84,31.69
1607019299.6574,85,31.69
1607019301.3073,86,31.69
1607019302.9573,86,31.69
1607019304.6073,87,31.63
1607019306.2572,88,31.69
1607019307.9631,88,31.69
1607019309.6108,88,31.69
1607019311.3213,89,31.63
1607019312.8570,89,31.63
1607019314.5070,90,31.63
1607019316.1566,90,31.63
1607019317.8067,91,31.63
1607019319.4566,91,31.63
1607019321.1065,92,31.63
1607019322.7564,93,31.63
1607019324.4063,93,31.63
1607019326.0584,93,31.63
1607019327.7125,90,31.63
1607019329.3661,83,31.63
1607019331.0194,77,31.69
1607019332.6723,74,31.69
1607019334.3250,75,31.69
1607019336.0276,77,31.63
1607019337.7219,80,31.63
1607019339.2815,83,31.63
1607019341.0433,85,31.63
1607019342.6149,86,31.63
1607019344.2363,87,31.63
1607019345.8874,89,31.63
1607019347.5385,90,31.63
1607019349.1895,91,31.56
1607019350.8402,92,31.56
1607019352.4917,93,31.56
1607019354.1417,94,31.56
1607019355.7923,95,31.56
1607019357.4429,96,31.56
1607019359.0933,97,31.56
1607019360.7437,98,31.63
1607019362.4265,96,31.56
1607019364.0702,92,31.56
1607019365.7767,90,31.56
1607019367.4576,88,31.56
1607019368.9954,88,31.56
1607019370.6157,89,31.56