Time,HR,RR
1607019134.8524,95,693
1607019135.8685,93,672
1607019136.8568,94,633
1607019137.9066,94,606
1607019138.8369,97,599
1607019139.8568,97,691
1607019140.8468,97,746
1607019141.8365,92,782
1607019142.9758,90,785
1607019143.8468,88,768
1607019144.8367,86,746
1607019145.8565,86,739
1607019146.9028,85,746
1607019147.8368,85,695
1607019148.8865,86,704
1607019149.8764,86,770
1607019150.8662,85,751
1607019151.9159,84,894
1607019152.8461,83,889
1607019153.8362,81,842
1607019154.8562,79,819
1607019155.8468,79,809
1607019156.8364,79,770
1607019157.8562,79,768
1607019158.8460,79,843
1607019159.8360,79,866
1607019160.9085,78,964
1607019161.8462,77,959
1607019162.8358,76,883
1607019163.8257,75,904
1607019164.8456,74,902
1607019165.9454,73,886
1607019166.8257,73,877
1607019167.8456,73,925
1607019168.8355,72,838
1607019169.9056,72,823
1607019170.8456,72,842
1607019171.8356,72,856
1607019172.8255,72,841
1607019173.8452,72,820
1607019174.9446,73,837
1607019175.8254,73,818
1607019176.8452,73,823
1607019177.8351,73,791
1607019178.8762,74,803
1607019179.8455,74,857
1607019180.8352,74,843
1607019181.8250,74,863
1607019182.8749,74,898
1607019183.9453,73,944
1607019184.8251,73,950
1607019185.8448,72,893
1607019186.8348,71,893
1607019187.8488,71,922
1607019188.9538,70,850
1607019189.8349,70,858
1607019190.8246,70,903
1607019191.8446,70,959
1607019192.8912,70,924
1607019193.8247,70,958
1607019194.8446,69,969
1607019195.8345,68,859
1607019196.8457,69,851
1607019197.9538,69,832
1607019198.8345,69,795
1607019199.8243,70,847
1607019200.8442,70,926
1607019201.9154,70,923
1607019202.8243,69,927
1607019203.8743,69,914
1607019204.8341,69,868
1607019205.8240,69,820
1607019206.9556,69,850
1607019207.8341,70,906
1607019208.8238,69,910
1607019209.8438,69,938
1607019210.8546,69,980
1607019212.0027,68,970
1607019212.8437,68,834
1607019213.8335,69,710
1607019214.8235,70,681
1607019215.8922,72,804
1607019216.8638,73,1142
1607019217.8234,73,1049
1607019218.8433,71,979
1607019219.8332,70,938
1607019220.9639,69,943
1607019221.8435,69,925
1607019222.8332,69,812
1607019223.8231,69,762
1607019224.8943,70,728
1607019225.8334,71,796
1607019226.8232,72,1048
1607019227.8430,71,1005
1607019228.8335,70,902
1607019229.9045,70,811
1607019230.8430,71,643
1607019231.8329,75,656
1607019232.8227,77,727
1607019233.8938,78,977
1607019234.8329,78,1010
1607019235.8228,76,973
1607019236.8427,74,941
1607019237.8625,73,859
1607019238.9040,73,820
1607019239.8427,73,818
1607019240.8326,73,842
1607019241.8224,73,927
1607019242.8601,73,1013
1607019243.8327,72,1037
1607019244.8224,70,1003
1607019245.8423,69,877
1607019246.8322,69,890
1607019247.9038,69,878
