Time,ECG
1607012918.1364,4684
1607012918.1394,5413
1607012918.1421,6338
1607012918.1449,7510
1607012918.1464,8340
1607012918.1485,8643
1607012918.1505,8442
1607012918.1525,8258
1607012918.1545,8742
1607012918.1565,9430
1607012918.1585,9713
1607012918.1605,9899
1607012918.1625,10178
1607012918.1645,10366
1607012918.1665,10490
1607012918.1685,10640
1607012918.1705,10776
1607012918.1725,10882
1607012918.1746,10979
1607012918.1773,11071
1607012918.1785,11153
1607012918.1806,11228
1607012918.1825,11284
1607012918.1845,11337
1607012918.1866,11393
1607012918.1885,11444
1607012918.1905,11480
1607012918.1925,11507
1607012918.1945,11536
1607012918.1964,11567
1607012918.1984,11584
1607012918.2004,11601
1607012918.2024,11625
1607012918.2044,11638
1607012918.2064,11630
1607012918.2084,11633
1607012918.2104,11645
1607012918.2124,11645
1607012918.2144,11640
1607012918.2164,11633
1607012918.2184,11613
1607012918.2204,11562
1607012918.2224,11490
1607012918.2245,11434
1607012918.2264,11393
1607012918.2284,11328
1607012918.2304,11240
1607012918.2324,11178
1607012918.2344,11141
1607012918.2364,11093
1607012918.2386,11042
1607012918.2404,10998
1607012918.2423,10955
1607012918.2443,10906
1607012918.2465,10858
1607012918.2484,10807
1607012918.2504,10761
1607012918.2524,10703
1607012918.2543,10635
1607012918.2563,10580
1607012918.2583,10529
1607012918.2604,10463
1607012918.2623,10393
1607012918.2643,10328
1607012918.2663,10258
1607012918.2683,10185
1607012918.2705,10115
1607012918.2723,10049
1607012918.2743,9986
1607012918.2764,9914
1607012918.2783,9834
1607012918.2803,9776
1607012918.2823,9722
1607012918.6739,9652
1607012918.6751,9575
1607012918.6765,9517
1607012918.6784,9456
1607012918.6803,9362
1607012918.6823,9258
1607012918.6843,9180
1607012918.6863,9115
1607012918.6883,9023
1607012918.6903,8938
1607012918.6923,8892
1607012918.6943,8834
1607012918.6963,8723
1607012918.6983,8628
1607012918.7003,8558
1607012918.7024,8526
1607012918.7043,8713
1607012918.7063,9023
1607012918.7083,8994
1607012918.7104,8384
1607012918.7123,7623
1607012918.7143,7473
1607012918.7163,7800
1607012918.7183,7890
1607012918.7203,7776
1607012918.7223,7764
1607012918.7243,7730
1607012918.7262,7626
1607012918.7284,7551
1607012918.7303,7500
1607012918.7323,7427
1607012918.7342,7357
1607012918.7363,7282
1607012918.7383,7205
1607012918.7402,7137
1607012918.7422,7074
1607012918.7442,7004
1607012918.7462,6946
1607012918.7482,6880
1607012918.7503,6795
1607012918.7523,6728
1607012918.7542,6679
1607012918.7562,6619
1607012918.7582,6558
1607012918.7602,6500
1607012918.7622,6442
1607012918.7642,6386
1607012918.7662,6328
1607012918.7681,6272
1607012918.7703,6231
1607012918.7722,6188
1607012918.7742,6127
1607012918.7762,6074
1607012918.7782,6021
1607012918.7802,5943
1607012918.7822,5851
1607012918.7842,5764
1607012918.7862,5682
1607012918.7882,5597
1607012918.7903,5510
1607012918.7922,5440
1607012918.7942,5379
1607012918.7962,5316
1607012918.7982,5258
1607012918.8002,5205
1607012918.8023,5152
1607012918.8042,5103
1607012918.8062,5055
1607012918.8082,4999
1607012918.8102,4946
1607012918.8122,4897
1607012918.8142,4849
1607012918.8162,4800
1607012919.2441,4747
1607012919.2452,4692
1607012919.2476,4638
1607012919.2503,4585
1607012919.2523,4534
1607012919.2543,4481
1607012919.2566,4430
1607012919.2583,4382
1607012919.2603,4333
1607012919.2623,4273
1607012919.2643,4219
1607012919.2663,4183
1607012919.2683,4149
1607012919.2703,4101
1607012919.2723,4060
1607012919.2743,4031
1607012919.2762,3994
1607012919.2782,3934
1607012919.2802,3866
1607012919.2822,3810
1607012919.2842,3759
1607012919.2863,3711
1607012919.2882,3672
1607012919.2902,3636
1607012919.2922,3588
1607012919.2942,3546
1607012919.2963,3505
1607012919.2982,3452
1607012919.3002,3462
1607012919.3023,3684
1607012919.3043,4004
1607012919.3062,3992
1607012919.3082,3450
1607012919.3102,2772
1607012919.3122,2636
1607012919.3142,2958
1607012919.3163,3094
1607012919.3183,3036
1607012919.3202,3043
1607012919.3222,3043
1607012919.3242,2985
1607012919.3262,2951
1607012919.3283,2936
1607012919.3302,2895
1607012919.3322,2852
1607012919.3342,2825
1607012919.3362,2801
1607012919.3383,2767
1607012919.3402,2735
1607012919.3422,2706
1607012919.3442,2677
1607012919.3462,2655
1607012919.3482,2624
1607012919.3502,2595
1607012919.3523,2578
1607012919.3542,2554
1607012919.3562,2527
1607012919.3583,2508
1607012919.3602,2491
1607012919.3622,2469
1607012919.3642,2450
1607012919.3662,2435
1607012919.3682,2421
1607012919.3702,2408
1607012919.3722,2401
1607012919.3742,2387
1607012919.3763,2362
1607012919.3782,2326
1607012919.3802,2278
1607012919.3822,2229
1607012919.3842,2183
1607012919.3862,2132
1607012919.3882,2082
1607012919.8743,2050
1607012919.8761,2024
1607012919.8785,1999
1607012919.8813,1975
1607012919.8832,1961
1607012919.8851,1944
1607012919.8871,1924
1607012919.8891,1907
1607012919.8911,1893
1607012919.8931,1876
1607012919.8951,1849
1607012919.8972,1823
1607012919.8992,1806
1607012919.9011,1786
1607012919.9031,1760
1607012919.9051,1740
1607012919.9071,1723
1607012919.9091,1702
1607012919.9111,1672
1607012919.9131,1651
1607012919.9150,1634
1607012919.9173,1614
1607012919.9191,1595
