Time,HR,RR
1607170857.7585,48,1507
1607170858.7464,48,nan
1607170859.7969,48,nan
1607170860.7563,47,1475
1607170861.7463,46,1476
1607170862.7362,45,3078
1607170863.7562,45,1454
1607170864.8060,44,1268
1607170865.7364,44,912
1607170866.7564,45,857
1607170867.7461,45,nan
1607170868.7659,45,1005
1607170869.8695,47,1462
1607170871.0618,47,nan
1607170871.7370,48,1650
1607170872.8101,47,1531
1607170873.8054,47,nan
1607170874.7380,46,1421
1607170875.7596,46,1448
1607170876.7488,45,1388
1607170877.7441,45,1128
1607170878.8862,45,nan
1607170879.7466,46,1213
1607170880.7383,46,1525
1607170881.7568,46,nan
1607170882.8460,46,1568
1607170883.7402,46,1603
1607170884.7579,46,nan
1607170885.7462,45,1538
1607170886.7366,44,1492
1607170887.8237,44,1357
1607170888.7467,44,1207
1607170889.7478,44,nan
1607170890.7574,44,1261
1607170891.7518,45,1222
1607170892.7667,45,1399
1607170893.7606,45,1191
1607170894.7466,45,nan
1607170895.7447,46,1052
1607170896.8251,47,1380
1607170897.7476,47,1285
1607170898.7396,47,1344
1607170899.7585,47,1381
1607170900.8135,47,1184
1607170901.8681,47,nan
1607170902.7567,47,973
1607170903.7464,48,1014
1607170904.7362,49,1387
1607170905.8199,49,nan
1607170906.7464,50,1336
1607170907.7364,49,1375
1607170908.7566,49,1440
1607170909.7470,48,1448
1607170910.8673,48,nan
1607170911.7569,48,1312
1607170912.7477,47,1104
1607170913.7363,48,1247
1607170914.8184,48,nan
1607170915.7470,48,1467
1607170916.7678,48,1360
1607170917.7570,48,1225
1607170918.7769,48,nan
1607170919.8487,48,1392
1607170920.7880,48,1427
1607170922.3624,47,1258
1607170922.7376,47,1109
1607170923.7587,47,nan
1607170924.8842,48,1306
1607170925.7674,48,1447
1607170926.7572,48,nan
1607170927.7477,48,1377
1607170928.7683,47,1425
1607170929.7618,47,1441
1607170930.7464,46,1344
1607170931.7365,46,nan
1607170932.7565,46,1354
1607170933.8414,46,1341
1607170934.7428,46,1282
1607170935.7561,46,1249
1607170936.7465,46,nan
1607170937.7720,46,1261
1607170938.8786,47,1315
1607170939.7474,47,1321
1607170940.7371,47,nan
1607170941.7564,47,1267
1607170942.8443,47,1291
1607170943.7433,47,1338
1607170944.7580,47,1298
1607170945.7457,47,1311
1607170946.7745,47,1226
1607170947.9002,47,977
1607170948.7477,48,920
1607170949.7600,50,963
1607170950.7552,50,nan
1607170951.7672,51,1035
1607170952.7357,52,1351
1607170953.7555,52,1398
1607170954.7452,52,nan
1607170955.7353,52,1328
1607170956.8659,51,1357
1607170957.7456,50,1387
1607170958.7653,50,nan
1607170959.7553,50,1322
1607170960.7697,49,1292
1607170961.8844,49,1359
1607170962.7556,49,1245
1607170963.7452,49,1033
1607170964.7351,49,1048
1607170965.8372,49,nan
1607170966.7455,50,1149
1607170967.7351,51,1319
1607170968.7251,51,1287
1607170969.7657,50,1333
1607170970.8727,50,nan
1607170971.7253,50,1284
1607170972.7451,50,1313
1607170973.7350,49,1271
1607170974.7768,49,1187
1607170975.7453,49,nan
1607170976.7351,49,1274
1607170977.7251,49,1312
1607170978.7449,49,1323
1607170979.8482,49,1262
1607170980.7251,49,1134
1607170981.7450,49,1125
1607170982.7350,50,943
1607170983.7744,51,936
1607170984.8849,52,1002
1607170985.7651,52,nan
