,hr,rr
1605962023.6649,84.0,694.0
1605962024.5159,85.0,712.0
1605962025.5359,85.0,756.0
1605962026.5258,84.0,741.0
1605962027.5647,84.0,743.0
1605962028.506,84.0,733.0
1605962029.5558,84.0,727.0
1605962030.5157,84.0,711.0
1605962031.5057,85.0,715.0
1605962032.635,85.0,750.0
1605962033.5158,84.0,763.0
1605962034.5057,84.0,783.0
1605962035.5256,83.0,798.0
1605962036.5669,82.0,821.0
1605962037.5059,81.0,813.0
1605962038.5257,80.0,785.0
1605962039.5155,80.0,763.0
1605962040.5053,80.0,767.0
1605962041.5767,80.0,766.0
1605962042.5155,80.0,753.0
1605962043.5053,80.0,761.0
1605962044.5252,80.0,777.0
1605962045.5152,80.0,807.0
1605962046.6538,80.0,823.0
1605962047.5255,79.0,843.0
1605962048.5152,79.0,834.0
1605962049.5052,78.0,821.0
1605962050.5768,78.0,808.0
1605962051.5158,77.0,802.0
1605962052.5053,77.0,802.0
1605962053.5252,77.0,793.0
1605962054.5151,77.0,791.0
1605962055.5843,77.0,792.0
1605962056.5254,77.0,790.0
1605962057.5151,77.0,785.0
1605962058.5051,78.0,783.0
1605962059.5763,78.0,763.0
1605962060.5154,78.0,761.0
1605962061.5053,79.0,758.0
1605962062.5252,79.0,726.0
1605962063.5151,80.0,728.0
1605962064.5864,80.0,728.0
1605962065.5255,81.0,714.0
1605962066.5224,82.0,735.0
1605962067.505,82.0,754.0
1605962068.5453,82.0,718.0
1605962069.5153,82.0,704.0
1605962070.505,83.0,696.0
1605962071.525,84.0,707.0
1605962072.5149,84.0,711.0
1605962073.5829,85.0,714.0
1605962074.525,85.0,721.0
1605962075.5149,85.0,704.0
1605962076.5048,85.0,689.0
1605962077.5248,86.0,686.0
1605962078.5928,87.0,675.0
1605962079.5349,87.0,685.0
1605962080.5248,88.0,706.0
1605962081.5147,87.0,797.0
1605962082.5347,86.0,802.0
1605962083.5248,85.0,845.0
1605962084.5147,84.0,877.0
1605962085.5046,82.0,907.0
1605962086.5246,79.0,921.0
1605962087.5941,78.0,885.0
1605962088.5349,77.0,853.0
1605962089.5247,76.0,819.0
1605962090.5145,76.0,778.0
1605962091.526,76.0,775.0
1605962092.6657,77.0,811.0
1605962093.5146,77.0,855.0
1605962094.5045,76.0,867.0
1605962095.5244,75.0,871.0
1605962096.5962,75.0,886.0
1605962097.5046,74.0,880.0
1605962098.5252,74.0,860.0
1605962099.5145,74.0,819.0
1605962100.5043,74.0,761.0
1605962101.606,74.0,751.0
1605962102.5144,76.0,775.0
1605962103.5643,76.0,807.0
1605962104.5543,76.0,855.0
1605962105.5413,76.0,878.0
1605962106.5047,75.0,872.0
1605962107.5243,74.0,833.0
1605962108.5142,74.0,818.0
1605962109.5042,74.0,799.0
