Time,GSR,Temp(C)
1605961862.4365,439,37.06
1605961864.0265,440,37.06
1605961865.6155,441,37.06
1605961867.2356,442,37.06
1605961868.8255,443,37.06
1605961870.4974,444,37.06
1605961872.1774,444,37.06
1605961873.6255,445,37.06
1605961875.2154,443,37.06
1605961876.8054,443,37.06
1605961878.4254,443,37.06
1605961880.0423,443,37.06
1605961881.7383,444,37.06
1605961883.2255,445,37.06
1605961884.8154,443,37.06
1605961886.4053,444,37.06
1605961888.0253,441,37.06
1605961889.6153,439,37.06
1605961891.3136,429,37.06
1605961892.9294,427,37.06
1605961894.4153,427,37.06
1605961896.0051,430,37.06
1605961897.6251,434,37.06
1605961899.2151,435,37.06
1605961900.8351,437,37.06
1605961902.4964,438,37.06
1605961904.1483,439,37.06
1605961905.6050,441,37.06
1605961907.1951,442,37.06
1605961908.8149,442,37.06
1605961910.4048,443,37.06
1605961912.0070,445,37.06
1605961913.6854,445,37.06
1605961915.2048,446,37.06
1605961916.7948,447,37.06
1605961918.4147,447,37.06
1605961920.0049,448,37.06
1605961922.0242,447,37.06
1605961923.7658,440,37.06
1605961925.0291,438,37.06
1605961926.3977,438,37.06
1605961927.9899,439,37.06
1605961929.6057,440,37.06
1605961931.2018,441,37.06
1605961932.8254,442,37.06
1605961934.4438,441,37.06
1605961936.1988,435,37.06
1605961937.5856,430,37.06
1605961939.2356,430,37.06
1605961940.8256,432,37.06
1605961942.3855,434,37.06
1605961944.0057,436,37.06
1605961945.7013,437,37.06
1605961947.1855,440,37.06
1605961948.8056,441,37.06
1605961950.3955,442,37.06
1605961951.9855,445,37.06
1605961953.5753,445,37.06
1605961955.2379,447,37.06
1605961956.9124,447,37.06
1605961958.3753,448,37.06
1605961959.9953,449,37.06
1605961961.5853,449,37.06
1605961963.1753,446,37.06
1605961964.7960,445,37.06
1605961966.5211,433,37.06
1605961968.1038,408,37.06
1605961969.5954,377,37.06
1605961971.1852,379,37.06
1605961972.7751,382,37.06
1605961974.4068,388,37.06
1605961975.9838,397,37.06
1605961977.6193,406,37.06
1605961979.1639,405,37.06
1605961980.7840,386,37.06
1605961982.3739,369,37.06
1605961983.9638,385,37.06
1605961985.5843,395,37.06
1605961987.1736,398,37.06
1605961988.8965,404,37.06
1605961990.3838,411,37.06
1605961991.9736,416,37.06
1605961993.5635,420,37.06
1605961995.1835,424,37.06
1605961996.7735,427,37.13
1605961998.4076,429,37.06
1605962000.0875,428,37.06
1605962001.5736,430,37.06
1605962003.1634,433,37.06
1605962004.7834,435,37.06
1605962006.3733,436,37.06
1605962007.9633,438,37.06
1605962009.6270,439,37.06
1605962011.2744,440,37.06
1605962012.7633,441,37.06
1605962014.3534,442,37.06
1605962015.9733,443,37.06
1605962017.5631,445,37.06
1605962019.1676,445,37.06
1605962020.8252,444,37.06
1605962022.3634,437,37.06
1605962023.9531,419,37.06
1605962025.5731,411,37.06
1605962027.1631,414,37.06
1605962028.7530,418,37.06
1605962030.3857,422,37.06
1605962032.0367,426,37.06
1605962033.5530,429,37.06
1605962035.1429,432,37.06
1605962036.7929,434,37.06
1605962038.3528,436,37.06
1605962039.9427,438,37.06
1605962041.5785,439,37.06
1605962043.1527,440,37.06
1605962044.7427,441,37.06
1605962046.3627,442,37.06
1605962047.9525,443,37.06
1605962049.5424,444,37.06
1605962051.1625,445,37.06
1605962052.8256,446,37.06
1605962054.4755,444,37.06
1605962055.9626,444,37.06
1605962057.5524,438,37.06
1605962059.1424,437,37.06
1605962060.7323,438,37.06
1605962062.3523,439,37.06
1605962064.0437,438,37.06
1605962065.5324,418,37.06
1605962067.1524,399,37.06
1605962068.7423,403,37.06
1605962070.3322,401,37.06
1605962071.9521,396,37.06
1605962073.5846,407,37.06
1605962075.2417,413,37.06
1605962076.7522,419,37.06
1605962078.3421,421,37.06
1605962079.9320,423,37.06
1605962081.5519,427,37.06
1605962083.1419,430,37.06
1605962084.7749,433,37.06
1605962086.3222,435,37.06
1605962087.9419,437,37.06
1605962089.5318,439,37.06
1605962091.1218,437,37.06
1605962092.7418,439,37.06
1605962094.3458,439,37.06
1605962095.9942,441,37.06
1605962097.5418,442,37.06
1605962099.1317,442,37.06
1605962100.7216,442,37.06
1605962102.3416,443,37.06
1605962103.9315,447,37.06
1605962105.5433,449,37.06
1605962107.2746,446,37.06
1605962108.7316,442,37.06