Time,HR,RR
1604321302.1824,64,817
1604321303.2011,65,921
1604321304.1607,65,928
1604321305.1578,66,899
1604321306.1406,66,934
1604321307.2474,66,923
1604321308.1543,66,879
1604321309.1405,66,843
1604321310.1607,67,853
1604321311.6144,67,797
1604321312.1772,68,938
1604321313.2864,68,957
1604321314.1504,68,956
1604321315.1680,67,980
1604321316.2404,67,970
1604321317.1506,67,915
1604321318.1405,66,942
1604321319.1605,66,978
1604321320.1796,66,979
1604321321.1409,66,1086
1604321322.1605,65,1026
1604321323.1506,65,983
1604321324.1705,64,1075
1604321325.2499,64,1037
1604321326.1507,63,1041
1604321327.1405,63,1044
1604321328.1603,62,937
1604321329.1738,63,718
1604321330.2583,65,712
1604321331.1608,69,758
1604321332.1503,70,715
1604321333.1702,73,712
1604321334.1902,77,657
1604321335.1806,78,656
1604321336.1703,80,642
1604321337.1603,86,1251
1604321338.1502,88,595
1604321339.2488,92,594
1604321340.1605,96,589
1604321341.1504,98,592
1604321342.1401,99,601
1604321343.2113,100,611
1604321344.2892,100,632
1604321345.1403,98,648
1604321346.1602,98,630
1604321347.1502,97,659
1604321348.2494,96,647
1604321349.1604,96,677
1604321350.1503,95,664
1604321351.1401,94,684
1604321352.1784,93,654
1604321353.2931,93,686
1604321354.1402,92,769
1604321355.1602,89,736
1604321356.1500,88,662
1604321357.1926,88,731
1604321358.1602,88,731
1604321359.1501,87,964
1604321360.1401,79,944
1604321361.1600,78,797
1604321362.2910,77,781
1604321363.1402,77,920
1604321364.1602,77,907
1604321365.1499,76,808
1604321366.1981,76,861
1604321367.1603,75,1102
1604321368.1801,72,1058
