,hr,rr
1606923411.9074,-3.17647058823529,19.294117647058783
1606923413.0464,-3.17647058823529,74.29411764705878
1606923413.9173,-3.17647058823529,86.29411764705878
1606923414.9071,-3.17647058823529,29.294117647058783
1606923415.927,-3.17647058823529,29.294117647058783
1606923416.9345,-3.17647058823529,53.29411764705878
1606923417.9375,-3.17647058823529,48.29411764705878
1606923418.8972,-3.17647058823529,12.294117647058783
1606923419.9177,-3.17647058823529,93.29411764705878
1606923420.9071,-3.17647058823529,51.29411764705878
1606923422.0199,-3.17647058823529,-30.705882352941217
1606923422.9173,-3.17647058823529,-4.705882352941217
1606923423.9071,-2.17647058823529,-48.70588235294122
1606923424.8971,-2.17647058823529,-2.7058823529412166
1606923425.9746,-1.17647058823529,56.29411764705878
1606923427.0559,-2.17647058823529,36.29411764705878
1606923427.8972,-2.17647058823529,25.294117647058783
1606923428.9172,-2.17647058823529,68.29411764705878
1606923429.9071,-2.17647058823529,29.294117647058783
1606923430.9569,-2.17647058823529,-28.705882352941217
1606923431.9473,-2.17647058823529,47.29411764705878
1606923432.9072,-2.17647058823529,71.29411764705878
1606923433.8971,-2.17647058823529,6.294117647058783
1606923435.0044,-2.17647058823529,111.29411764705878
1606923436.0205,-2.17647058823529,123.29411764705878
1606923436.8973,-3.17647058823529,41.29411764705878
1606923437.9172,-3.17647058823529,89.29411764705878
1606923438.9071,-3.17647058823529,171.29411764705878
1606923439.9772,-4.17647058823529,134.29411764705878
1606923440.9475,-4.17647058823529,79.29411764705878
1606923441.9373,-4.17647058823529,150.29411764705878
1606923442.8971,-5.17647058823529,163.29411764705878
1606923443.9664,-5.17647058823529,65.29411764705878
1606923445.0168,-5.17647058823529,106.29411764705878
1606923445.8974,-5.17647058823529,117.29411764705878
1606923446.9173,-6.17647058823529,49.29411764705878
1606923447.9071,-6.17647058823529,56.29411764705878
1606923448.9745,-5.17647058823529,85.29411764705878
1606923450.0581,-5.17647058823529,58.29411764705878
1606923450.9072,-5.17647058823529,58.29411764705878
1606923451.8972,-5.17647058823529,62.29411764705878
1606923452.9171,-5.17647058823529,155.29411764705878
1606923453.9563,-5.17647058823529,136.29411764705878
1606923454.8975,-6.17647058823529,47.29411764705878
1606923455.9773,-6.17647058823529,114.29411764705878
1606923456.9071,-6.17647058823529,2.2941176470587834
1606923457.9571,-6.17647058823529,-5.705882352941217
1606923459.0272,-5.17647058823529,23.294117647058783
1606923459.9075,-5.17647058823529,-91.70588235294122
1606923460.9572,-4.17647058823529,8.294117647058783
1606923461.9171,-3.17647058823529,135.29411764705878
1606923462.9669,-3.17647058823529,117.29411764705878
1606923463.8976,-4.17647058823529,67.29411764705878
1606923464.9173,-4.17647058823529,114.29411764705878
1606923469.6348,-4.17647058823529,110.29411764705878
1606923469.6417,-5.17647058823529,19.294117647058783
1606923469.6466,-5.17647058823529,-19.705882352941217
1606923469.6556,-4.17647058823529,-31.705882352941217
1606923470.9849,-4.17647058823529,-73.70588235294122
1606923470.9903,-3.17647058823529,11.294117647058783
1606923473.1602,-2.17647058823529,128.29411764705878
1606923473.1833,-3.17647058823529,141.29411764705878
1606923474.8055,-3.17647058823529,87.29411764705878
1606923475.6972,-4.17647058823529,149.29411764705878
1606923476.2666,-4.17647058823529,121.29411764705878
1606923477.3999,-4.17647058823529,37.29411764705878
1606923477.9105,-4.17647058823529,40.29411764705878
1606923478.9001,-4.17647058823529,120.29411764705878
1606923479.9206,-4.17647058823529,82.29411764705878
1606923480.9577,-5.17647058823529,75.29411764705878
1606923482.0687,-5.17647058823529,127.29411764705878
1606923482.9191,-5.17647058823529,94.29411764705878
1606923483.9092,-5.17647058823529,31.294117647058783
1606923484.8992,-5.17647058823529,68.29411764705878
1606923486.0617,-5.17647058823529,21.294117647058783
1606923486.9092,-5.17647058823529,-31.705882352941217
1606923487.8992,-4.17647058823529,18.294117647058783
1606923488.9192,-4.17647058823529,106.29411764705878
1606923490.0211,-4.17647058823529,25.294117647058783
1606923491.0132,-4.17647058823529,39.29411764705878
1606923491.9189,-4.17647058823529,68.29411764705878
1606923492.9092,-4.17647058823529,18.294117647058783
1606923493.8993,-4.17647058823529,7.294117647058783
1606923494.9407,-3.17647058823529,73.29411764705878
1606923495.9099,-3.17647058823529,61.29411764705878
1606923496.9293,-3.17647058823529,-4.705882352941217
1606923498.1125,-3.17647058823529,34.29411764705878
1606923498.9102,-3.17647058823529,14.794117647058783
1606923500.0097,-3.17647058823529,-4.705882352941217
1606923500.9193,-3.17647058823529,81.29411764705878
1606923501.9391,-3.17647058823529,4.294117647058783
1606923502.8994,-3.17647058823529,14.294117647058783
1606923503.9386,-3.17647058823529,51.29411764705878
1606923505.047,-3.17647058823529,20.294117647058783
1606923505.8993,-3.17647058823529,-10.705882352941217
1606923507.857,-3.17647058823529,16.294117647058783
1606923508.4281,-2.17647058823529,-3.7058823529412166
1606923509.0571,-2.17647058823529,-49.70588235294122
1606923509.9172,-2.17647058823529,52.29411764705878
1606923510.9081,-2.17647058823529,98.29411764705878
1606923511.8972,-2.17647058823529,50.29411764705878
1606923512.9172,-2.17647058823529,82.29411764705878
1606923513.9865,-3.17647058823529,153.29411764705878
1606923514.8974,-3.17647058823529,126.29411764705878
1606923515.9475,-4.17647058823529,82.29411764705878
1606923516.908,-4.17647058823529,90.29411764705878
1606923517.9284,-4.17647058823529,109.29411764705878
1606923518.9193,-4.17647058823529,45.29411764705878
1606923519.9995,-4.17647058823529,29.294117647058783
1606923520.8997,-4.17647058823529,4.294117647058783
1606923521.9199,-4.17647058823529,-69.70588235294122
1606923523.0277,-3.17647058823529,-84.70588235294122
1606923523.9307,-2.17647058823529,129.29411764705878
1606923524.921,-2.17647058823529,202.29411764705878
1606923525.9111,-3.17647058823529,57.29411764705878
1606923526.9206,-4.17647058823529,95.29411764705878
1606923528.0334,-4.17647058823529,140.29411764705878
1606923528.912,-4.17647058823529,94.29411764705878
1606923529.9031,-4.17647058823529,15.294117647058783
