Time,HR,RR
1606923409.9285,63,1025
1606923410.9776,62,988
1606923411.9074,62,969
1606923413.0464,62,1024
1606923413.9173,62,1036
1606923414.9071,62,979
1606923415.9270,62,979
1606923416.9345,62,1003
1606923417.9375,62,998
1606923418.8972,62,962
1606923419.9177,62,1043
1606923420.9071,62,1001
1606923422.0199,62,919
1606923422.9173,62,945
1606923423.9071,63,901
1606923424.8971,63,947
1606923425.9746,64,1006
1606923427.0559,63,986
1606923427.8972,63,975
1606923428.9172,63,1018
1606923429.9071,63,979
1606923430.9569,63,921
1606923431.9473,63,997
1606923432.9072,63,1021
1606923433.8971,63,956
1606923435.0044,63,1061
1606923436.0205,63,1073
1606923436.8973,62,991
1606923437.9172,62,1039
1606923438.9071,62,1121
1606923439.9772,61,1084
1606923440.9475,61,1029
1606923441.9373,61,1100
1606923442.8971,60,1113
1606923443.9664,60,1015
1606923445.0168,60,1056
1606923445.8974,60,1067
1606923446.9173,59,999
1606923447.9071,59,1006
1606923448.9745,60,1035
1606923450.0581,60,1008
1606923450.9072,60,1008
1606923451.8972,60,1012
1606923452.9171,60,1105
1606923453.9563,60,1086
1606923454.8975,59,997
1606923455.9773,59,1064
1606923456.9071,59,952
1606923457.9571,59,944
1606923459.0272,60,973
1606923459.9075,60,858
1606923460.9572,61,958
1606923461.9171,62,1085
1606923462.9669,62,1067
1606923463.8976,61,1017
1606923464.9173,61,1064
1606923469.6348,61,1060
1606923469.6417,60,969
1606923469.6466,60,930
1606923469.6556,61,918
1606923470.9849,61,876
1606923470.9903,62,961
1606923473.1602,63,1078
1606923473.1833,62,1091
1606923474.8055,62,1037
1606923475.6972,61,1099
1606923476.2666,61,1071
1606923477.3999,61,987
1606923477.9105,61,990
1606923478.9001,61,1070
1606923479.9206,61,1032
1606923480.9577,60,1025
1606923482.0687,60,1077
1606923482.9191,60,1044
1606923483.9092,60,981
1606923484.8992,60,1018
1606923486.0617,60,971
1606923486.9092,60,918
1606923487.8992,61,968
1606923488.9192,61,1056
1606923490.0211,61,975
1606923491.0132,61,989
1606923491.9189,61,1018
1606923492.9092,61,968
1606923493.8993,61,957
1606923494.9407,62,1023
1606923495.9099,62,1011
1606923496.9293,62,945
1606923498.1125,62,984
1606923498.9102,62,nan
1606923500.0097,62,945
1606923500.9193,62,1031
1606923501.9391,62,954
1606923502.8994,62,964
1606923503.9386,62,1001
1606923505.0470,62,970
1606923505.8993,62,939
1606923507.8570,62,966
1606923508.4281,63,946
1606923509.0571,63,900
1606923509.9172,63,1002
1606923510.9081,63,1048
1606923511.8972,63,1000
1606923512.9172,63,1032
1606923513.9865,62,1103
1606923514.8974,62,1076
1606923515.9475,61,1032
1606923516.9080,61,1040
1606923517.9284,61,1059
1606923518.9193,61,995
1606923519.9995,61,979
1606923520.8997,61,954
1606923521.9199,61,880
1606923523.0277,62,865
1606923523.9307,63,1079
1606923524.9210,63,1152
1606923525.9111,62,1007
1606923526.9206,61,1045
1606923528.0334,61,1090
1606923528.9120,61,1044
1606923529.9031,61,965
1606923530.9222,61,994
1606923531.9315,61,972
1606923532.9027,61,881
1606923533.9227,62,963
1606923534.9130,62,1056
1606923535.9249,62,1000
1606923537.0431,62,1038
1606923537.9134,62,1092
1606923538.9338,61,1034
1606923539.9535,61,1007
1606923540.9437,61,1095
1606923542.0731,61,1073
1606923542.9541,60,993
1606923543.9141,60,991
1606923544.9041,60,1042
1606923546.0028,60,1046
1606923546.9144,60,1023
1606923547.9042,60,1084
1606923548.9544,60,1073
1606923549.9363,60,1052
1606923551.0452,59,1127
1606923551.9247,59,1123
1606923552.9147,59,1048
1606923553.9047,59,1068
1606923554.9758,58,1061
1606923555.9150,58,999
1606923556.9048,59,1022
1606923557.9247,59,1069
1606923558.9448,59,1056
1606923560.0455,59,1001
1606923560.9249,59,1053
1606923561.9153,59,1000
1606923562.9049,59,952
1606923563.9470,59,1016
1606923565.1140,60,927
1606923565.9057,60,932
1606923566.9250,61,899
1606923567.9150,62,838
1606923568.9840,63,968
1606923569.9252,63,917
1606923570.9150,64,945
1606923571.9050,64,937
1606923572.9550,64,887
1606923574.0861,64,956
1606923574.9352,65,994
1606923575.9551,64,943
1606923576.9151,64,978
1606923577.9546,64,978
1606923578.9255,64,902
1606923579.9152,64,935
1606923580.9051,65,1046
1606923581.9251,64,1020
1606923583.0342,64,1043
1606923583.9053,63,1118
1606923584.9252,63,1076
1606923585.9152,62,1039
1606923586.9578,62,1111
1606923587.9253,61,1065
1606923588.9154,61,1003
