,gsr,temp
1606923412.0043,18206.356455076322,-1.5081770833333366
1606923413.5943,18349.44165406935,-1.5081770833333366
1606923415.3263,18349.44165406935,-1.4481770833333343
1606923416.7744,18064.335014472,-1.4481770833333343
1606923418.3944,17993.719503357657,-1.4481770833333343
1606923419.9843,18135.213507773184,-1.4481770833333343
1606923421.5749,18135.213507773184,-1.388177083333332
1606923423.1643,18206.35645507633,-1.388177083333332
1606923424.8367,18135.213507773184,-1.388177083333332
1606923426.5164,19306.27055448376,-1.388177083333332
1606923427.9644,18064.335014472,-1.3181770833333317
1606923429.5845,18135.213507773184,-1.3181770833333317
1606923431.2346,18064.335014472,-1.3181770833333317
1606923432.7643,17713.858223914533,-1.3181770833333317
1606923434.3543,17644.535924560823,-1.3181770833333317
1606923436.0223,17853.271594836307,-1.2581770833333366
1606923437.7114,17923.36551351665,-1.2581770833333366
1606923439.1558,18135.213507773184,-1.2581770833333366
1606923440.7744,18277.76533920002,-1.2581770833333366
1606923442.3944,18349.44165406935,-1.1981770833333343
1606923443.9682,18421.386904820072,-1.1981770833333343
1606923445.5562,18493.60260790399,-1.1981770833333343
1606923447.2667,18349.44165406935,-1.1981770833333343
1606923448.7546,18206.35645507633,-1.1981770833333343
1606923450.3745,18206.35645507633,-1.138177083333332
1606923451.9645,18277.76533920002,-1.138177083333332
1606923453.5844,18277.76533920002,-1.138177083333332
1606923455.2143,18349.44165406935,-1.138177083333332
1606923456.7943,18566.090291195487,-1.138177083333332
1606923458.4869,18493.60260790399,-1.0681770833333317
1606923459.9445,18135.213507773184,-1.0681770833333317
1606923461.5945,17644.535924560823,-1.0681770833333317
1606923463.1244,17369.776569761372,-1.0681770833333317
1606923464.7444,16765.9956428645,-1.0681770833333317
1606923469.828,16965.076380728562,-1.0681770833333317
1606923469.832,17506.65305849923,-1.0681770833333317
1606923469.8351,17853.271594836307,-1.0681770833333317
1606923471.4333,18064.335014472,-1.0081770833333366
1606923473.6404,17993.719503357657,-1.0081770833333366
1606923475.1754,17853.271594836307,-1.0081770833333366
1606923476.2724,17853.271594836307,-1.0081770833333366
1606923477.809,17369.776569761372,-1.0081770833333366
1606923479.2936,17853.271594836307,-0.9481770833333343
1606923480.7357,17993.719503357657,-1.0081770833333366
1606923482.3257,17783.436307905187,-0.9481770833333343
1606923483.9166,17575.46800194942,-0.9481770833333343
1606923485.5708,18206.35645507633,-0.9481770833333343
1606923487.1565,18277.76533920002,-0.9481770833333343
1606923488.881,18349.44165406935,-0.9481770833333343
1606923490.4945,18349.44165406935,-0.9481770833333343
1606923491.8958,18421.386904820072,-0.888177083333332
1606923493.5458,18206.35645507633,-0.888177083333332
1606923495.1058,17644.535924560823,-0.888177083333332
1606923496.6959,17438.089706848463,-0.888177083333332
1606923498.383,17713.858223914533,-0.888177083333332
1606923500.0056,17783.436307905187,-0.888177083333332
1606923501.4958,18064.335014472,-0.888177083333332
1606923503.0858,18206.35645507633,-0.8181770833333317
1606923504.7058,18349.44165406935,-0.8181770833333317
1606923506.3258,18421.386904820072,-0.8181770833333317
1606923508.4227,18493.60260790399,-0.8181770833333317
1606923509.56,18566.090291195487,-0.8181770833333317
1606923511.1985,18638.85149409927,-0.8181770833333317
1606923512.6846,18785.20067466933,-0.8181770833333317
1606923514.2747,18785.20067466933,-0.8181770833333317
1606923515.8948,18711.887767659373,-0.8181770833333317
1606923517.4855,18785.20067466933,-0.8181770833333317
1606923519.1362,18785.20067466933,-0.7581770833333366
1606923520.7388,18493.60260790399,-0.8181770833333317
1606923522.2876,18566.090291195487,-0.7581770833333366
1606923523.9079,18711.887767659373,-0.7581770833333366
1606923525.4683,18858.791789783685,-0.7581770833333366
1606923527.0887,18932.662699630695,-0.7581770833333366
1606923528.6791,19006.815002926392,-0.7581770833333366
1606923530.2843,19081.25031058988,-0.7581770833333366
1606923531.9333,19230.976444413413,-0.7581770833333366
1606923533.5102,19306.27055448376,-0.7581770833333366
1606923535.1004,19306.27055448376,-0.6981770833333343
1606923536.6605,19381.854236982592,-0.6981770833333343
1606923538.2807,19457.7291656214,-0.6981770833333343
1606923539.8708,19533.897027035186,-0.6981770833333343
1606923541.536,19610.359520907423,-0.6981770833333343
1606923543.1842,19610.359520907423,-0.6981770833333343
1606923544.6714,19533.897027035186,-0.6981770833333343
1606923546.2916,19610.359520907423,-0.6981770833333343
