Time,HR,RR
1607090957.9841,66,729
1607090958.9999,67,698
1607090959.9887,69,788
1607090960.9784,70,1054
1607090961.9985,70,1114
1607090963.0482,70,nan
1607090963.9787,69,1193
1607090964.9989,67,1251
1607090965.9884,66,1243
1607090966.9784,64,1238
1607090968.0884,62,1250
1607090968.9885,62,nan
1607090969.9784,61,1237
1607090970.9984,60,1249
1607090971.9883,59,1263
1607090972.9787,58,1225
1607090973.9985,58,nan
1607090974.9884,57,1254
1607090975.9783,56,1243
1607090977.0541,56,1172
1607090977.9885,55,1215
1607090978.9784,55,1271
1607090979.9984,54,1199
1607090981.0180,54,nan
1607090982.0981,54,1130
1607090982.9984,54,1234
1607090983.9884,54,1179
1607090984.9783,53,1033
1607090986.0035,54,1069
1607090986.9887,54,1124
1607090987.9784,54,1099
1607090989.0283,54,1011
1607090989.9883,55,1130
1607090991.0633,55,1195
1607090991.9982,55,1093
1607090992.9903,55,1119
1607090993.9948,55,1100
1607090995.0187,55,1025
1607090996.1207,55,1085
1607090997.0124,55,1026
1607090998.0007,56,1061
1607090998.9886,56,nan
1607091000.1468,56,1114
1607091001.0000,56,1033
1607091001.9893,56,1089
1607091002.9798,56,1143
1607091004.0113,56,1040
1607091005.1361,56,1076
1607091005.9799,56,1149
1607091006.9993,56,1096
1607091007.9889,56,1032
1607091009.0317,56,969
1607091010.0006,57,1095
1607091010.9905,57,1157
1607091011.9812,57,1074
1607091012.9992,57,1066
1607091014.0945,57,1154
1607091014.9790,57,1119
1607091016.0001,57,nan
1607091017.0192,56,1020
1607091018.0237,57,1115
1607091019.1649,57,1126
1607091019.9893,56,999
1607091021.0083,57,988
1607091021.9989,57,1076
1607091023.0185,57,1087
1607091023.9798,57,1003
1607091024.9997,57,1003
1607091025.9892,58,1075
1607091027.0490,58,1070
1607091028.1082,58,994
1607091028.9919,58,1042
1607091029.9791,58,1094
1607091031.0003,58,1044
1607091032.0173,58,1001
1607091033.1360,58,1057
1607091033.9999,59,1062
1607091034.9894,58,1018
1607091036.0405,59,1063
1607091037.1065,59,1122
1607091037.9908,58,1120
1607091038.9809,58,1046
1607091039.9989,58,1109
1607091041.0313,58,1059
1607091042.1711,58,875
1607091042.9986,58,804
1607091044.0027,60,825
1607091045.1286,61,1013
1607091046.0167,62,1095
1607091046.9888,62,1050
1607091047.9783,61,966
1607091048.9982,61,996
1607091049.9882,61,1067
1607091051.1156,61,1073
1607091051.9984,61,967
1607091052.9883,61,1018
1607091054.0081,61,1086
1607091055.0177,61,1096
1607091055.9886,60,1019
1607091056.9784,60,1046
1607091057.9982,60,1149
1607091058.9882,60,1142
1607091060.0579,59,1017
1607091060.9984,59,1055
1607091061.9883,59,1160
1607091062.9783,59,1065
1607091064.0281,58,1106
1607091065.1315,58,1129
1607091065.9786,58,nan
1607091066.9983,58,1068
1607091067.9886,58,1063
1607091069.0382,58,1146
1607091069.9985,57,1143
1607091070.9884,57,1045
1607091071.9782,57,1112
1607091072.9983,57,1126
1607091074.0974,57,1043
1607091074.9783,57,1047
1607091075.9983,57,1154
1607091076.9883,57,1182
1607091078.0298,56,1066
1607091078.9984,56,nan
1607091079.9884,56,1126
1607091080.9783,56,1148
1607091081.9983,56,1051
1607091083.0673,56,1041
1607091083.9784,56,1101
1607091084.9984,56,1151
1607091085.9881,56,1033
1607091087.0083,56,1070
1607091088.1366,56,1177
1607091088.9883,56,1150
1607091089.9783,56,999
1607091090.9982,56,1089
1607091092.0400,56,1104
1607091092.9783,56,1034
1607091093.9983,56,974
1607091095.0482,57,1066
1607091095.9781,57,1113
1607091097.0787,57,1065
1607091097.9882,57,985
1607091098.9782,57,1059
1607091099.9981,58,1069
1607091101.0400,58,1002
1607091101.9786,58,985
1607091102.9983,58,1052
1607091103.9882,58,1073
1607091104.9781,58,994
1607091106.0479,59,1015
1607091106.9886,59,1042
1607091107.9782,59,1042
1607091108.9982,59,984
1607091109.9881,59,1010
1607091110.9782,59,1103
1607091111.9983,59,1079
1607091112.9882,59,1014
1607091113.9781,59,1060
1607091115.0469,59,1061
1607091115.9883,59,996
1607091116.9782,59,nan
1607091117.9981,59,955
1607091119.0097,60,1076
1607091120.0881,59,999
1607091120.9984,59,985
1607091121.9883,60,1056
1607091122.9783,60,1035
1607091123.9983,60,971
1607091124.9884,60,979
1607091125.9783,60,1011
1607091126.9984,60,946
1607091127.9882,61,836
1607091129.0570,63,788
1607091129.9984,64,763
1607091130.9882,66,889
1607091131.9783,67,924
1607091132.9982,67,893
1607091134.0970,67,934
1607091134.9784,67,971
1607091136.0283,67,975
1607091136.9881,66,938
1607091138.0876,66,954
1607091138.9983,66,962
1607091139.9883,66,897
1607091140.9781,66,913
1607091141.9982,66,1016
1607091143.0731,66,1042
1607091143.9783,65,974
1607091144.9982,65,933
1607091146.0182,65,997
1607091147.0080,65,1050
1607091147.9985,64,978
1607091148.9883,64,947
1607091149.9782,64,1007
1607091150.9981,64,1015
1607091152.0695,63,934
1607091152.9782,63,903
1607091153.9983,64,993
1607091154.9881,64,1055
1607091156.0003,63,959
1607091157.1100,63,939
1607091157.9883,63,1094
1607091158.9781,63,1158
1607091159.9681,62,1127
1607091161.0390,61,1078
1607091161.9787,61,1035
1607091162.9681,61,867
1607091163.9881,61,880
1607091164.9980,62,984
1607091166.0781,62,1032
1607091166.9883,62,961
1607091167.9781,62,1049
1607091168.9680,62,1105
1607091170.0398,62,1046
1607091171.1165,61,1072
1607091171.9681,61,1151
1607091172.9880,60,1130
1607091173.9779,60,1035
1607091175.0790,59,1096
1607091175.9880,59,1102
1607091176.9780,59,nan
1607091177.9678,59,1101
1607091179.0070,59,1157
1607091180.1500,58,1122
1607091180.9680,58,1031
