Time,GSR,Temp(C)
1606913741.1363,117,33.75
1606913742.7263,119,33.69
1606913744.3451,121,33.75
1606913745.9352,123,33.75
1606913747.5253,124,33.69
1606913749.1455,126,33.69
1606913750.8896,127,33.69
1606913752.3263,128,33.69
1606913753.9157,129,33.69
1606913755.5416,131,33.69
1606913757.1266,132,33.69
1606913758.7164,133,33.69
1606913760.4210,134,33.69
1606913762.0496,136,33.69
1606913763.5163,137,33.69
1606913765.1352,138,33.69
1606913766.7249,140,33.63
1606913768.3149,140,33.63
1606913769.9349,140,33.63
1606913771.5548,140,33.63
1606913773.1152,141,33.63
1606913774.7350,142,33.63
1606913776.3249,143,33.63
1606913777.9149,144,33.63
1606913779.5049,146,33.63
1606913781.1249,147,33.63
1606913782.7701,148,33.63
1606913784.3050,149,33.63
1606913785.9249,151,33.63
1606913787.5149,152,33.63
1606913789.1048,153,33.63
1606913790.7248,153,33.63
1606913792.3161,154,33.63
1606913794.0223,154,33.63
1606913795.5249,155,33.63
1606913797.1149,156,33.56
1606913798.7047,157,33.63
1606913800.3247,157,33.63
1606913801.9147,158,33.56
1606913803.5634,158,33.56
1606913805.2145,159,33.56
1606913806.7150,159,33.56
1606913808.3046,159,33.56
1606913809.8947,159,33.56
1606913811.5447,161,33.56
1606913813.1046,161,33.56
1606913814.7817,162,33.56
1606913816.4300,163,33.56
1606913817.9047,164,33.56
1606913819.5248,165,33.56
1606913821.1145,165,33.56
1606913822.7045,165,33.56
1606913824.3539,165,33.56
1606913825.9733,165,33.56
1606913827.5044,166,33.50
1606913829.0946,166,33.50
1606913830.6845,166,33.50
1606913832.3043,167,33.50
1606913833.8964,168,33.44
1606913835.5430,168,33.44
1606913837.2338,168,33.44
1606913838.6951,168,33.44
1606913840.2869,166,33.44
1606913841.9057,165,33.44
1606913843.4947,162,33.44
1606913845.1002,159,33.44
1606913846.7889,156,33.44
1606913848.2941,156,33.44
1606913849.8881,156,33.44
1606913851.5046,157,33.44
1606913853.0947,159,33.44
1606913854.6842,160,33.38
1606913856.3048,160,33.44
1606913857.9818,157,33.38
1606913859.4844,155,33.38
1606913861.0743,155,33.44
1606913862.6941,156,33.44
1606913864.2849,157,33.44
1606913865.8811,158,33.44
1606913867.5535,158,33.38
1606913869.2170,158,33.38
1606913870.6753,158,33.38
1606913872.2951,159,33.38
1606913873.8844,160,33.38
1606913875.4754,160,33.38
1606913877.0946,161,33.44
1606913878.7401,161,33.38
1606913880.4052,160,33.38
1606913881.8942,158,33.38
1606913883.4851,146,33.38
1606913885.0747,137,33.38
1606913886.6662,132,33.38
1606913888.3089,130,33.38
1606913889.9453,131,33.38
1606913891.4713,134,33.38
1606913893.0847,136,33.38
1606913894.6751,137,33.38
1606913896.2661,138,33.38
1606913897.8846,140,33.38
1606913899.5215,141,33.38
1606913901.0639,143,33.31
1606913902.6843,143,33.38
1606913904.2738,145,33.38
1606913905.8641,146,33.38
1606913907.4862,147,33.38
1606913909.0749,148,33.38
1606913910.7384,149,33.38
1606913912.2544,149,33.31
1606913913.8746,149,33.31
1606913915.4640,149,33.31
1606913917.0543,150,33.38
1606913918.6740,150,33.31
1606913920.2646,151,33.31
1606913922.1184,152,33.38
1606913923.5911,153,33.31
1606913925.0636,154,33.38
1606913926.6535,155,33.31
1606913928.2735,154,33.38
1606913929.8635,152,33.31
1606913931.4810,151,33.31
1606913933.4520,152,33.31
1606913934.6634,151,33.31
1606913936.2535,153,33.25
1606913937.8434,153,33.25
1606913939.4934,153,33.31
1606913941.0535,154,33.38
1606913942.7006,155,33.38
1606913944.2637,156,33.38
1606913945.8538,156,33.38
1606913947.4434,157,33.38
1606913949.0634,158,33.38
1606913950.6534,159,33.44
1606913952.2434,159,33.44
1606913953.8930,160,33.44
1606913955.4535,161,33.44
1606913957.0435,162,33.44
1606913958.6634,163,33.44
1606913960.2534,164,33.44
1606913961.8433,164,33.44
1606913963.4617,164,33.44
1606913965.1433,165,33.44
1606913966.6436,166,33.44
1606913968.2334,166,33.44
1606913969.8532,165,33.44
1606913971.4432,163,33.44
1606913973.0332,162,33.44
1606913974.6531,159,33.44
1606913976.3696,154,33.44
1606913977.8332,149,33.44
1606913979.4530,146,33.44
1606913981.0440,146,33.50
1606913982.6330,146,33.50
1606913984.2536,148,33.44
1606913985.9612,150,33.50
1606913987.4330,151,33.50
1606913989.0230,152,33.50
1606913990.6431,153,33.50
1606913992.2328,154,33.50
1606913993.8228,154,33.50
1606913995.4429,155,33.50
1606913997.1207,155,33.50
1606913998.6229,155,33.50
1606914000.2430,155,33.50
1606914001.8329,156,33.50