Time,HR,RR
1602674793.4302,69,922
1602674794.4198,69,827
1602674795.4088,69,883
1602674796.4296,69,940
1602674797.4198,69,973
1602674798.4094,69,923
1602674799.4590,68,971
1602674800.4486,68,998
1602674801.4094,67,952
1602674802.4292,67,952
1602674803.4192,67,965
1602674804.4084,67,944
1602674805.4294,66,945
1602674806.4194,66,911
1602674807.4091,66,960
1602674808.4287,66,1022
1602674809.4321,66,1048
1602674810.4092,65,997
1602674811.4288,65,1032
1602674812.4186,64,1027
1602674813.4078,64,975
1602674814.4288,63,966
1602674815.4185,63,1004
1602674816.4090,63,1031
1602674817.4281,63,1014
1602674818.4573,63,1006
1602674819.4384,63,1025
1602674820.4290,62,968
1602674821.4179,62,976
1602674822.4079,62,1022
1602674823.4279,62,1065
1602674824.4186,62,1028
1602674825.4081,62,968
1602674826.4277,62,1015
1602674827.4366,62,1047
1602674828.4686,61,993
1602674829.4277,61,935
1602674830.4174,62,979
1602674831.4072,62,975
1602674832.4576,62,907
1602674833.4477,62,923
1602674834.4074,63,993
1602674835.4278,63,1033
1602674836.4354,63,969
1602674837.4078,63,976
1602674838.4273,63,936
1602674839.4167,63,889
1602674840.4067,64,824
1602674841.4462,65,750
1602674842.4170,67,763
1602674843.4071,68,880
1602674844.4264,69,966
1602674845.4346,69,849
1602674846.4071,69,916
1602674847.4300,69,967
1602674848.4167,69,998
1602674849.4058,68,916
1602674850.4267,68,932
1602674851.4165,68,895
1602674852.4061,68,897
1602674853.4262,68,961
1602674854.4154,67,1005
1602674855.4064,67,949
1602674856.4263,67,1008
1602674857.4159,66,1046
1602674858.4058,66,991
1602674859.4259,65,990
1602674860.4163,65,1009
1602674861.4059,64,986
1602674862.4256,64,947
1602674863.4149,64,989
1602674864.4060,64,962
1602674865.4558,64,925
1602674866.4456,64,968
1602674867.4353,64,1012
1602674868.4437,64,973
1602674869.4159,64,949
1602674870.4056,64,978
1602674871.4251,64,934
1602674872.4150,64,923
1602674873.4057,64,870
1602674874.4254,65,753
1602674875.4155,67,741
1602674876.4344,68,835
1602674877.4398,69,852
1602674878.4156,70,713
1602674879.4061,73,720
1602674880.4249,74,757
1602674881.4146,76,716
1602674882.4054,77,657
1602674883.4252,80,656
1602674884.4150,81,655
1602674885.4044,84,677
1602674886.4434,86,647
1602674887.4146,87,620
1602674888.4048,90,624
1602674889.4244,91,737
1602674890.4138,90,732
1602674891.4049,89,805
1602674892.4246,88,870
1602674893.4443,83,904
1602674894.4038,81,927
1602674895.4231,78,941
1602674896.4141,77,900
1602674897.4041,76,951
1602674898.4535,75,950
1602674899.4442,74,945
1602674900.4337,73,908
1602674901.4236,73,794
1602674902.4138,73,779
1602674903.4031,73,867
1602674904.4226,73,893
1602674905.4133,73,911
1602674906.4034,73,954
1602674907.4230,72,969
1602674908.4127,71,984
1602674909.4033,70,981
1602674910.4235,70,877
1602674911.4131,69,885
1602674912.4028,69,992
1602674913.4388,69,1036
1602674914.4135,67,1021
1602674915.4034,67,951
1602674916.4225,67,978
1602674917.4123,66,944
1602674918.4025,66,902
1602674919.4229,66,981
1602674920.4121,66,1025
1602674921.4022,66,1009
1602674922.4215,65,947
1602674923.4129,65,846
1602674924.4022,66,802
1602674925.4226,67,806
1602674926.4116,68,987
1602674927.4025,68,1037
1602674928.4220,67,1011
1602674929.4124,66,972
1602674930.4016,66,967
1602674931.4510,66,981
1602674932.4417,65,981
1602674933.4623,65,976
1602674934.4221,65,928
1602674935.4119,65,1023
1602674936.4022,65,1031
1602674937.4221,64,1061
1602674938.4125,64,1050
1602674939.4014,63,1020
1602674940.4204,63,970
1602674941.4117,63,945
1602674942.4020,63,931
1602674943.4212,64,873
1602674944.4107,64,991
1602674945.4469,64,943
1602674946.4213,64,938
1602674947.4108,64,806
1602674948.4006,65,823
1602674949.4202,66,964
1602674950.4110,66,971
1602674951.4008,66,959
1602674952.4207,66,982
1602674953.4095,65,995
1602674954.4412,65,966
1602674955.4207,65,1004
1602674956.4105,65,976
1602674957.4000,64,977
