,hr,rr
1607090110.0566,8.5,-68.94736842105272
1607090111.0469,8.5,-88.94736842105272
1607090112.1536,7.5,-68.94736842105272
1607090112.9967,7.5,38.052631578947285
1607090114.0166,6.5,17.052631578947285
1607090115.0071,5.5,-8.947368421052715
1607090116.1169,5.5,24.052631578947285
1607090117.0167,4.5,-25.947368421052715
1607090118.0066,4.5,-89.94736842105272
1607090118.9966,4.5,-153.94736842105272
1607090120.0469,4.5,-35.947368421052715
1607090121.1148,4.5,57.052631578947285
1607090121.9967,3.5,83.05263157894728
1607090123.0177,3.5,-6.947368421052715
1607090124.0067,2.5,26.052631578947285
1607090125.0556,2.5,35.052631578947285
1607090126.017,2.5,44.052631578947285
1607090127.0067,1.5,36.052631578947285
1607090128.0265,1.5,-5.947368421052715
1607090129.0765,1.5,79.05263157894728
1607090130.1557,0.5,39.052631578947285
1607090130.9967,0.5,-38.947368421052715
1607090132.0465,0.5,36.052631578947285
1607090133.0065,0.5,28.052631578947285
1607090134.0819,0.5,20.052631578947285
1607090135.017,0.5,-40.947368421052715
1607090136.0068,0.5,-5.947368421052715
1607090136.9966,0.5,10.052631578947285
1607090138.0165,0.5,-51.947368421052715
1607090139.0555,0.5,12.052631578947285
1607090139.9967,0.5,3.0526315789472847
1607090141.0169,0.5,-51.947368421052715
1607090142.0066,0.5,-98.94736842105272
1607090143.0469,0.5,-11.947368421052715
1607090144.1247,0.5,-1.4473684210527153
1607090145.0066,0.5,9.052631578947285
1607090145.9976,0.5,-28.947368421052715
1607090147.0165,0.5,-37.947368421052715
1607090148.0537,0.5,-13.947368421052715
1607090148.9969,0.5,-29.947368421052715
1607090150.0174,0.5,-86.94736842105272
1607090151.0066,0.5,-12.947368421052715
1607090151.9965,1.5,-5.947368421052715
1607090153.1278,0.5,-33.947368421052715
1607090154.0067,0.5,-114.94736842105272
1607090154.9965,1.5,-32.947368421052715
1607090156.0165,1.5,-16.447368421052715
1607090157.0864,1.5,0.05263157894728465
1607090157.997,1.5,-76.94736842105272
1607090159.0168,1.5,-16.947368421052715
1607090160.0368,1.5,50.052631578947285
