Time,GSR,Temp(C)
1607090107.0952,34,-0.06
1607090108.7148,34,-0.06
1607090110.4762,39,-0.06
1607090111.9841,42,-0.06
1607090113.6339,44,85.00
1607090115.2839,45,34.13
1607090116.9350,45,34.13
1607090118.5839,27,34.13
1607090120.2339,10,34.19
1607090121.8839,6,34.19
1607090123.5339,7,34.19
1607090125.1838,12,34.19
1607090126.8339,18,34.19
1607090128.4839,25,34.19
1607090130.1575,30,34.19
1607090131.8062,34,34.19
1607090133.4817,38,34.19
1607090135.1642,41,34.19
1607090136.7041,38,34.19
1607090138.3540,37,34.19
1607090140.0339,38,34.19
1607090141.6539,39,34.19
1607090143.3038,39,34.19
1607090144.9538,33,34.19
1607090146.6039,31,34.19
1607090148.2538,32,34.19
1607090149.9038,34,34.19
1607090151.5538,37,34.19
1607090153.2038,39,34.19
1607090154.8538,41,34.19
1607090156.5037,43,34.19
1607090158.1644,42,34.19
1607090159.8453,41,34.19
1607090161.5964,42,34.19
1607090163.2353,42,34.19
1607090164.8853,43,34.19
1607090166.4039,44,34.19
1607090168.0539,44,34.19
1607090169.7039,41,34.19
1607090171.3538,41,34.19
1607090173.0037,41,34.13
1607090174.6538,42,-0.06
1607090176.3038,40,34.19
1607090177.9537,21,34.19
1607090179.6037,1,34.19
1607090181.2537,1,34.19
1607090182.9037,1,34.19
1607090184.5658,1,34.19
1607090186.2037,1,34.19
1607090187.9372,1,34.25
1607090189.5458,1,34.25
1607090191.2580,1,34.25
1607090192.7739,1,34.25
1607090194.4239,1,34.25
1607090196.0739,3,34.25
1607090197.7238,7,34.31
1607090199.3738,12,34.31
1607090201.0238,13,34.31
1607090202.6739,5,34.31
1607090204.3237,1,34.31
1607090205.9750,1,34.31
1607090207.6237,1,34.38
1607090209.2737,1,34.38
1607090210.9241,1,34.38
1607090212.5737,1,34.44
1607090214.2754,1,34.44
1607090215.9259,1,34.44
1607090217.6263,4,34.44
1607090219.3067,3,34.50
1607090220.8237,1,34.50
1607090222.4739,1,34.50
1607090224.0937,1,34.50
1607090225.7437,1,34.50
1607090227.3937,1,34.56
1607090229.0436,1,34.56
1607090230.6936,0,34.56
1607090232.3436,1,34.56
1607090233.9938,1,34.56
1607090235.6435,1,34.63
1607090237.2937,1,34.63
1607090238.9436,1,34.63
1607090240.6456,1,34.69
1607090242.2876,1,34.69
1607090243.9986,1,34.69
1607090245.6776,1,34.69
1607090247.1939,0,34.69
1607090248.8440,1,34.69
1607090250.4939,1,34.75
1607090252.1436,1,34.75
1607090253.7936,1,34.75
1607090255.4436,1,34.75
1607090257.0636,1,34.81
1607090258.7135,1,34.81
1607090260.3635,1,34.81
1607090262.0135,1,34.88
1607090263.6634,1,34.88
1607090265.3135,1,34.88
1607090266.9815,1,34.88
1607090268.6875,1,34.94
1607090270.3363,1,34.88
1607090272.0443,1,34.94
1607090273.6953,1,35.00
1607090275.2139,1,35.00
1607090276.8638,4,34.94
1607090278.5136,8,35.00
1607090280.1636,9,35.00
1607090281.8136,7,35.00
1607090283.4935,6,35.00
1607090285.1135,6,35.00
1607090286.7636,6,35.00
1607090288.4135,8,35.06
1607090290.0635,11,35.00
1607090291.7109,13,35.06
1607090293.3476,13,35.06
1607090295.0580,15,35.06
1607090296.7076,16,35.06
1607090298.4178,16,35.06
1607090300.0676,15,35.06