Time,GSR,Temp(C)
1602579240.3412,59,34.81
1602579241.0011,52,34.81
1602579241.6916,37,34.81
1602579242.3509,32,34.81
1602579243.0407,31,34.81
1602579243.7314,33,34.81
1602579244.3911,37,34.81
1602579245.0808,38,34.81
1602579245.7408,37,34.81
1602579246.4307,34,34.81
1602579247.0911,33,34.88
1602579247.7809,34,34.88
1602579248.4405,20,34.88
1602579249.1308,12,34.81
1602579249.7910,13,34.88
1602579250.4807,14,34.81
1602579251.1708,17,34.88
1602579251.8307,25,34.88
1602579252.5203,38,34.88
1602579253.1807,42,34.88
1602579253.8709,21,34.88
1602579254.5299,2,34.88
1602579255.2201,1,34.88
1602579255.8800,1,34.88
1602579256.5705,1,34.88
1602579257.2606,1,34.88
1602579257.9554,1,34.88
1602579258.5802,1,34.88
1602579259.2704,1,34.88
1602579259.9302,1,34.88
1602579260.6199,1,34.88
1602579261.2805,1,34.88
1602579261.9700,1,34.88
1602579262.6300,1,34.88
1602579263.3199,1,34.88
1602579263.9803,3,34.88
1602579264.7066,4,34.88
1602579265.3298,3,34.88
1602579266.0195,4,34.88
1602579266.6799,7,34.88
1602579267.3696,4,34.88
1602579268.0298,1,34.88
1602579268.7193,1,34.88
1602579269.4095,0,34.88
1602579270.0698,1,34.88
1602579270.7594,1,34.94
1602579271.4548,1,34.88
1602579272.1094,5,34.88
1602579272.7696,10,34.88
1602579273.4595,13,34.88
1602579274.1197,17,34.88
1602579274.8455,18,34.94
1602579275.4692,19,34.94
1602579276.1595,20,34.94
1602579276.8193,4,34.94
1602579277.5089,1,34.94
1602579278.2070,1,34.94
1602579278.8592,1,34.94
1602579279.5192,1,34.88
1602579280.2092,6,34.94
1602579280.8689,10,34.94
1602579281.5684,2,34.88
1602579282.2188,1,34.94
1602579282.9090,1,34.94
1602579283.5692,1,34.94
1602579284.2587,1,34.94
1602579284.9589,1,34.94
1602579285.6088,1,34.94
1602579286.2988,1,34.94
1602579286.9583,1,34.94
1602579287.6489,1,34.94
1602579288.3180,1,34.94
1602579288.9982,1,34.94
1602579289.6585,1,34.94
1602579290.3486,1,34.94
1602579291.0082,0,34.94
1602579291.7085,1,35.00
1602579292.3577,0,34.94
1602579293.0490,1,35.00
1602579293.7087,1,35.00
1602579294.3984,1,34.94
1602579295.0681,1,35.00
1602579295.7485,1,35.00
1602579296.4081,1,35.00
1602579297.0980,1,35.00
1602579297.7581,1,35.00
1602579298.4476,1,35.00
1602579299.1078,1,35.00
1602579299.7985,1,35.00
1602579300.4577,1,35.00
1602579301.1482,1,35.00
1602579301.8167,1,35.00
1602579302.4978,1,35.00
1602579303.1579,0,35.00
1602579303.8481,0,35.00
1602579304.5079,1,35.00
1602579305.1977,0,35.00
1602579305.8581,1,35.00
1602579306.5476,1,35.00
1602579307.2077,0,35.00
1602579307.8975,1,35.00
1602579308.5959,1,35.00
1602579309.2475,1,35.00
1602579309.9080,1,35.06
1602579310.5973,1,35.00
1602579311.2576,0,35.00
1602579311.9473,0,35.06
1602579312.6073,1,35.00
1602579313.2969,1,35.06
1602579313.9578,1,35.06
1602579314.6471,1,35.06
1602579315.3070,1,35.00
1602579315.9970,1,35.06
1602579316.6567,1,35.06
1602579317.3474,1,35.06
1602579318.0071,1,35.06
1602579318.6965,1,35.06
1602579319.3568,1,35.06
1602579320.0469,1,35.06
1602579320.7370,0,35.06
1602579321.3964,1,35.06
1602579322.0872,1,35.06
1602579322.7467,0,35.06
1602579323.4367,1,35.06
1602579324.0964,1,35.06
1602579324.7868,1,35.06
1602579325.4464,1,35.06
1602579326.1365,1,35.06
1602579326.7963,1,35.13
1602579327.4864,1,35.06
1602579328.1465,1,35.13
1602579328.8363,0,35.13
