,hr,rr,ecg,gsr,temperature
1602931529.8262,77.0,764.0,7.0,443.9999999999999,36.44
1602931529.8287,77.0,764.0,99.0,443.9999999999999,36.44
1602931529.8313,77.0,764.0,1013.0,443.9999999999999,36.44
1602931529.8339,77.0,764.0,3225.0,443.9999999999999,36.44
1602931529.836,77.0,764.0,5323.0,443.9999999999999,36.44
1602931529.8381,77.0,764.0,6305.0,443.9999999999999,36.44
1602931529.8402,77.0,764.0,7112.0,443.9999999999999,36.44
1602931529.8418,77.0,764.0,8053.0,443.99999999999994,36.44
1602931529.8438,77.0,764.0,8664.0,443.99999999999994,36.44
1602931529.8457,77.0,764.0,9147.0,443.99999999999994,36.44
1602931529.8477,77.0,764.0,9695.0,443.99999999999994,36.44
1602931529.8499,77.0,764.0,10134.0,443.99999999999994,36.44
1602931529.8521,77.0,764.0,10471.0,443.99999999999994,36.44
1602931529.8542,77.0,764.0,10784.0,443.99999999999994,36.44
1602931529.8563,77.0,764.0,11053.0,443.99999999999994,36.44
1602931529.8583,77.0,764.0,11286.0,443.99999999999994,36.44
1602931529.8603,77.0,764.0,11516.0,443.99999999999994,36.44
1602931529.8617,77.0,764.0,11723.0,443.99999999999994,36.44
1602931529.8638,77.0,764.0,11907.0,443.99999999999994,36.44
1602931529.8657,77.0,764.0,12067.0,443.99999999999994,36.44
1602931529.8677,77.0,764.0,12217.0,443.99999999999994,36.44
1602931529.8698,77.0,764.0,12375.0,444.0,36.44
1602931529.8718,77.0,764.0,12496.0,444.0,36.44
1602931529.8737,77.0,764.0,12586.0,444.0,36.44
1602931529.8757,77.0,764.0,12710.0,444.0,36.44
1602931529.8777,77.0,764.0,12814.0,444.0,36.44
1602931529.8796,77.0,764.0,12867.0,444.0,36.44
1602931529.8816,77.0,764.0,12928.0,444.0,36.44
1602931529.8836,77.0,764.0,12991.0,444.0,36.44
1602931529.8856,77.0,764.0,13035.0,444.0,36.44
1602931529.8877,77.0,764.0,13083.0,444.0,36.44
1602931529.8897,77.0,764.0,13134.0,444.0,36.44
1602931529.8917,77.0,764.0,13163.0,444.0,36.44
1602931529.8936,77.0,764.0,13192.0,444.0,36.44
1602931529.8956,77.0,764.0,13241.0,444.0,36.44
1602931529.8976,77.0,764.0,13258.0,444.0,36.44
1602931529.8997,77.0,764.0,13255.0,444.0,36.44
1602931529.9017,77.0,764.0,13272.0,444.0,36.44
1602931529.9037,77.0,764.0,13277.0,444.00000000000006,36.44
1602931529.9056,77.0,764.0,13270.0,444.00000000000006,36.44
1602931529.9076,77.0,764.0,13272.0,444.00000000000006,36.44
1602931529.9097,77.0,764.0,13255.0,444.00000000000006,36.44
1602931529.9117,77.0,764.0,13221.0,444.00000000000006,36.44
1602931529.9137,77.0,764.0,13204.0,444.00000000000006,36.44
1602931529.9157,77.0,764.0,13197.0,444.00000000000006,36.44
1602931529.9177,77.0,764.0,13161.0,444.00000000000006,36.44
1602931529.9197,77.0,764.0,13110.0,444.00000000000006,36.44
1602931529.9217,77.0,764.0,13107.0,444.00000000000006,36.44
1602931529.9237,77.0,764.0,13110.0,444.00000000000006,36.44
1602931529.9257,77.0,764.0,13054.0,444.00000000000006,36.44
1602931529.9286,77.0,764.0,13003.0,443.99999999993634,36.44
1602931529.9297,77.0,764.0,12972.0,443.99999999993634,36.44
1602931529.9316,77.0,764.0,12906.0,443.99999999993634,36.44
1602931529.9336,77.0,764.0,12819.0,443.99999999993634,36.44
1602931529.9356,77.0,764.0,12761.0,443.99999999993634,36.44
1602931529.9376,77.0,764.0,12724.0,443.99999999993634,36.44
1602931529.9397,77.0,764.0,12673.0,443.99999999993634,36.44
1602931529.9417,77.0,764.0,12608.0,443.99999999993634,36.44
1602931529.9437,77.0,764.0,12542.0,443.99999999993634,36.44
1602931529.9456,77.0,764.0,12460.0,443.99999999993634,36.44
1602931529.9476,77.0,764.0,12375.0,443.99999999993634,36.44
1602931529.9497,77.0,764.0,12307.0,443.99999999993634,36.44
1602931529.9516,77.0,764.0,12319.0,443.99999999993634,36.44
1602931529.9536,77.0,764.0,12460.0,443.99999999993634,36.44
1602931529.9556,77.0,764.0,12535.0,443.99999999993634,36.44
1602931529.9576,77.0,764.0,12166.0,443.99999999993634,36.44
1602931529.9597,77.0,764.0,11572.0,443.99999999993634,36.44
1602931529.9616,77.0,764.0,11485.0,443.99999999993634,36.44
1602931529.9636,77.0,764.0,11769.0,443.99999999993634,36.44
1602931529.9656,77.0,764.0,11764.0,443.99999999993634,36.44
1602931529.9676,77.0,764.0,11609.0,443.99999999993634,36.44
1602931529.9697,77.0,764.0,11587.0,443.99999999993634,36.44
1602931529.9716,77.0,764.0,11531.0,443.99999999993634,36.44
1602931530.3933,78.0,783.0,11405.0,443.99999999993634,36.44
1602931530.3941,78.0,783.0,11313.0,443.99999999993634,36.44
1602931530.3966,78.0,783.0,11233.0,443.99999999993634,36.44
1602931530.3993,78.0,783.0,11141.0,443.99999999993634,36.44
1602931530.4012,78.0,783.0,11058.0,443.99999999993634,36.44
1602931530.4032,78.0,783.0,10978.0,443.99999999993634,36.44
1602931530.4052,78.0,783.0,10883.0,443.99999999993634,36.44
1602931530.4072,78.0,783.0,10794.0,443.99999999993634,36.44
1602931530.4093,78.0,783.0,10704.0,443.99999999993634,36.44
1602931530.4113,78.0,783.0,10609.0,443.99999999993634,36.44
1602931530.4132,78.0,783.0,10551.0,443.99999999993634,36.44
1602931530.4152,78.0,783.0,10495.0,443.99999999993634,36.44
1602931530.4172,78.0,783.0,10372.0,443.99999999993634,36.44
1602931530.4192,78.0,783.0,10263.0,443.99999999993634,36.44
1602931530.4211,78.0,783.0,10202.0,443.99999999993634,36.44
1602931530.4231,78.0,783.0,10112.0,443.99999999993634,36.44
1602931530.4251,78.0,783.0,10013.0,443.99999999993634,36.44
1602931530.4271,78.0,783.0,9930.0,443.99999999993634,36.44
1602931530.4292,78.0,783.0,9829.0,443.99999999993634,36.44
1602931530.4312,78.0,783.0,9736.0,443.99999999993634,36.44
1602931530.4331,78.0,783.0,9671.0,443.99999999993634,36.44
1602931530.4351,78.0,783.0,9579.0,443.99999999993634,36.44
1602931530.4371,78.0,783.0,9462.0,443.99999999993634,36.44
1602931530.4392,78.0,783.0,9361.0,443.99999999993634,36.44
1602931530.4411,78.0,783.0,9268.0,443.99999999993634,36.44
1602931530.4431,78.0,783.0,9196.0,443.99999999993634,36.44
1602931530.4451,78.0,783.0,9113.0,443.99999999993634,36.44
1602931530.4471,78.0,783.0,9002.0,443.99999999993634,36.44
1602931530.4494,78.0,783.0,8890.0,443.99999999993634,36.44
1602931530.4512,78.0,783.0,8788.0,443.99999999993634,36.44
1602931530.4532,78.0,783.0,8684.0,443.99999999993634,36.44
1602931530.4551,78.0,783.0,8604.0,443.99999999993634,36.44
1602931530.4571,78.0,783.0,8536.0,443.99999999993634,36.44
1602931530.4592,78.0,783.0,8415.0,443.99999999993634,36.44
1602931530.4611,78.0,783.0,8291.0,443.99999999993634,36.44
1602931530.4631,78.0,783.0,8204.0,443.99999999993634,36.44
1602931530.4651,78.0,783.0,8124.0,443.99999999993634,36.44
1602931530.4671,78.0,783.0,8036.0,443.99999999993634,36.44
1602931530.4692,78.0,783.0,7937.0,443.99999999993634,36.44
1602931530.4711,78.0,783.0,7840.0,443.99999999993634,36.44
1602931530.4731,78.0,783.0,7777.0,443.99999999993634,36.44
1602931530.4751,78.0,783.0,7714.0,443.99999999993634,36.44
1602931530.4771,78.0,783.0,7636.0,443.99999999993634,36.44
1602931530.4792,78.0,783.0,7554.0,443.99999999993634,36.44
1602931530.4811,78.0,783.0,7452.0,443.99999999993634,36.44
1602931530.4831,78.0,783.0,7331.0,443.99999999993634,36.44
1602931530.4851,78.0,783.0,7236.0,443.99999999993634,36.44
1602931530.4871,78.0,783.0,7207.0,443.99999999993634,36.44
1602931530.4891,78.0,783.0,7171.0,443.99999999993634,36.44
1602931530.4911,78.0,783.0,7066.0,443.99999999993634,36.44
1602931530.4931,78.0,783.0,6957.0,443.99999999993634,36.44
1602931530.4951,78.0,783.0,6877.0,443.99999999993634,36.44
1602931530.4971,78.0,783.0,6800.0,443.99999999993634,36.44
1602931530.4992,78.0,783.0,6724.0,443.99999999993634,36.44
1602931530.5011,78.0,783.0,6652.0,443.99999999993634,36.44
1602931530.5031,78.0,783.0,6581.0,443.99999999993634,36.44
1602931530.5051,78.0,783.0,6499.0,443.99999999993634,36.44
1602931530.5071,78.0,783.0,6409.0,443.99999999993634,36.44
1602931530.5092,78.0,783.0,6329.0,443.99999999993634,36.44
1602931530.5111,78.0,783.0,6251.0,443.99999999993634,36.44
1602931530.5131,78.0,783.0,6184.0,443.99999999993634,36.44
1602931530.5151,78.0,783.0,6111.0,443.99999999993634,36.44
1602931530.5171,78.0,783.0,6026.0,443.99999999993634,36.44
1602931530.5192,78.0,783.0,5953.0,443.99999999993634,36.44
1602931530.5211,78.0,783.0,5883.0,443.99999999993634,36.44
1602931530.5231,78.0,783.0,5808.0,443.99999999993634,36.44
1602931530.5251,78.0,783.0,5740.0,443.99999999993634,36.44
1602931530.5271,78.0,783.0,5684.0,443.99999999993634,36.44
1602931530.5292,78.0,783.0,5621.0,443.99999999993634,36.44
1602931530.5311,78.0,783.0,5536.0,443.99999999993634,36.44
1602931530.5331,78.0,783.0,5456.0,443.99999999993634,36.44
1602931530.5351,78.0,783.0,5393.0,443.99999999993634,36.44
1602931530.5371,78.0,783.0,5344.0,443.99999999993634,36.44
1602931530.9031,78.0,783.0,5284.0,443.99999999993634,36.44
1602931530.9037,78.0,783.0,5211.0,443.99999999993634,36.44
1602931530.9052,78.0,783.0,5153.0,443.99999999993634,36.44
1602931530.9071,78.0,783.0,5090.0,443.99999999993634,36.44
1602931530.9092,78.0,783.0,5012.0,443.99999999993634,36.44
1602931530.911,78.0,783.0,4939.0,443.99999999993634,36.44
1602931530.9132,78.0,783.0,4886.0,443.99999999993634,36.44
1602931530.9151,78.0,783.0,4842.0,443.99999999993634,36.44
1602931530.917,78.0,783.0,4782.0,443.99999999993634,36.44
1602931530.9191,78.0,783.0,4721.0,443.99999999993634,36.44
1602931530.921,78.0,783.0,4663.0,443.99999999993634,36.44
1602931530.923,78.0,783.0,4602.0,443.99999999993634,36.44
1602931530.925,78.0,783.0,4537.0,443.99999999993634,36.44
1602931530.9271,78.0,783.0,4437.0,443.99999999993634,36.44
1602931530.9291,78.0,783.0,4360.0,443.99999999993634,36.44
1602931530.931,78.0,783.0,4355.0,443.99999999993634,36.44
1602931530.933,78.0,783.0,4321.0,443.99999999993634,36.44
1602931530.935,78.0,783.0,4229.0,443.99999999993634,36.44
1602931530.937,78.0,783.0,4166.0,443.99999999993634,36.44
1602931530.9391,78.0,783.0,4129.0,443.99999999993634,36.44
1602931530.941,78.0,783.0,4069.0,443.99999999993634,36.44
1602931530.943,78.0,783.0,4008.0,443.99999999993634,36.44
1602931530.945,78.0,783.0,4032.0,443.99999999993634,36.44
1602931530.947,78.0,783.0,4212.0,443.99999999993634,36.44
1602931530.9491,78.0,783.0,4302.0,443.99999999993634,36.44
1602931530.951,78.0,783.0,3880.0,443.99999999993634,36.44
1602931530.953,78.0,783.0,3281.0,443.99999999993634,36.44
1602931530.955,78.0,783.0,3298.0,443.99999999993634,36.44
1602931530.957,78.0,783.0,3659.0,443.99999999993634,36.44
1602931530.9591,78.0,783.0,3678.0,443.99999999993634,36.44
