Time,HR,RR
1603052868.8017,75,788
1603052869.7907,76,803
1603052870.8088,76,829
1603052871.7988,76,813
1603052872.7887,76,797
1603052873.9277,76,811
1603052874.7988,76,829
1603052875.7886,76,857
1603052876.8085,75,853
1603052877.8275,75,845
1603052878.9374,74,804
1603052879.8086,75,793
1603052880.7985,75,799
1603052881.7884,75,796
1603052882.8674,75,796
1603052883.7984,76,801
1603052884.7884,76,796
1603052885.8082,76,803
1603052886.8275,76,816
1603052887.9311,76,819
1603052888.8083,76,813
1603052889.7982,76,762
1603052890.7881,76,737
1603052891.8671,77,747
1603052892.8285,78,800
1603052893.8181,78,817
1603052894.8382,77,825
1603052895.7981,77,846
1603052896.9369,76,825
1603052897.8081,76,829
1603052898.7981,76,829
1603052899.7880,76,833
1603052900.8588,75,841
1603052901.8282,75,838
1603052902.7881,75,837
1603052903.8079,75,842
1603052904.8189,74,845
1603052905.8690,74,848
1603052906.8081,74,801
1603052907.7979,75,762
1603052908.7879,75,765
1603052909.8079,76,807
1603052910.7980,76,863
1603052911.7879,76,877
1603052912.8079,75,847
1603052913.7978,75,857
1603052914.8683,74,900
1603052915.8079,74,903
1603052916.7979,73,851
1603052917.7878,73,830
1603052918.8658,73,825
1603052919.9072,73,851
1603052920.7878,73,857
1603052921.8078,73,847
1603052922.7978,73,864
1603052923.8681,73,895
1603052924.8079,72,904
1603052925.8278,72,893
1603052929.6598,71,907
1603052929.6663,71,886
1603052929.6713,71,839
1603052931.2896,71,839
1603052931.2976,71,843
1603052932.1388,72,810
1603052933.0643,72,792
1603052934.6559,73,805
1603052935.7051,73,842
1603052936.9608,73,852
1603052936.9698,73,837
1603052938.0715,73,784
1603052938.7898,74,777
1603052939.8097,74,782
1603052940.7996,75,805
1603052941.8333,75,812
1603052942.9514,75,827
1603052943.7997,75,843
1603052944.7895,75,868
1603052945.8093,74,854
1603052946.9025,74,827
1603052947.7879,74,834
1603052948.8078,74,837
1603052949.7978,74,820
1603052950.8358,74,844
1603052951.9179,74,831
1603052952.7980,74,813
1603052953.7877,74,820
1603052954.8077,74,841
1603052955.8151,74,836
1603052956.9285,74,824
1603052957.8077,74,837
1603052958.8277,74,847
1603052959.8176,74,852
1603052960.8879,74,849
1603052961.7977,73,860
1603052962.7876,73,859
1603052963.8076,73,866
1603052964.8168,73,842
1603052965.9282,73,855
1603052966.8077,73,871
1603052967.7976,73,876
1603052968.7875,72,867
1603052969.8583,72,881
1603052970.7976,72,835
1603052971.7876,72,826
1603052972.8075,72,831
1603052973.7975,72,836
1603052974.9353,73,838
