,hr,rr,ecg,gsr,temperature
1603052871.578,76.0,829.0,1166.0,419.9999999999399,36.75
1603052871.5799,76.0,829.0,1134.0,419.9999999999399,36.75
1603052871.5819,76.0,829.0,1113.0,419.9999999999399,36.75
1603052871.5839,76.0,829.0,1071.0,419.9999999999399,36.75
1603052871.5859,76.0,829.0,1040.0,419.9999999999399,36.75
1603052871.5879,76.0,829.0,1016.0,419.9999999999399,36.75
1603052871.5899,76.0,829.0,984.0,419.9999999999399,36.75
1603052871.5919,76.0,829.0,955.0,419.9999999999399,36.75
1603052871.5939,76.0,829.0,940.0,419.9999999999399,36.75
1603052871.5959,76.0,829.0,909.0,419.9999999999399,36.75
1603052871.5979,76.0,829.0,880.0,419.9999999999399,36.75
1603052871.5999,76.0,829.0,882.0,419.9999999999399,36.75
1603052871.6019,76.0,829.0,892.0,419.9999999999399,36.75
1603052871.6039,76.0,829.0,882.0,419.9999999999399,36.75
1603052871.6059,76.0,829.0,868.0,419.9999999999399,36.75
1603052871.6079,76.0,829.0,858.0,419.9999999999399,36.75
1603052871.6099,76.0,829.0,853.0,419.9999999999399,36.75
1603052871.6119,76.0,829.0,848.0,419.9999999999399,36.75
1603052871.6139,76.0,829.0,846.0,419.9999999999399,36.75
1603052871.6159,76.0,829.0,834.0,419.9999999999399,36.75
1603052871.6179,76.0,829.0,817.0,419.9999999999399,36.75
1603052871.6199,76.0,829.0,819.0,419.9999999999399,36.75
1603052871.6219,76.0,829.0,829.0,419.9999999999399,36.75
1603052871.6239,76.0,829.0,824.0,419.9999999999399,36.75
1603052871.6259,76.0,829.0,809.0,419.9999999999399,36.75
1603052871.6279,76.0,829.0,788.0,419.9999999999399,36.75
1603052871.6299,76.0,829.0,773.0,419.9999999999399,36.75
1603052871.6319,76.0,829.0,773.0,419.9999999999399,36.75
1603052871.6339,76.0,829.0,778.0,419.9999999999399,36.75
1603052871.6359,76.0,829.0,763.0,419.9999999999399,36.75
1603052871.6379,76.0,829.0,737.0,419.9999999999399,36.75
1603052871.6399,76.0,829.0,722.0,419.9999999999399,36.75
1603052871.6419,76.0,829.0,727.0,419.9999999999399,36.75
1603052871.6439,76.0,829.0,715.0,419.9999999999399,36.75
1603052871.6459,76.0,829.0,696.0,419.9999999999399,36.75
1603052872.0723,76.0,813.0,703.0,419.9999999999399,36.75
1603052872.073,76.0,813.0,700.0,419.9999999999399,36.75
1603052872.0754,76.0,813.0,681.0,419.9999999999399,36.75
1603052872.078,76.0,813.0,679.0,419.9999999999399,36.75
1603052872.08,76.0,813.0,686.0,419.9999999999399,36.75
1603052872.082,76.0,813.0,674.0,419.9999999999399,36.75
1603052872.0841,76.0,813.0,659.0,419.9999999999399,36.75
1603052872.0861,76.0,813.0,637.0,419.9999999999399,36.75
1603052872.088,76.0,813.0,613.0,419.9999999999399,36.75
1603052872.09,76.0,813.0,599.0,419.9999999999399,36.75
1603052872.092,76.0,813.0,589.0,419.9999999999399,36.75
1603052872.094,76.0,813.0,584.0,419.9999999999399,36.75
1603052872.096,76.0,813.0,601.0,419.9999999999399,36.75
1603052872.0982,76.0,813.0,603.0,419.9999999999399,36.75
1603052872.1001,76.0,813.0,596.0,419.9999999999399,36.75
1603052872.102,76.0,813.0,599.0,419.9999999999399,36.75
1603052872.104,76.0,813.0,606.0,419.9999999999399,36.75
1603052872.106,76.0,813.0,613.0,419.9999999999399,36.75
1603052872.108,76.0,813.0,606.0,419.9999999999399,36.75
1603052872.11,76.0,813.0,577.0,419.9999999999399,36.75
1603052872.112,76.0,813.0,562.0,419.9999999999399,36.75
1603052872.114,76.0,813.0,569.0,419.9999999999399,36.75
1603052872.116,76.0,813.0,560.0,419.9999999999399,36.75
1603052872.118,76.0,813.0,535.0,419.9999999999399,36.75
1603052872.12,76.0,813.0,523.0,419.9999999999399,36.75
1603052872.1219,76.0,813.0,523.0,419.9999999999399,36.75
1603052872.124,76.0,813.0,516.0,419.9999999999399,36.75
1603052872.1259,76.0,813.0,509.0,419.9999999999399,36.75
1603052872.128,76.0,813.0,514.0,419.9999999999399,36.75
1603052872.13,76.0,813.0,511.0,419.9999999999399,36.75
1603052872.132,76.0,813.0,502.0,419.9999999999399,36.75
1603052872.1339,76.0,813.0,492.0,419.9999999999399,36.75
1603052872.136,76.0,813.0,504.0,419.9999999999399,36.75
1603052872.1379,76.0,813.0,618.0,419.9999999999399,36.75
1603052872.14,76.0,813.0,865.0,419.9999999999399,36.75
1603052872.142,76.0,813.0,945.0,419.9999999999399,36.75
1603052872.144,76.0,813.0,477.0,419.9999999999399,36.75
1603052872.146,76.0,813.0,-72.0,419.9999999999399,36.75
1603052872.1479,76.0,813.0,63.0,419.9999999999399,36.75
1603052872.15,76.0,813.0,448.0,419.9999999999399,36.75
1603052872.152,76.0,813.0,448.0,419.9999999999399,36.75
1603052872.154,76.0,813.0,392.0,419.9999999999399,36.75
1603052872.156,76.0,813.0,475.0,419.9999999999399,36.75
1603052872.158,76.0,813.0,480.0,419.9999999999399,36.75
1603052872.16,76.0,813.0,460.0,419.9999999999399,36.75
1603052872.162,76.0,813.0,492.0,419.9999999999399,36.75
1603052872.1639,76.0,813.0,477.0,419.9999999999399,36.75
1603052872.166,76.0,813.0,436.0,419.9999999999399,36.75
1603052872.168,76.0,813.0,436.0,419.9999999999399,36.75
1603052872.17,76.0,813.0,458.0,419.9999999999399,36.75
1603052872.172,76.0,813.0,472.0,419.9999999999399,36.75
1603052872.174,76.0,813.0,460.0,419.9999999999399,36.75
1603052872.1759,76.0,813.0,443.0,419.9999999999399,36.75
1603052872.1779,76.0,813.0,465.0,419.9999999999399,36.75
1603052872.18,76.0,813.0,499.0,419.9999999999399,36.75
1603052872.182,76.0,813.0,480.0,419.9999999999399,36.75
1603052872.184,76.0,813.0,424.0,419.9999999999399,36.75
1603052872.186,76.0,813.0,395.0,419.9999999999399,36.75
1603052872.188,76.0,813.0,412.0,419.9999999999399,36.75
1603052872.19,76.0,813.0,443.0,419.9999999999399,36.75
1603052872.1921,76.0,813.0,460.0,419.9999999999399,36.75
1603052872.1939,76.0,813.0,460.0,419.9999999999399,36.75
1603052872.196,76.0,813.0,465.0,419.9999999999399,36.75
1603052872.1979,76.0,813.0,482.0,419.9999999999399,36.75
1603052872.2001,76.0,813.0,497.0,419.9999999999399,36.75
1603052872.202,76.0,813.0,502.0,419.9999999999399,36.75
1603052872.204,76.0,813.0,492.0,419.9999999999399,36.75
1603052872.2059,76.0,813.0,463.0,419.9999999999399,36.75
1603052872.2079,76.0,813.0,436.0,419.9999999999399,36.75
1603052872.2099,76.0,813.0,441.0,419.9999999999399,36.75
1603052872.2119,76.0,813.0,448.0,419.9999999999399,36.75
1603052872.214,76.0,813.0,417.0,419.9999999999399,36.75
1603052872.216,76.0,813.0,383.0,419.9999999999399,36.75
1603052872.642,76.0,813.0,380.0,419.9999999999399,36.75
1603052872.6428,76.0,813.0,383.0,419.9999999999399,36.75
1603052872.6452,76.0,813.0,363.0,419.9999999999399,36.75
1603052872.6478,76.0,813.0,334.0,419.9999999999399,36.75
1603052872.6498,76.0,813.0,320.0,419.9999999999399,36.75
1603052872.6518,76.0,813.0,295.0,419.9999999999399,36.75
1603052872.6539,76.0,813.0,266.0,419.9999999999399,36.75
1603052872.6558,76.0,813.0,244.0,419.9999999999399,36.75
1603052872.6578,76.0,813.0,235.0,419.9999999999399,36.75
1603052872.6598,76.0,813.0,244.0,419.9999999999399,36.75
1603052872.6618,76.0,813.0,254.0,419.9999999999399,36.75
1603052872.6638,76.0,813.0,249.0,419.9999999999399,36.75
1603052872.6658,76.0,813.0,242.0,419.9999999999399,36.75
1603052872.6678,76.0,813.0,242.0,419.9999999999399,36.75
1603052872.6698,76.0,813.0,259.0,419.9999999999399,36.75
1603052872.6718,76.0,813.0,276.0,419.9999999999399,36.75
1603052872.6738,76.0,813.0,278.0,419.9999999999399,36.75
1603052872.6758,76.0,813.0,278.0,419.9999999999399,36.75
1603052872.6777,76.0,813.0,281.0,419.9999999999399,36.75
1603052872.6797,76.0,813.0,278.0,419.9999999999399,36.75
1603052872.6817,76.0,813.0,269.0,419.9999999999399,36.75
1603052872.6837,76.0,813.0,266.0,419.9999999999399,36.75
1603052872.6858,76.0,813.0,276.0,419.9999999999399,36.75
1603052872.6877,76.0,813.0,274.0,419.9999999999399,36.75
1603052872.6897,76.0,813.0,247.0,419.9999999999399,36.75
1603052872.6917,76.0,813.0,247.0,419.9999999999399,36.75
1603052872.6937,76.0,813.0,278.0,419.9999999999399,36.75
1603052872.6958,76.0,813.0,291.0,419.9999999999399,36.75
1603052872.6978,76.0,813.0,266.0,419.9999999999399,36.75
1603052872.6997,76.0,813.0,227.0,419.9999999999399,36.75
1603052872.7018,76.0,813.0,220.0,419.9999999999399,36.75
1603052872.7038,76.0,813.0,244.0,419.9999999999399,36.75
1603052872.7057,76.0,813.0,266.0,419.9999999999399,36.75
1603052872.7077,76.0,813.0,271.0,419.9999999999399,36.75
1603052872.7097,76.0,813.0,252.0,419.9999999999399,36.75
1603052872.7118,76.0,813.0,235.0,419.9999999999399,36.75
1603052872.7138,76.0,813.0,235.0,419.9999999999399,36.75
1603052872.7157,76.0,813.0,240.0,419.9999999999399,36.75
1603052872.7177,76.0,813.0,232.0,419.9999999999399,36.75
1603052872.7197,76.0,813.0,232.0,419.9999999999399,36.75
1603052872.7217,76.0,813.0,261.0,419.9999999999399,36.75
1603052872.7237,76.0,813.0,286.0,419.9999999999399,36.75
1603052872.7259,76.0,813.0,257.0,419.9999999999399,36.75
1603052872.7278,76.0,813.0,215.0,419.9999999999399,36.75
1603052872.7298,76.0,813.0,225.0,419.9999999999399,36.75
1603052872.7318,76.0,813.0,242.0,419.9999999999399,36.75
1603052872.7339,76.0,813.0,227.0,419.9999999999399,36.75
1603052872.7358,76.0,813.0,220.0,419.9999999999399,36.75
1603052872.7377,76.0,813.0,244.0,419.9999999999399,36.75
1603052872.7399,76.0,813.0,257.0,419.9999999999399,36.75
1603052872.7418,76.0,813.0,247.0,419.9999999999399,36.75
1603052872.7437,76.0,813.0,259.0,419.9999999999399,36.75
1603052872.7458,76.0,813.0,266.0,419.9999999999399,36.75
1603052872.7478,76.0,813.0,237.0,419.9999999999399,36.75
1603052872.7498,76.0,813.0,227.0,419.9999999999399,36.75
1603052872.7517,76.0,813.0,242.0,419.9999999999399,36.75
1603052872.7538,76.0,813.0,235.0,419.9999999999399,36.75
1603052872.7557,76.0,813.0,218.0,419.9999999999399,36.75
1603052872.7578,76.0,813.0,206.0,419.9999999999399,36.75
1603052872.7598,76.0,813.0,203.0,419.9999999999399,36.75
1603052872.7618,76.0,813.0,210.0,419.9999999999399,36.75
1603052872.7638,76.0,813.0,215.0,419.9999999999399,36.75
1603052872.7658,76.0,813.0,227.0,419.9999999999399,36.75
1603052872.7678,76.0,813.0,225.0,419.9999999999399,36.75
1603052872.7698,76.0,813.0,198.0,419.9999999999399,36.75
