Time,GSR,Temp(C)
1607179306.4015,22,85.00
1607179308.0509,72,31.38
1607179309.7005,18,-0.06
1607179311.3499,18,31.38
1607179312.9999,19,31.44
1607179314.6499,20,31.44
1607179316.3512,20,31.44
1607179317.9721,23,31.50
1607179319.6763,23,31.44
1607179321.3316,24,31.38
1607179322.8699,28,31.38
1607179324.5200,29,31.31
1607179326.2000,27,31.31
1607179327.8199,27,31.31
1607179329.4700,73,31.31
1607179331.1199,28,85.00
1607179332.7698,27,85.00
1607179334.4199,196,31.44
1607179336.0699,158,31.44
1607179337.7198,228,31.50
1607179339.3698,41,31.56
1607179341.0208,20,31.56
1607179342.6856,21,31.56
1607179344.3317,21,31.56
1607179346.0443,23,31.56
1607179348.0433,23,31.56
1607179349.4104,26,31.56
1607179350.9210,113,31.63
1607179352.5709,183,31.63
1607179354.2209,204,31.63
1607179355.8709,207,31.63
1607179357.5203,192,31.63
1607179359.1703,195,31.63
1607179360.8204,191,31.63
1607179362.4709,189,31.63
1607179364.1201,182,31.63
1607179365.7702,178,31.63
1607179367.4504,175,31.63
1607179369.1129,179,31.63
1607179370.7862,118,31.63
1607179372.4727,158,31.63
1607179374.1037,163,31.63
1607179375.8475,165,31.63
1607179377.5261,152,31.56
1607179379.3492,143,31.63
1607179380.6510,146,31.63
1607179382.3007,142,31.63
1607179383.9501,147,31.63
1607179385.6071,32,31.56
1607179387.2511,30,31.56
1607179388.9006,28,31.56
1607179390.5498,81,31.56
1607179392.1998,133,31.63
1607179393.8499,162,31.56
1607179395.4999,179,31.56
1607179397.1498,169,31.56
1607179398.7998,172,31.56
1607179400.4616,158,31.56
1607179402.1412,164,31.56
1607179403.8207,170,31.56
1607179405.5017,187,31.56
1607179407.0501,183,31.56
1607179408.6999,42,31.56
1607179410.3499,27,31.56
1607179411.9999,28,31.56
1607179413.6498,141,31.56
1607179415.2999,128,31.56
1607179416.9498,136,31.56
1607179418.5998,111,31.56
1607179420.2500,92,31.56
1607179421.8998,217,31.56
1607179423.5499,190,31.56
1607179425.1998,189,31.56
1607179426.8498,203,31.56
1607179428.5120,28,31.56
1607179430.2310,24,31.50
1607179431.8715,20,31.50
1607179433.5925,14,31.50
1607179435.2310,11,31.50
1607179436.7499,9,31.50
1607179438.4000,9,31.50
1607179440.0499,9,31.50
1607179441.6997,9,31.50
1607179443.3498,10,31.50
1607179444.9998,11,31.50
1607179446.6497,12,31.50
1607179448.2997,13,31.50
1607179449.9496,14,31.50
1607179451.5996,14,31.50
1607179453.2498,13,31.50
1607179454.8996,13,31.50
1607179456.5918,13,31.50
1607179458.2515,13,31.50
1607179459.9518,14,31.50
1607179461.6342,15,31.50
1607179463.1499,16,31.50
1607179464.7997,17,31.50
1607179466.4497,18,31.50
1607179468.0998,18,31.50
1607179469.7497,19,31.50
1607179471.3696,20,-0.06
1607179473.0197,21,-0.06
1607179474.6397,21,-0.06
1607179476.2596,21,-0.06
1607179477.8917,19,-0.06
1607179479.6004,18,-0.06
1607179481.2507,19,-0.06
1607179482.7698,19,-0.06
1607179484.3897,20,-0.06
1607179486.0097,20,-0.06
1607179487.6596,21,-0.06
1607179489.2796,22,-0.06
1607179490.8996,23,-0.06
1607179492.5196,23,-0.06
1607179494.1838,24,-0.06
1607179495.8604,24,-0.06
1607179497.5425,25,-0.06
1607179499.0298,25,-0.06
1607179500.6796,26,-0.06
1607179502.2997,27,-0.06
1607179503.9196,27,-0.06
1607179505.5396,28,-0.06
1607179507.1896,28,-0.06
1607179508.8096,29,-0.06
1607179510.5039,29,-0.06
1607179512.1239,29,-0.06
1607179513.8325,29,-0.06
1607179515.3198,29,-0.06
1607179516.9396,29,-0.06
1607179518.5596,30,-0.06
1607179520.2097,31,-0.06
1607179521.8296,31,-0.06
1607179523.4495,31,-0.06
1607179525.0695,32,-0.06
1607179526.7194,32,-0.06
1607179528.4103,33,-0.06
1607179530.0917,33,-0.06
1607179531.5797,34,-0.06
1607179533.1995,34,-0.06
1607179534.8495,34,-0.06
1607179536.4694,35,-0.06
1607179538.0894,35,-0.06
1607179539.7094,35,-0.06
1607179541.3594,36,-0.06
1607179542.9795,36,-0.06
1607179544.6715,36,-0.06
1607179546.2197,35,-0.06
1607179547.8695,33,-0.06
1607179549.5197,33,-0.06
1607179551.1102,32,-0.06
1607179552.7295,32,-0.06
1607179554.3795,32,-0.06
1607179555.9994,33,-0.06
1607179557.6413,34,-0.06
1607179559.2515,34,-0.06
1607179560.9637,35,-0.06
1607179562.6425,36,-0.06