Time,HR,RR
1606846985.7631,66,969
1606846986.7826,66,nan
1606846987.7725,66,926
1606846988.8468,66,953
1606846989.7825,66,1922
1606846990.7723,66,973
1606846991.7626,67,819
1606846992.7823,69,802
1606846993.7725,71,821
1606846994.7627,72,767
1606846995.7825,72,799
1606846996.7726,73,870
1606846997.8793,73,891
1606846998.8125,73,845
1606846999.7725,73,912
1606847000.7625,72,935
1606847001.7823,72,736
1606847002.8900,72,757
1606847003.7626,74,813
1606847004.7822,74,697
1606847005.8021,76,674
1606847006.7921,77,773
1606847007.7825,78,961
1606847008.7723,77,869
1606847009.7623,75,939
1606847010.7821,74,960
1606847011.8558,73,879
1606847012.7624,72,968
1606847013.7823,72,1040
1606847014.8021,71,872
1606847015.7827,70,933
1606847016.8906,70,1003
1606847017.8020,69,972
1606847018.7624,69,872
1606847019.7822,68,976
1606847020.8525,68,1001
1606847021.7619,68,860
1606847022.7819,68,975
1606847023.7720,67,894
1606847024.7824,67,894
1606847025.8903,67,988
1606847026.7719,67,970
1606847027.7619,66,815
1606847028.7821,67,874
1606847029.7913,67,992
1606847030.7620,67,959
1606847031.7818,67,850
1606847032.7720,67,965
1606847033.8081,67,1059
1606847034.8880,66,936
1606847035.7719,66,982
1606847036.7624,65,942
1606847037.7818,65,914
1606847038.8019,65,1021
1606847039.9321,65,985
1606847040.7819,65,954
1606847041.7717,64,1087
1606847042.7618,64,1003
1606847045.8387,63,872
1606847045.9593,64,961
1606847046.0547,64,1067
1606847061.6211,64,976
1606847061.6521,63,946
1606847061.6561,63,1036
1606847061.6692,63,1052
1606847061.6731,63,953
1606847061.7028,63,1035
1606847061.7182,63,1084
1606847061.7223,62,987
1606847061.7373,62,942
1606847061.7412,62,1050
1606847061.7452,62,1031
1606847061.7585,62,930
1606847061.7622,62,1060
1606847061.7781,62,1048
1606847061.7815,62,915
1606847061.7851,62,1020
1606847118.9066,62,1037
1606847118.9096,62,876
1606847118.9141,62,990
1606847118.9182,62,1075
1606847118.9267,62,986
1606847118.9326,62,951
1606847118.9366,62,1078
1606847118.9576,62,1062
1606847118.9616,61,959
1606847118.9826,61,1024
1606847118.9906,61,1012
1606847118.9947,62,940
1606847119.0046,62,1023
1606847119.0213,62,939
1606847119.0454,62,892
1606847119.0563,62,1001
1606847119.0619,63,1006
1606847119.0766,63,868
1606847119.1198,63,910
1606847119.1239,64,1010
1606847119.1425,64,966
1606847119.1580,63,947
1606847119.1608,64,1042
1606847119.1646,63,1014
1606847119.1762,63,934
1606847119.1795,63,1001
1606847119.1836,63,930
1606847119.1956,63,808
1606847119.2002,64,897
1606847119.2128,65,1001
1606847119.2166,65,958
1606847119.2272,64,870
1606847119.2527,65,989
1606847119.2667,65,1065
1606847119.2708,64,1008
1606847119.2745,64,886
1606847119.2865,64,971
1606847119.2905,64,1042
1606847119.2945,64,923
1606847119.3111,64,941
1606847119.3146,64,1071
1606847119.3339,64,1036
1606847119.3383,63,908
1606847119.3413,63,998
1606847119.3446,63,1078
1606847119.3617,63,1082
1606847119.3816,62,976
1606847119.3856,62,952
1606847119.3897,62,1038
1606847119.3969,62,1046
1606847119.4006,62,1029
1606847119.4092,62,913
1606847119.4116,62,979
1606847119.4157,62,986
1606847119.4236,62,902
1606847119.4356,62,1027
1606847119.4396,62,1061
1606847135.7727,62,1010
1606847135.7754,62,970
1606847135.7795,62,1048
1606847135.7858,62,1001
1606847135.7894,62,982
1606847135.7935,62,1026
1606847135.7974,62,1012
1606847135.8014,61,933
1606847135.8065,62,982
1606847135.8091,62,1024
1606847135.8127,62,925
1606847135.8171,62,1006
1606847135.8204,62,1025
1606847135.8294,62,902
1606847135.8327,62,982
1606847135.8377,62,1040
1606847135.8408,62,938
1606847141.4782,62,976
1606847141.4816,63,1000
1606847141.4854,63,933
1606847141.4893,63,970
1606847141.4933,63,867
1606847142.8377,63,973
1606847142.8391,64,1067
1606847144.1316,63,994
1606847145.2033,63,970
1606847145.8234,63,884
1606847146.9681,63,834
1606847147.7604,64,895
1606847148.7682,65,1033
1606847149.8803,65,959
1606847150.7601,65,890
1606847151.7503,65,1003
1606847152.7753,64,996
1606847153.8110,64,1038
1606847154.7501,64,950
1606847155.7704,64,988
1606847156.7604,64,1040
1606847157.7510,63,1032
1606847158.8831,63,920
1606847159.7600,63,950
1606847160.7500,63,1038
1606847161.7701,63,1014
1606847162.8150,63,938
1606847163.7498,63,1039
1606847164.8047,63,1005
1606847165.7629,63,1010
1606847166.7502,62,1082
1606847167.8212,62,995
1606847168.7599,62,959
1606847169.7504,62,969
1606847170.7699,62,754
1606847172.6796,63,716
1606847173.0201,65,836
1606847173.8232,67,980
1606847174.7595,67,931
1606847175.7499,67,729
1606847176.8275,68,716
1606847177.7599,70,737
1606847178.7799,71,795
