Time,HR,RR
1606913046.2691,85,724
1606913047.2948,85,783
1606913048.3953,84,830
1606913049.2652,83,879
1606913050.2850,81,873
1606913051.2752,80,810
1606913052.2891,79,782
1606913053.4047,79,788
1606913054.2750,79,790
1606913055.2648,79,837
1606913056.2848,78,862
1606913057.3646,78,857
1606913058.2649,77,887
1606913059.2848,76,880
1606913060.2748,75,889
1606913061.2940,74,879
1606913062.4017,74,850
1606913063.2750,74,804
1606913064.2648,74,810
1606913065.2848,74,805
1606913066.3336,75,831
1606913067.2950,75,854
1606913068.2850,74,861
1606913069.2748,74,853
1606913070.2647,74,887
1606913071.4002,73,879
1606913072.2749,73,832
1606913073.2648,73,852
1606913074.2847,73,768
1606913075.3290,74,689
1606913076.4033,78,644
1606913077.2847,80,667
1606913078.2748,82,790
1606913079.2646,81,716
1606913080.4025,82,722
1606913081.2748,82,758
1606913082.2646,82,784
1606913083.2845,82,710
1606913084.2945,82,717
1606913085.4053,83,716
1606913086.2849,83,737
1606913087.2748,83,784
1606913088.2647,83,820
1606913089.3631,82,825
1606913090.2746,81,757
1606913091.2647,81,738
1606913092.2847,81,782
1606913093.2746,81,729
1606913094.4326,82,685
1606913095.2847,83,691
1606913096.2746,84,689
1606913097.2645,85,708
1606913098.3065,85,734
1606913099.2749,85,732
1606913100.2944,85,750
1606913101.2843,85,794
1606913102.2743,84,918
1606913103.3443,83,923
1606913104.2848,80,871
1606913105.2743,79,842
1606913106.2642,78,864
1606913107.2842,77,839
1606913108.4153,76,832
1606913109.2644,76,795
1606913110.2843,76,788
1606913111.2742,77,830
1606913112.3447,76,848
1606913113.2846,76,851
1606913114.2742,75,824
1606913115.2642,75,819
1606913116.3141,75,828
1606913117.3546,75,780
1606913118.2644,75,807
1606913119.2841,76,793
1606913120.3041,76,734
1606913121.3138,76,759
1606913122.2842,77,784
1606913123.2744,77,836
1606913124.2641,77,849
1606913125.2840,76,834
1606913126.3579,76,787
1606913127.2644,76,726
1606913128.2842,78,685
1606913129.2740,79,659
1606913130.2843,80,738
1606913131.2845,81,798
1606913132.2742,81,822
1606913133.2642,80,842
1606913134.2841,79,777
1606913135.3536,79,812
1606913136.2642,78,760
1606913137.2847,79,766
1606913138.2740,79,789
1606913139.2640,79,821
1606913140.3655,78,842
1606913141.3042,78,820
1606913142.2640,78,803
1606913143.2840,77,792
1606913144.2931,77,803
1606913145.2641,77,792
1606913146.2840,77,795
1606913147.2740,77,790
1606913148.2638,77,764
1606913149.3638,77,802
1606913150.2742,77,805
1606913151.2638,77,795
1606913152.2837,77,834
1606913153.2946,77,828
1606913154.4048,77,805
1606913155.2842,77,803
1606913156.2738,77,781
1606913157.2638,77,764
1606913158.3635,77,792
1606913159.2739,77,796
1606913160.2639,77,786
1606913161.2838,77,815
1606913162.2938,77,790
1606913163.3735,77,780
1606913164.2840,77,751
1606913165.2738,78,744
1606913166.2938,78,769
1606913167.3088,79,801
1606913168.2742,78,803
1606913169.2638,78,824
1606913170.2837,78,809
1606913171.2737,78,787
1606913172.6627,78,803
1606913173.2836,78,796
1606913174.3175,78,760
1606913175.4860,78,770
1606913176.3894,78,763
1606913177.4207,79,754
1606913178.2937,79,784
1606913179.2836,79,783
1606913180.2736,79,770
1606913181.3120,79,763
1606913182.3141,79,747
1606913183.2738,80,777
