,meanTemp,stdTemp,meanNN,stdNN,NNnumjump,rootjumps,meanHR,stdHR
0,36.54666666666667,0.0249633878251203,948.3333333333334,13.92302444715578,0,6.855654600401044,64.0,0.0
1,36.54666666666667,0.0249633878251203,941.2222222222222,17.45383962385286,0,6.6332495807108,64.0,0.0
2,36.553333333333335,0.018870547447693106,935.2222222222222,19.329521982040852,0,6.855654600401044,64.11111111111111,0.3145091241282065
3,36.553333333333335,0.018870547447693106,931.3333333333334,18.817399187855955,0,6.557438524302,64.33333333333333,0.47176368619230974
4,36.556609105180534,0.013865689248969816,933.9324960753532,21.906968009657653,0,2.6457513110645907,64.4850863422292,0.5001702858630667
5,36.56,0.0,942.8888888888889,25.625256955549546,0,1.7320508075688772,64.66666666666667,0.47176368619230974
6,36.54666666666667,0.0249633878251203,949.3333333333334,22.796488283259343,0,4.69041575982343,64.88888888888889,0.3145091241282065
7,36.54666666666667,0.0249633878251203,965.8888888888889,21.993724468337778,0,4.69041575982343,65.0,0.0
8,36.54622641509434,0.025252844112885153,973.9213836477987,18.101466821079164,0,7.937253933193772,64.91823899371069,0.27421592639400005
9,36.5463125,0.02519711027473649,972.1140625,18.815414777132187,0,7.937253933193772,64.771875,0.41995183791225893
10,36.54,0.028305821171539656,972.1111111111111,18.57002604221847,0,6.4031242374328485,64.55555555555556,0.4972825885748756
11,36.553333333333335,0.018870547447693106,979.6666666666666,14.502417796740636,0,6.4031242374328485,64.33333333333333,0.47176368619230974
12,36.553333333333335,0.018870547447693106,960.6666666666666,34.3837738248585,1,12.24744871391589,64.11111111111111,0.3145091241282065
13,36.55315625,0.019088148007761905,939.015625,49.43359694227214,2,12.68857754044952,64.0546875,0.22754709395793457
14,36.553333333333335,0.018870547447693106,916.5555555555555,63.99507200708827,2,12.68857754044952,64.22222222222223,0.4160564637519892
15,36.56,0.0,880.5555555555555,68.119002557914,2,13.19090595827292,64.66666666666667,0.8171186736510605
16,36.54666666666667,0.0249633878251203,856.5555555555555,42.35668487249131,2,11.445523142259598,65.44444444444444,1.3435835672439662
17,36.54666666666667,0.0249633878251203,852.4444444444445,34.69022807822458,1,9.055385138137417,66.33333333333333,1.4152910585769292
18,36.5440061633282,0.026550207950254007,856.7272727272727,35.85879214622695,0,5.477225575051661,66.92449922958397,1.181976571080298
19,36.54,0.028305821171539656,870.4444444444445,35.28184045061504,0,4.123105625617661,67.44444444444444,0.8321129275039784
20,36.54,0.028305821171539656,896.0,20.976249635730593,0,4.123105625617661,67.88888888888889,0.3145091241282065
21,36.54666666666667,0.0249633878251203,900.8888888888889,15.202539546802262,0,7.14142842854285,68.0,0.0
22,36.545779220779224,0.025535754434005437,905.7435064935065,15.186615524834515,0,5.830951894845301,68.0,0.0
23,36.54866666666667,0.02350388122060853,913.7460317460317,14.966064691027949,0,5.830951894845301,68.0,0.0
24,36.553333333333335,0.018870547447693106,917.4444444444445,13.427550753625637,0,6.855654600401044,68.0,0.0
25,36.553333333333335,0.018870547447693106,908.3333333333334,18.25914405067813,0,7.0,68.0,0.0
26,36.56,0.0,907.7777777777778,18.427658309885928,0,7.0,68.0,0.0
27,36.56,0.0,903.4196018376723,21.231669434073904,1,10.04987562112089,68.0,0.0
28,36.56,0.0,888.3333333333334,24.9098374141623,1,9.38083151964686,68.0,0.0
29,36.56,0.0,873.2222222222222,21.504237938659745,1,7.211102550927978,68.0,0.0
30,36.56,0.0,867.0,21.788128900289024,1,8.12403840463596,68.22222222222223,0.4160564637519892
31,36.56,0.0,859.1044546850999,16.390283100826878,1,8.12403840463596,68.43932411674348,0.4966864087458731
32,36.56,0.0,856.4721780604134,9.598198735940688,0,3.7416573867739413,68.58028616852147,0.4939048047890766
33,36.56,0.0,870.3333333333334,23.855574078905466,0,3.7416573867739413,68.77777777777777,0.4160564637519892
34,36.56,0.0,881.8888888888889,24.754984989751428,0,4.69041575982343,69.0,0.0
35,36.56,0.0,899.5555555555555,28.04559175346757,0,2.8284271247461903,69.0,0.0
36,36.56,0.0,914.1525704809287,21.56100683657656,0,5.5677643628300215,69.0,0.0
37,36.56,0.0,920.0,13.468006352907294,0,5.5677643628300215,69.0,0.0
38,36.56,0.0,914.0,20.09292437043691,0,7.483314773547883,68.77777777777777,0.4160564637519892
39,36.56,0.0,908.7777777777778,24.603178568306102,0,7.937253933193772,68.66666666666667,0.47176368619230974
40,36.56,0.0,898.1111111111111,20.75998470061208,0,7.937253933193772,68.66666666666667,0.47176368619230974
41,36.56,0.0,892.6526946107784,13.83211748025432,0,6.324555320336759,68.67215568862275,0.4697795198962146
42,36.56,0.0,890.0,9.505774881489724,0,2.6457513110645907,68.66666666666667,0.47176368619230974
43,36.56,0.0,893.3333333333334,9.794068638099535,0,2.449489742783178,68.88888888888889,0.3145091241282065
44,36.56,0.0,890.4444444444445,14.074942177144917,0,6.244997998398398,69.0,0.0
45,36.56,0.0,887.6589147286821,16.016439595917504,0,6.244997998398398,69.0,0.0
46,36.56,0.0,885.7030015797789,15.713724766571243,0,6.244997998398398,69.0,0.0
47,36.56,0.0,882.4444444444445,12.321173416649229,0,5.744562646538029,69.0,0.0
48,36.56,0.0,884.2222222222222,15.013487612746845,0,1.0,69.0,0.0
49,36.56,0.0,885.8888888888889,16.940484454410843,0,7.416198487095663,69.0,0.0
50,36.56,0.0,883.9693548387097,19.887178460288574,0,7.416198487095663,69.0,0.0
51,36.56,0.0,881.4444444444445,20.198489975490073,0,7.416198487095663,69.0,0.0
52,36.56,0.0,883.0,20.90184669166701,0,7.416198487095663,69.0,0.0
53,36.56,0.0,874.2222222222222,17.383565424948614,0,9.1104335791443,69.11111111111111,0.3145091241282065
54,36.56,0.0,877.3823529411765,16.179351316685345,0,6.244997998398398,69.3219814241486,0.46759795852547675
55,36.56,0.0,883.4638364779875,15.381560094072029,1,9.746794344808963,69.46383647798743,0.499083000046062
56,36.56,0.0,877.7777777777778,21.91431329910371,1,9.746794344808963,69.66666666666667,0.47176368619230974
57,36.56,0.0,867.3333333333334,22.412499234829202,1,7.483314773547883,69.88888888888889,0.3145091241282065
58,36.56,0.0,863.4444444444445,23.432512793692407,1,9.055385138137417,70.0,0.0
59,36.56,0.0,852.2362459546925,22.50371869469883,1,10.954451150103322,70.03721682847896,0.18944606167351236
60,36.56,0.0,836.1819571865443,20.693095633164933,0,8.0,70.22324159021407,0.4167377275715997
61,36.56,0.0,828.0,22.781839151437076,0,8.0,70.44444444444444,0.4972825885748756
62,36.56,0.0,824.3333333333334,21.58802174648778,0,9.643650760992955,70.88888888888889,0.7375892762096015
63,36.56,0.0,820.5555555555555,18.465864280651374,0,8.18535277187245,71.33333333333333,0.6671746032482893
64,36.56,0.0,823.6186830015314,20.38359333885856,0,5.385164807134504,71.58805513016846,0.49256252135825407
65,36.56,0.0,833.3333333333334,18.947053957239277,0,5.385164807134504,71.77777777777777,0.4160564637519892
66,36.56,0.0,835.3333333333334,16.477997155112707,0,7.937253933193772,72.0,0.0
67,36.56,0.0,836.6666666666666,15.081688137379407,0,6.708203932499369,72.22222222222223,0.4160564637519892
68,36.56,0.0,834.496875,14.87811690625048,0,8.12403840463596,72.4296875,0.4954186631523756
69,36.56,0.0,828.8372456964006,15.121507527164217,0,8.12403840463596,72.57120500782473,0.4952915802251912
70,36.56,0.0,821.2222222222222,10.838022749900983,0,5.656854249492381,72.77777777777777,0.4160564637519892
71,36.56,0.0,829.0,16.239912441191333,0,5.656854249492381,73.0,0.0
72,36.56,0.0,828.3333333333334,16.22620208632758,0,6.855654600401044,73.0,0.0
73,36.56,0.0,832.3177419354839,17.349230746458954,0,5.0990195135927845,73.0,0.0
74,36.56,0.0,841.5555555555555,18.52002139339812,0,5.0990195135927845,73.0,0.0
75,36.56,0.0,851.1111111111111,11.646396444201157,0,5.830951894845301,73.0,0.0
76,36.56,0.0,852.1111111111111,12.530139815422569,0,5.0,73.0,0.0
77,36.56,0.0,857.600624024961,9.386805878997626,0,5.0,73.0,0.0
78,36.56,0.0,861.3385579937304,9.276061887136915,0,5.0,73.0,0.0
79,36.56,0.0,862.5555555555555,9.806684988348744,0,4.58257569495584,73.0,0.0
80,36.56,0.0,858.1111111111111,14.658453446819502,0,7.3484692283495345,72.77777777777777,0.4160564637519892
81,36.56,0.0,856.4444444444445,14.896913159450746,0,7.0,72.55555555555556,0.4972825885748756
82,36.56,0.0,854.5766871165645,14.366668928624984,0,7.0,72.36196319018404,0.4809372044759071
83,36.56,0.0,852.5555555555555,12.321173416649229,0,6.708203932499369,72.22222222222223,0.4160564637519892
