Time,HR,RR
1602581455.9000,78,892
1602581466.1356,78,867
1602581466.1377,77,893
1602581466.1418,76,896
1602581466.1458,75,890
1602581466.1497,75,865
1602581466.1538,74,920
1602581466.1578,73,929
1602581466.1618,72,937
1602581466.1658,71,982
1602581466.1699,71,983
1602581466.9094,70,965
1602581467.8993,69,1025
1602581468.9193,68,1054
1602581469.9091,68,1030
1602581471.0469,67,1041
1602581471.9194,66,1003
1602581472.9093,65,911
1602581473.8992,65,876
1602581474.9468,66,887
1602581475.9093,66,900
1602581476.8992,67,890
1602581477.9193,67,885
1602581478.9091,67,862
1602581479.9867,67,846
1602581480.9193,68,851
1602581481.9392,69,815
1602581482.9591,69,794
1602581483.9441,71,783
1602581484.9092,71,770
1602581485.8992,72,763
1602581486.9191,74,749
1602581487.9091,75,710
1602581488.9865,77,687
1602581489.9191,80,682
1602581490.9091,81,663
1602581491.8992,83,634
1602581492.9190,87,615
1602581494.0573,90,600
1602581494.8991,96,549
1602581495.9192,101,546
1602581496.9091,107,516
1602581497.9483,113,509
1602581498.9189,116,493
1602581499.9091,120,490
