Time,ECG
1602581466.9722,311
1602581466.9733,1815
1602581466.9745,4215
1602581466.9766,5810
1602581466.9785,6580
1602581466.9805,7488
1602581466.9826,8283
1602581466.9846,8749
1602581466.9865,9208
1602581466.9885,9647
1602581466.9906,9937
1602581466.9926,10170
1602581466.9946,10410
1602581466.9966,10604
1602581466.9986,10749
1602581467.0006,10871
1602581467.0026,10979
1602581467.0046,11070
1602581467.0065,11141
1602581467.0086,11235
1602581467.0106,11419
1602581467.0127,11649
1602581467.0146,11642
1602581467.0166,11166
1602581467.0186,10702
1602581467.0206,10849
1602581467.0226,11173
1602581467.0246,11186
1602581467.0266,11144
1602581467.0286,11159
1602581467.0306,11107
1602581467.0326,11048
1602581467.0346,11019
1602581467.0366,10955
1602581467.0386,10879
1602581467.0406,10835
1602581467.0427,10778
1602581467.0447,10695
1602581467.0467,10624
1602581467.0487,10562
1602581467.0506,10494
1602581467.0526,10430
1602581467.0546,10349
1602581467.0567,10261
1602581467.0586,10184
1602581467.0606,10091
1602581467.0627,10000
1602581467.0647,9942
1602581467.0666,9865
1602581467.0687,9770
1602581467.0716,9696
1602581467.0727,9613
1602581467.0746,9510
1602581467.0766,9429
1602581467.0786,9348
1602581467.0806,9259
1602581467.0826,9181
1602581467.0846,9095
1602581467.0866,8975
1602581467.0886,8867
1602581467.0906,8771
1602581467.0926,8661
1602581467.0946,8568
1602581467.0966,8482
1602581467.0985,8374
1602581467.1006,8261
1602581467.1026,8155
1602581467.1046,8052
1602581467.1065,7952
1602581467.1086,7849
1602581467.1106,7753
1602581467.1126,7662
1602581467.1145,7569
1602581467.5121,7483
1602581467.5129,7397
1602581467.5145,7306
1602581467.5165,7218
1602581467.5185,7140
1602581467.5205,7059
1602581467.5225,6973
1602581467.5246,6889
1602581467.5265,6803
1602581467.5285,6730
1602581467.5305,6659
1602581467.5325,6558
1602581467.5345,6467
1602581467.5366,6408
1602581467.5385,6322
1602581467.5405,6217
1602581467.5426,6143
1602581467.5446,6094
1602581467.5465,6018
1602581467.5486,5927
1602581467.5506,5849
1602581467.5526,5775
1602581467.5546,5697
1602581467.5566,5616
1602581467.5586,5545
1602581467.5606,5476
1602581467.5626,5405
1602581467.5646,5334
1602581467.5668,5267
1602581467.5686,5196
1602581467.5706,5128
1602581467.5726,5066
1602581467.5746,5007
1602581467.5766,4934
1602581467.5786,4855
1602581467.5806,4794
1602581467.5826,4745
1602581467.5846,4691
1602581467.5866,4625
1602581467.5886,4566
1602581467.5906,4504
1602581467.5926,4441
1602581467.5946,4384
1602581467.5966,4335
1602581467.5986,4276
1602581467.6006,4222
1602581467.6026,4166
1602581467.6046,4109
1602581467.6065,4060
1602581467.6086,4011
1602581467.6106,3955
1602581467.6126,3898
1602581467.6145,3854
1602581467.6165,3803
1602581467.6186,3749
1602581467.6205,3702
1602581467.6226,3653
1602581467.6245,3601
1602581467.6266,3550
1602581467.6285,3508
1602581467.6305,3476
1602581467.6326,3447
1602581467.6345,3410
1602581467.6365,3361
1602581467.6385,3305
1602581467.6405,3253
1602581467.6426,3209
1602581467.6445,3165
1602581467.6465,3123
1602581467.6485,3076
1602581467.6505,3025
1602581467.6525,2990
1602581467.6545,2966
1602581468.0823,2927
1602581468.0828,2885
1602581468.0845,2853
1602581468.0865,2824
1602581468.0885,2831
1602581468.0905,2973
1602581468.0928,3157
1602581468.0946,3003
1602581468.0966,2389
1602581468.0985,2011
1602581468.1005,2279
1602581468.1025,2527
1602581468.1046,2468
1602581468.1066,2465
1602581468.1085,2492
1602581468.1106,2431
1602581468.1126,2389
1602581468.1145,2392
1602581468.1165,2365
1602581468.1186,2330
1602581468.1205,2303
1602581468.1226,2272
1602581468.1246,2245
1602581468.1266,2218
1602581468.1286,2188
1602581468.1306,2164
1602581468.1326,2146
1602581468.1346,2122
1602581468.1366,2100
1602581468.1386,2083
1602581468.1406,2056
1602581468.1426,2024
1602581468.1446,2004
1602581468.1466,1992
1602581468.1486,1972
1602581468.1506,1950
1602581468.1525,1935
1602581468.1545,1918
1602581468.1565,1894
1602581468.1585,1872
1602581468.1605,1854
1602581468.1626,1832
1602581468.1645,1805
1602581468.1665,1776
1602581468.1686,1749
1602581468.1705,1727
1602581468.1726,1700
1602581468.1745,1668
1602581468.1784,1641
1602581468.1795,1616
1602581468.1816,1580
1602581468.1835,1545
1602581468.1855,1526
1602581468.1875,1508
1602581468.1895,1479
1602581468.1916,1452
1602581468.1935,1430
1602581468.1957,1413
1602581468.1976,1398
1602581468.1995,1376
1602581468.2016,1361
1602581468.2035,1349
1602581468.2055,1324
1602581468.2076,1305
1602581468.2095,1297
1602581468.2116,1288
1602581468.2135,1270
1602581468.2155,1253
1602581468.2175,1246
1602581468.2195,1239
1602581468.2216,1221
1602581468.2235,1207
1602581468.2255,1192
1602581468.6522,1177
1602581468.6532,1158
1602581468.6545,1143
1602581468.6565,1133
1602581468.6585,1121
1602581468.6605,1109
1602581468.6625,1089
1602581468.6645,1069
1602581468.6665,1052
1602581468.6685,1032
1602581468.6705,1023
1602581468.6726,1020
1602581468.6745,1013
1602581468.6765,1003
1602581468.6785,991
1602581468.6805,978
1602581468.6826,966
1602581468.6845,954
1602581468.6865,944
1602581468.6885,932
1602581468.6905,920
1602581468.6926,912
1602581468.6945,907
1602581468.6965,900
1602581468.6985,890
1602581468.7006,875
1602581468.7025,866
1602581468.7045,863
1602581468.7065,853
1602581468.7085,841
1602581468.7105,836
1602581468.7125,834
1602581468.7146,821
1602581468.7165,807
1602581468.7185,799
1602581468.7207,794
1602581468.7226,780
1602581468.7245,767
1602581468.7266,765
1602581468.7285,758
1602581468.7305,743
1602581468.7326,738
1602581468.7345,733
1602581468.7365,726
1602581468.7385,718
1602581468.7405,718
1602581468.7425,714
1602581468.7445,709
1602581468.7465,718
1602581468.7485,718
1602581468.7505,696
1602581468.7525,674
1602581468.7545,672
1602581468.7565,669
1602581468.7585,655
1602581468.7605,633
1602581468.7626,620
1602581468.7645,623
1602581468.7665,620
1602581468.7685,608
1602581468.7705,603
1602581468.7725,603
1602581468.7747,598
1602581468.7765,628
