Time,GSR,Temp(C)
1604391821.5498,1,32.56
1604391823.1994,1,32.63
1604391824.9608,1,32.63
1604391826.6106,1,32.63
1604391828.1485,1,32.63
1604391829.7985,1,32.63
1604391831.4485,1,32.63
1604391833.0985,1,32.63
1604391834.7484,1,32.63
1604391836.3684,1,32.63
1604391838.0184,1,32.69
1604391839.6683,1,32.63
1604391841.3186,1,32.63
1604391842.9683,1,32.63
1604391844.6404,1,32.63
1604391846.2682,0,32.63
1604391847.9651,1,32.63
1604391849.6196,1,32.63
1604391851.3549,1,32.63
1604391853.0033,1,32.63
1604391854.5183,1,32.63
1604391856.1684,1,32.69
1604391857.8183,1,32.63
1604391859.4682,1,32.69
1604391861.1183,1,32.69
1604391862.7682,1,32.63
1604391864.4181,1,32.69
1604391866.0682,1,32.69
1604391867.7182,1,32.75
1604391869.3381,1,32.75
1604391870.9881,1,32.81
1604391872.6497,1,32.81
1604391874.3325,1,32.88
1604391876.0178,1,32.88
1604391877.7202,1,32.88
1604391879.3703,1,32.88
1604391880.8883,1,32.88
1604391882.5381,1,32.94