,gsr,temp
1606936450.3317,32386.232757466176,-0.13356020942408264
1606936451.9784,33064.91216170387,-0.13356020942408264
1606936453.4834,33341.333369697146,-0.13356020942408264
1606936455.1035,33341.333369697146,-0.13356020942408264
1606936456.6935,33902.906199616926,-0.13356020942408264
1606936458.2834,17038.21535431581,-0.13356020942408264
1606936459.8434,16904.730456440942,-0.13356020942408264
1606936461.5139,34331.90732818491,-0.13356020942408264
1606936463.1677,35965.09049288219,-0.13356020942408264
1606936464.6134,33341.333369697146,-0.20356020942408293
1606936466.2034,33341.333369697146,-0.20356020942408293
1606936467.8234,31855.66190312062,-0.20356020942408293
1606936469.4134,31987.29449915608,-0.20356020942408293
1606936471.0882,32791.34107993577,-0.20356020942408293
1606936472.7376,33202.763723410055,-0.13356020942408264
1606936474.2436,33620.649477046245,-0.20356020942408293
1606936475.8035,34045.151841719875,-0.13356020942408264
1606936477.3933,34188.150220953925,-0.13356020942408264
1606936479.0134,34621.722009662924,-0.13356020942408264
1606936480.6033,34476.42921802104,-0.13356020942408264
1606936483.948,34621.722009662924,-0.13356020942408264
1606936485.4034,34621.722009662924,-0.13356020942408264
1606936486.9935,34767.79188776726,-0.13356020942408264
1606936488.6135,34767.79188776726,-0.13356020942408264
1606936490.2035,35062.28797454992,-0.13356020942408264
1606936491.809,35062.28797454992,-0.13356020942408264
1606936493.4619,35210.72688779112,-0.13356020942408264
1606936495.0044,35359.968298447486,-0.13356020942408264
1606936496.5935,35510.01873190669,-0.07356020942408747
1606936498.2135,35510.01873190669,-0.13356020942408264
1606936499.8035,35510.01873190669,-0.07356020942408747
1606936501.3934,35660.88478449565,-0.13356020942408264
1606936503.008,35510.01873190669,-0.07356020942408747
1606936504.7077,35660.88478449565,-0.13356020942408264
1606936506.1937,35660.88478449565,-0.07356020942408747
1606936507.7836,35812.57312444712,-0.07356020942408747
1606936509.4033,35812.57312444712,-0.07356020942408747
1606936510.9934,35965.09049288219,-0.07356020942408747
1606936512.5834,36118.44370480892,-0.07356020942408747
1606936514.2479,35965.09049288219,-0.07356020942408747
1606936515.898,36118.44370480892,-0.07356020942408747
1606936517.4136,35965.09049288219,-0.07356020942408747
1606936519.0046,36272.6396501374,-0.07356020942408747
1606936520.5935,36118.44370480892,-0.07356020942408747
1606936522.1835,36272.6396501374,-0.07356020942408747
1606936523.8334,36272.6396501374,-0.07356020942408747
1606936525.4718,35812.57312444712,-0.07356020942408747
1606936526.9835,35210.72688779112,-0.07356020942408747
1606936528.5736,35660.88478449565,-0.07356020942408747
1606936530.1934,33202.763723410055,-0.013560209424085201
1606936531.7834,33202.763723410055,-0.07356020942408747
1606936533.4033,33341.333369697146,-0.07356020942408747
1606936535.0382,33620.649477046245,-0.07356020942408747
1606936536.6574,33761.407366685,-0.07356020942408747
1606936538.1735,34045.151841719875,-0.07356020942408747
1606936539.7635,34188.150220953925,-0.07356020942408747
1606936541.3833,34331.90732818491,-0.013560209424085201
1606936542.9734,34621.722009662924,-0.07356020942408747
1606936544.5933,34476.42921802104,-0.07356020942408747
1606936546.1969,34188.150220953925,-0.013560209424085201
1606936547.9079,29595.293640328648,-0.07356020942408747
1606936549.3634,26236.25919009008,-0.013560209424085201
1606936550.9834,24624.335485637377,-0.07356020942408747
1606936552.5733,24238.764108479798,-0.07356020942408747
1606936554.1633,25516.936431655024,-0.07356020942408747
1606936555.7833,26445.97482783188,-0.013560209424085201
1606936557.4234,27195.202876343774,-0.013560209424085201
1606936559.0972,27195.202876343774,-0.013560209424085201
1606936560.5834,27195.202876343774,-0.013560209424085201
1606936562.1734,27856.90690874391,-0.013560209424085201
1606936563.7633,28194.766152481407,-0.013560209424085201
1606936565.3533,28652.736318407973,-0.013560209424085201
1606936566.9733,29001.9667531036,-0.013560209424085201
1606936568.6698,29356.247003305838,-0.013560209424085201
1606936570.1536,29595.293640328648,-0.013560209424085201
1606936571.8034,29958.23701452127,-0.013560209424085201
1606936573.3634,30080.401495365404,-0.013560209424085201
1606936574.9534,30450.50622299608,-0.013560209424085201
1606936576.5734,30575.093090608203,-0.013560209424085201
1606936578.208,30826.12198227698,-0.013560209424085201
1606936579.8566,31079.65526247063,-0.013560209424085201
1606936581.3736,31335.730596603596,-0.013560209424085201
1606936582.9634,31464.73351138712,-0.013560209424085201
1606936584.5534,31724.694214876046,-0.013560209424085201
1606936586.1734,31987.29449915608,-0.013560209424085201
1606936587.7634,32119.597079358322,-0.013560209424085201
1606936589.4003,32386.232757466198,-0.013560209424085201
1606936591.0791,32520.576269821035,-0.013560209424085201
1606936592.5635,32791.34107993577,-0.013560209424085201
1606936594.1536,32927.773117202945,-0.013560209424085201
1606936595.7435,33064.91216170387,-0.013560209424085201
1606936597.3635,33202.763723410055,-0.013560209424085201
1606936598.9535,33480.62672609446,-0.013560209424085201
1606936600.6175,33620.649477046245,-0.013560209424085201
1606936602.2957,33902.906199616926,-0.013560209424085201
1606936603.7536,34188.150220953925,-0.013560209424085201
1606936605.3436,34331.90732818491,-0.013560209424085201
1606936606.9636,34331.90732818491,-0.013560209424085201
1606936608.5722,34621.722009662924,-0.013560209424085201
1606936610.1981,34914.64510332436,-0.013560209424085201
1606936611.8697,35062.28797454992,-0.013560209424085201
1606936613.3537,35359.968298447486,0.04643979057591707
1606936614.9438,35660.88478449565,0.04643979057591707
1606936616.5336,35812.57312444712,-0.013560209424085201
1606936618.1536,36118.44370480892,0.04643979057591707
1606936619.7435,36272.6396501374,0.04643979057591707
1606936621.3468,36427.68529471165,-0.013560209424085201
1606936623.0871,36740.353930954465,-0.013560209424085201
1606936624.544,36897.99124350901,-0.013560209424085201
1606936626.1337,37215.90825983297,0.04643979057591707
1606936627.7537,37376.20276930299,0.04643979057591707
1606936629.3436,37537.397955431356,-0.013560209424085201
1606936630.9337,37699.501430805096,-0.013560209424085201
1606936632.5998,37862.52089404318,0.04643979057591707
1606936634.2502,38191.33901608129,-0.013560209424085201
1606936635.7338,38026.46413101526,0.04643979057591707
1606936637.3538,38191.33901608129,0.04643979057591707
1606936638.9436,38523.91567797245,0.04643979057591707
1606936640.5336,38691.63365742409,-0.013560209424085201
1606936642.1382,38860.315692854034,0.04643979057591707
1606936643.7878,39200.60537268257,0.04643979057591707
1606936645.3343,39372.229979964795,0.04643979057591707
1606936646.9238,39029.97012042373,0.04643979057591707
