,ecg
1606936450.1825,2960.0
1606936450.1842,3348.0
1606936450.1867,3919.0
1606936450.1894,4458.0
1606936450.1913,4832.0
1606936450.1933,5232.0
1606936450.1955,5636.0
1606936450.1975,5964.0
1606936450.2002,6279.0
1606936450.2025,6597.0
1606936450.2046,6874.0
1606936450.2072,7132.0
1606936450.2085,7387.0
1606936450.2103,7631.0
1606936450.2123,7852.0
1606936450.2143,8062.0
1606936450.2163,8264.0
1606936450.2184,8462.0
1606936450.2203,8642.0
1606936450.2223,8804.0
1606936450.2243,8963.0
1606936450.2264,9117.0
1606936450.2283,9240.0
1606936450.2303,9358.0
1606936450.2323,9483.0
1606936450.2343,9601.0
1606936450.2363,9705.0
1606936450.2382,9794.0
1606936450.2402,9876.0
1606936450.2422,9967.0
1606936450.2442,10049.0
1606936450.2463,10124.0
1606936450.2482,10201.0
1606936450.2503,10271.0
1606936450.2522,10319.0
1606936450.2542,10370.0
1606936450.2563,10425.0
1606936450.2582,10468.0
1606936450.2602,10497.0
1606936450.2622,10526.0
1606936450.2642,10553.0
1606936450.2664,10570.0
1606936450.2683,10579.0
1606936450.2702,10589.0
1606936450.2722,10606.0
1606936450.2742,10603.0
1606936450.2763,10589.0
1606936450.2782,10579.0
1606936450.2802,10582.0
1606936450.2822,10577.0
1606936450.2846,10545.0
1606936450.2863,10512.0
1606936450.2882,10492.0
1606936450.2902,10468.0
1606936450.2922,10425.0
1606936450.2942,10394.0
1606936450.2963,10367.0
1606936450.2982,10324.0
1606936450.3002,10278.0
1606936450.3022,10240.0
1606936450.3042,10187.0
1606936450.3062,10134.0
1606936450.3082,10088.0
1606936450.3102,10037.0
1606936450.3121,9982.0
1606936450.3142,9926.0
1606936450.3163,9869.0
1606936450.3182,9816.0
1606936450.3202,9765.0
1606936450.3222,9700.0
1606936450.3242,9633.0
1606936450.3262,9575.0
1606936450.3281,9514.0
1606936450.7516,9445.0
1606936450.7525,9380.0
1606936450.755,9319.0
1606936450.7578,9250.0
1606936450.7597,9177.0
1606936450.7617,9110.0
1606936450.7636,9045.0
1606936450.7656,8977.0
1606936450.7677,8905.0
1606936450.7696,8835.0
1606936450.7716,8782.0
1606936450.7736,8729.0
1606936450.7756,8650.0
1606936450.7775,8573.0
1606936450.7796,8503.0
1606936450.7816,8414.0
1606936450.7836,8320.0
1606936450.7856,8243.0
1606936450.7876,8161.0
1606936450.7896,8067.0
1606936450.7916,7987.0
1606936450.7936,7920.0
1606936450.7955,7852.0
1606936450.7976,7780.0
1606936450.7996,7703.0
1606936450.8016,7626.0
1606936450.8035,7568.0
1606936450.8055,7587.0
1606936450.8078,7717.0
1606936450.8096,7749.0
1606936450.8115,7460.0
1606936450.8135,7188.0
1606936450.8156,7180.0
1606936450.8176,7103.0
1606936450.8195,6939.0
1606936450.8215,6889.0
1606936450.8235,6843.0
1606936450.8255,6752.0
1606936450.8276,6682.0
1606936450.8295,6612.0
1606936450.8317,6535.0
1606936450.8336,6475.0
1606936450.8355,6417.0
1606936450.8376,6342.0
1606936450.8395,6265.0
1606936450.8415,6202.0
1606936450.8435,6140.0
1606936450.8455,6070.0
1606936450.8475,6005.0
1606936450.8496,5952.0
1606936450.8515,5884.0
1606936450.8535,5810.0
1606936450.8555,5749.0
1606936450.8576,5701.0
1606936450.8595,5639.0
1606936450.8615,5569.0
1606936450.8635,5511.0
1606936450.8656,5448.0
1606936450.8676,5374.0
1606936450.8695,5306.0
1606936450.8715,5244.0
1606936450.8735,5181.0
1606936450.8755,5113.0
1606936450.8776,5048.0
1606936450.8795,4991.0
1606936450.8817,4935.0
1606936450.8836,4875.0
1606936450.8855,4820.0
1606936450.8876,4771.0
1606936450.8895,4718.0
1606936450.8915,4668.0
1606936450.8935,4622.0
1606936450.8955,4576.0
1606936451.2916,4526.0
1606936451.2923,4473.0
1606936451.2947,4425.0
1606936451.2974,4379.0
1606936451.2995,4328.0
1606936451.3014,4273.0
1606936451.3037,4227.0
1606936451.3054,4184.0
1606936451.3074,4136.0
1606936451.3094,4087.0
1606936451.3113,4039.0
1606936451.3134,3996.0
1606936451.3154,3950.0
1606936451.3174,3892.0
1606936451.3193,3837.0
1606936451.3213,3801.0
1606936451.3233,3757.0
1606936451.3253,3709.0
1606936451.3274,3666.0
1606936451.3293,3625.0
1606936451.3313,3574.0
1606936451.3334,3526.0
1606936451.3353,3483.0
1606936451.3374,3444.0
1606936451.3393,3403.0
1606936451.3413,3360.0
1606936451.3433,3321.0
1606936451.3453,3283.0
1606936451.3473,3244.0
1606936451.3494,3203.0
1606936451.3513,3170.0
1606936451.3533,3131.0
1606936451.3553,3092.0
1606936451.3574,3054.0
1606936451.3593,3023.0
1606936451.3613,2989.0
1606936451.3633,2948.0
1606936451.3654,2907.0
1606936451.3674,2876.0
1606936451.3693,2844.0
1606936451.3713,2808.0
1606936451.3733,2772.0
1606936451.3753,2738.0
1606936451.3773,2709.0
1606936451.3794,2681.0
1606936451.3813,2652.0
1606936451.3834,2632.0
1606936451.3853,2628.0
1606936451.3874,2606.0
1606936451.3893,2555.0
1606936451.3913,2512.0
1606936451.3933,2473.0
1606936451.3953,2430.0
1606936451.3974,2387.0
1606936451.3994,2358.0
1606936451.4015,2331.0
1606936451.4034,2300.0
1606936451.4055,2273.0
1606936451.4074,2252.0
1606936451.4093,2225.0
1606936451.4113,2192.0
1606936451.4133,2182.0
1606936451.4154,2257.0
1606936451.4175,2440.0
1606936451.4194,2517.0
1606936451.4213,2259.0
1606936451.4233,2021.0
1606936451.4254,2074.0
1606936451.4274,2057.0
1606936451.4293,1931.0
1606936451.4313,1927.0
1606936451.4334,1929.0
1606936451.4353,1876.0
1606936451.8316,1852.0
1606936451.8327,1842.0
1606936451.8352,1813.0
1606936451.8378,1792.0
1606936451.8398,1780.0
1606936451.8418,1760.0
1606936451.8438,1736.0
1606936451.8458,1717.0
1606936451.8477,1703.0
1606936451.8498,1683.0
1606936451.8517,1657.0
1606936451.8537,1633.0
1606936451.8557,1618.0
1606936451.8577,1601.0
1606936451.8597,1580.0
1606936451.8616,1565.0
1606936451.8637,1551.0
1606936451.8657,1529.0
1606936451.8677,1510.0
1606936451.8697,1493.0
1606936451.8716,1474.0
1606936451.8737,1450.0
1606936451.8757,1428.0
1606936451.8777,1409.0
1606936451.8797,1385.0
1606936451.8817,1361.0
1606936451.8837,1339.0
1606936451.8857,1324.0
1606936451.8877,1310.0
1606936451.8896,1293.0
1606936451.8917,1279.0
1606936451.8937,1271.0
1606936451.8956,1264.0
1606936451.8977,1250.0
1606936451.8997,1235.0
1606936451.9018,1228.0
1606936451.9037,1216.0
1606936451.9057,1202.0
1606936451.9076,1192.0
1606936451.9096,1185.0
1606936451.9116,1175.0
1606936451.9136,1163.0
1606936451.9158,1151.0
1606936451.9177,1144.0
1606936451.9196,1132.0
1606936451.9216,1122.0
1606936451.9236,1112.0
1606936451.9257,1103.0
1606936451.9277,1091.0
1606936451.9296,1076.0
1606936451.9317,1067.0
1606936451.9337,1057.0
1606936451.9357,1045.0
1606936451.9377,1030.0
1606936451.9397,1016.0
1606936451.9417,1006.0
1606936451.9436,994.0
1606936451.9457,980.0
1606936451.9477,970.0
1606936451.9498,961.0
1606936451.9517,949.0
1606936451.9536,939.0
1606936451.9556,929.0
1606936451.9577,920.0
1606936451.9596,908.0
1606936451.9616,896.0
1606936451.9637,888.0
1606936451.9657,881.0
1606936451.9677,872.0
1606936451.9696,862.0
1606936451.9716,857.0
1606936451.9736,847.0
1606936451.9757,835.0
1606936452.3718,828.0
1606936452.3728,821.0
1606936452.3753,814.0
1606936452.3779,806.0
1606936452.3798,797.0
1606936452.3818,790.0
1606936452.3839,778.0
1606936452.3858,766.0
1606936452.3878,753.0
1606936452.3898,751.0
1606936452.3918,753.0
1606936452.3938,744.0
1606936452.3958,737.0
1606936452.3979,751.0
1606936452.4,768.0
1606936452.4018,758.0
1606936452.4038,734.0
1606936452.4057,720.0
1606936452.4078,705.0
1606936452.4097,684.0
1606936452.4117,662.0
1606936452.4137,652.0
1606936452.4158,645.0
1606936452.4178,638.0
1606936452.4198,631.0
1606936452.4218,628.0
1606936452.4238,621.0
1606936452.4258,611.0
1606936452.4278,640.0
1606936452.4297,770.0
1606936452.4319,965.0
1606936452.4339,968.0
1606936452.4358,720.0
1606936452.4377,611.0
1606936452.4397,652.0
1606936452.4417,575.0
1606936452.4438,520.0
1606936452.4457,554.0
1606936452.4478,546.0
1606936452.4499,520.0
1606936452.4518,529.0
1606936452.4537,532.0
1606936452.4558,520.0
1606936452.4577,517.0
1606936452.4597,520.0
1606936452.4617,515.0
1606936452.4637,513.0
1606936452.4658,510.0
1606936452.4678,508.0
1606936452.4698,505.0
1606936452.4717,501.0
1606936452.4737,496.0
1606936452.4757,493.0
1606936452.4777,488.0
1606936452.4798,484.0
1606936452.4818,481.0
1606936452.4838,476.0
1606936452.4858,472.0
1606936452.4877,469.0
1606936452.4897,464.0
1606936452.4917,457.0
1606936452.4937,450.0
1606936452.4957,440.0
1606936452.4977,433.0
1606936452.5001,426.0
1606936452.5018,414.0
1606936452.5038,404.0
1606936452.5057,402.0
1606936452.5077,399.0
1606936452.5097,397.0
1606936452.5117,397.0
1606936452.5137,402.0
1606936452.5159,407.0
1606936452.9716,409.0
1606936452.9725,411.0
1606936452.975,414.0
1606936452.9777,411.0
1606936452.9796,404.0
1606936452.9816,395.0
1606936452.9837,397.0
1606936452.9858,399.0
1606936452.9876,397.0
1606936452.9896,395.0
1606936452.9916,392.0
1606936452.9936,390.0
1606936452.9956,387.0
1606936452.9975,390.0
1606936452.9997,387.0
1606936453.0017,380.0
1606936453.0037,373.0
1606936453.0055,373.0
1606936453.0075,373.0
1606936453.0095,370.0
1606936453.0115,366.0
1606936453.0135,363.0
1606936453.0156,358.0
1606936453.0176,356.0
1606936453.0195,351.0
1606936453.0215,349.0
1606936453.0235,346.0
1606936453.0255,344.0
1606936453.0276,339.0
1606936453.0296,337.0
1606936453.0316,337.0
1606936453.0336,332.0
1606936453.0356,330.0
1606936453.0376,330.0
1606936453.0395,327.0
1606936453.0415,325.0
1606936453.0435,325.0
1606936453.0455,325.0
1606936453.0475,325.0
1606936453.0496,320.0
1606936453.0515,317.0
1606936453.0535,317.0
1606936453.0557,317.0
1606936453.0576,315.0
1606936453.0595,313.0
1606936453.0615,313.0
1606936453.0635,308.0
1606936453.0656,301.0
1606936453.0676,298.0
1606936453.0695,301.0
1606936453.0715,298.0
1606936453.0735,296.0
1606936453.0755,293.0
1606936453.0776,293.0
1606936453.0795,296.0
1606936453.0817,298.0
1606936453.0836,301.0
1606936453.0856,301.0
1606936453.0876,313.0
1606936453.0895,334.0
1606936453.0915,334.0
1606936453.0935,315.0
1606936453.0955,301.0
1606936453.0976,293.0
1606936453.0996,274.0
1606936453.1015,257.0
1606936453.1035,255.0
1606936453.1055,257.0
1606936453.1076,255.0
1606936453.1095,255.0
1606936453.1115,255.0
1606936453.1135,250.0
1606936453.1156,245.0
1606936453.5416,279.0
1606936453.5423,411.0
1606936453.5447,611.0
1606936453.5474,614.0
1606936453.5494,363.0
1606936453.5514,262.0
1606936453.5534,310.0
1606936453.5553,236.0
1606936453.5574,175.0
1606936453.5593,207.0
1606936453.5613,197.0
1606936453.5633,178.0
1606936453.5654,192.0
1606936453.5674,197.0
1606936453.5693,190.0
1606936453.5713,192.0
1606936453.5733,199.0
1606936453.5753,197.0
1606936453.5773,197.0
1606936453.5793,199.0
1606936453.5816,202.0
1606936453.5834,199.0
1606936453.5853,202.0
1606936453.5873,207.0
1606936453.5893,207.0
1606936453.5913,209.0
1606936453.5933,211.0
1606936453.5953,214.0
1606936453.5973,214.0
1606936453.5994,214.0
1606936453.6013,214.0
1606936453.6033,214.0
1606936453.6053,207.0
1606936453.6073,199.0
1606936453.6093,195.0
1606936453.6113,190.0
1606936453.6133,185.0
1606936453.6153,178.0
1606936453.6174,171.0
1606936453.6193,166.0
1606936453.6213,166.0
1606936453.6233,168.0
1606936453.6253,173.0
1606936453.6273,178.0
1606936453.6293,183.0
1606936453.6313,187.0
1606936453.6334,192.0
1606936453.6353,197.0
1606936453.6373,197.0
1606936453.6393,199.0
1606936453.6413,204.0
1606936453.6433,204.0
1606936453.6453,202.0
1606936453.6473,204.0
1606936453.6494,207.0
1606936453.6513,207.0
1606936453.6533,204.0
1606936453.6553,202.0
1606936453.6573,204.0
1606936453.6593,204.0
1606936453.6613,202.0
1606936453.6633,202.0
1606936453.6653,202.0
1606936453.6674,199.0
1606936453.6693,197.0
1606936453.6713,195.0
1606936453.6733,192.0
1606936453.6753,190.0
1606936453.6773,185.0
1606936453.6793,180.0
1606936453.6813,178.0
1606936453.6835,175.0
1606936453.6853,173.0
1606936454.0814,171.0
1606936454.0822,166.0
1606936454.0847,161.0
1606936454.0873,161.0
1606936454.0892,163.0
1606936454.0912,163.0
1606936454.0932,161.0
1606936454.0952,161.0
1606936454.0973,161.0
1606936454.0993,158.0
1606936454.1013,151.0
1606936454.1032,144.0
1606936454.1052,149.0
1606936454.1072,151.0
1606936454.1092,146.0
1606936454.1112,144.0
1606936454.1132,149.0
1606936454.1152,151.0
1606936454.1173,151.0
1606936454.1192,149.0
1606936454.1212,151.0
1606936454.1232,154.0
1606936454.1252,151.0
1606936454.1272,151.0
1606936454.1292,154.0
1606936454.1312,154.0
1606936454.1333,154.0
1606936454.1352,161.0
1606936454.1372,163.0
1606936454.1392,161.0
1606936454.1412,173.0
1606936454.1432,199.0
1606936454.1452,202.0
1606936454.1472,180.0
1606936454.1493,168.0
1606936454.1512,166.0
1606936454.1532,151.0
1606936454.1552,132.0
1606936454.1572,127.0
1606936454.1592,132.0
1606936454.1612,132.0
1606936454.1632,132.0
1606936454.1652,134.0
1606936454.1673,134.0
1606936454.1692,127.0
1606936454.1712,151.0
1606936454.1732,277.0
1606936454.1752,486.0
1606936454.1772,517.0
1606936454.1794,255.0
1606936454.1812,127.0
1606936454.1833,209.0
1606936454.1852,156.0
1606936454.1872,79.0
1606936454.1892,120.0
1606936454.1912,125.0
1606936454.1932,91.0
1606936454.1952,101.0
1606936454.1972,113.0
1606936454.1993,105.0
1606936454.2012,105.0
1606936454.2032,105.0
1606936454.2052,103.0
1606936454.2072,108.0
1606936454.2092,118.0
1606936454.2112,115.0
1606936454.2132,110.0
1606936454.2153,108.0
1606936454.2173,110.0
1606936454.2192,113.0
1606936454.2212,115.0
1606936454.2232,120.0
1606936454.2252,125.0
1606936454.6518,125.0
1606936454.6528,125.0
1606936454.6553,127.0
1606936454.6579,127.0
1606936454.6599,125.0
1606936454.6618,120.0
1606936454.6639,115.0
1606936454.6659,108.0
1606936454.6678,96.0
1606936454.6698,86.0
1606936454.6718,84.0
1606936454.6738,84.0
1606936454.6758,86.0
1606936454.6778,89.0
1606936454.6798,93.0
1606936454.6818,98.0
1606936454.684,103.0
1606936454.6858,110.0
1606936454.6878,118.0
1606936454.6898,120.0
1606936454.6918,118.0
1606936454.6938,122.0
1606936454.6958,130.0
1606936454.6978,132.0
1606936454.6999,130.0
1606936454.7019,132.0
1606936454.7025,137.0
1606936454.7051,139.0
1606936454.7069,139.0
1606936454.7088,139.0
1606936454.7108,142.0
1606936454.713,142.0
1606936454.7149,142.0
1606936454.7169,149.0
1606936454.7188,151.0
1606936454.7209,149.0
1606936454.7229,144.0
1606936454.7248,142.0
1606936454.7268,142.0
1606936454.7288,139.0
1606936454.7309,142.0
1606936454.7329,144.0
1606936454.7335,142.0
1606936454.7358,137.0
1606936454.7378,132.0
1606936454.7398,134.0
1606936454.7418,134.0
1606936454.7438,132.0
1606936454.7458,127.0
1606936454.7478,130.0
1606936454.75,132.0
1606936454.7518,132.0
1606936454.7538,130.0
1606936454.7558,130.0
1606936454.7578,127.0
1606936454.7598,125.0
1606936454.7618,130.0
1606936454.7638,132.0
1606936454.7645,130.0
1606936454.7669,125.0
1606936454.7688,122.0
1606936454.7708,122.0
1606936454.7728,122.0
1606936454.7748,125.0
1606936454.7768,125.0
1606936454.7788,127.0
1606936454.7808,127.0
1606936454.7829,125.0
1606936454.7848,127.0
1606936454.7869,130.0
1606936454.7888,134.0
1606936454.7908,137.0
1606936454.7928,137.0
1606936455.1915,154.0
1606936455.1924,178.0
1606936455.1949,175.0
1606936455.1976,154.0
1606936455.1996,142.0
1606936455.2018,134.0
1606936455.2036,120.0
1606936455.2055,108.0
1606936455.2075,101.0
1606936455.2095,96.0
1606936455.2114,93.0
1606936455.2134,96.0
1606936455.2155,96.0
1606936455.2175,91.0
1606936455.2194,93.0
1606936455.2214,142.0
1606936455.2221,301.0
1606936455.2244,501.0
1606936455.2264,433.0
1606936455.2284,125.0
1606936455.2304,72.0
1606936455.2325,173.0
1606936455.2345,91.0
1606936455.2364,38.0
1606936455.2384,89.0
1606936455.2404,81.0
1606936455.2424,57.0
1606936455.2444,77.0
1606936455.2464,84.0
1606936455.2485,77.0
1606936455.2505,81.0
1606936455.2524,89.0
1606936455.2531,89.0
1606936455.2554,89.0
1606936455.2575,96.0
1606936455.2595,98.0
1606936455.2614,96.0
1606936455.2634,101.0
1606936455.2655,103.0
1606936455.2675,105.0
1606936455.2694,108.0
1606936455.2714,110.0
1606936455.2734,110.0
1606936455.2754,113.0
1606936455.2774,110.0
1606936455.2794,110.0
1606936455.2814,113.0
1606936455.2822,110.0
1606936455.2845,103.0
1606936455.2864,98.0
1606936455.2884,96.0
1606936455.2904,89.0
1606936455.2924,79.0
1606936455.2944,74.0
1606936455.2965,72.0
1606936455.2984,74.0
1606936455.3007,77.0
1606936455.3024,81.0
1606936455.3044,86.0
1606936455.3064,89.0
1606936455.3084,93.0
1606936455.3104,96.0
1606936455.3124,101.0
1606936455.3131,101.0
1606936455.3145,101.0
1606936455.3165,103.0
1606936455.3184,108.0
1606936455.3204,110.0
1606936455.3224,110.0
1606936455.3244,113.0
1606936455.3265,115.0
1606936455.3284,118.0
1606936455.3304,115.0
1606936455.7618,118.0
1606936455.7628,120.0
1606936455.7652,120.0
1606936455.7679,120.0
1606936455.7687,120.0
1606936455.7708,115.0
1606936455.7728,108.0
1606936455.7749,101.0
1606936455.7767,101.0
1606936455.7787,101.0
1606936455.7807,96.0
1606936455.7828,93.0
1606936455.7848,93.0
1606936455.7867,93.0
1606936455.7887,91.0
