Time,ECG
1604669025.9560,43
1604669025.9565,450
1604669025.9589,1165
1604669025.9615,1868
1604669025.9635,2464
1604669025.9655,3044
1604669025.9676,3567
1604669025.9695,4053
1604669025.9715,4533
1604669025.9736,4959
1604669025.9756,5355
1604669025.9775,5742
1604669025.9795,6063
1604669025.9815,6362
1604669025.9835,6698
1604669025.9855,7015
1604669025.9875,7275
1604669025.9896,7530
1604669025.9915,7786
1604669025.9935,8007
1604669025.9955,8229
1604669025.9976,8509
1604669025.9995,8915
1604669026.0015,9489
1604669026.0035,10042
1604669026.0055,10122
1604669026.0075,9638
1604669026.0095,9243
1604669026.0115,9426
1604669026.0136,9767
1604669026.0156,9900
1604669026.0175,10000
1604669026.0195,10129
1604669026.0215,10222
1604669026.0235,10338
1604669026.0255,10477
1604669026.0275,10562
1604669026.0295,10613
1604669026.0315,10689
1604669026.0335,10772
1604669026.0355,10818
1604669026.0375,10847
1604669026.0395,10891
1604669026.0415,10971
1604669026.0435,11034
1604669026.0456,11042
1604669026.0475,11068
1604669026.0495,11098
1604669026.0515,11105
1604669026.0535,11141
1604669026.0561,11158
1604669026.0576,11151
1604669026.0596,11163
1604669026.0615,11154
1604669026.0635,11115
1604669026.0655,11034
1604669026.0675,10937
1604669026.0695,10859
1604669026.0716,10859
1604669026.0736,10920
1604669026.0755,10852
1604669026.0776,10742
1604669026.0795,10762
1604669026.0815,10730
1604669026.0835,10606
1604669026.0855,10553
1604669026.0875,10540
1604669026.0895,10472
1604669026.0915,10397
1604669026.0935,10353
1604669026.0955,10287
1604669026.0975,10219
1604669026.0996,10180
1604669026.4663,10134
1604669026.4667,10054
1604669026.4692,9983
1604669026.4718,9964
1604669026.4737,9908
1604669026.4758,9784
1604669026.4778,9696
1604669026.4798,9669
1604669026.4818,9604
1604669026.4838,9501
1604669026.4857,9387
1604669026.4877,9278
1604669026.4898,9256
1604669026.4917,9236
1604669026.4937,9119
1604669026.4958,9012
1604669026.4978,8956
1604669026.4998,8874
1604669026.5018,8771
1604669026.5037,8691
1604669026.5057,8625
1604669026.5078,8535
1604669026.5097,8428
1604669026.5117,8355
1604669026.5138,8341
1604669026.5158,8324
1604669026.5177,8229
1604669026.5198,8102
1604669026.5219,8027
1604669026.5238,7956
1604669026.5258,7849
1604669026.5279,7757
1604669026.5298,7689
1604669026.5318,7616
1604669026.5338,7526
1604669026.5357,7440
1604669026.5378,7384
1604669026.5398,7326
1604669026.5418,7234
1604669026.5438,7153
1604669026.5458,7139
1604669026.5478,7246
1604669026.5498,7538
1604669026.5517,7844
1604669026.5537,7693
1604669026.5558,6973
1604669026.5578,6343
1604669026.5598,6287
1604669026.5618,6426
1604669026.5638,6367
1604669026.5658,6258
1604669026.5677,6221
1604669026.5698,6168
1604669026.5718,6095
1604669026.5738,6046
1604669026.5758,5985
1604669026.5777,5932
1604669026.5798,5893
1604669026.5817,5808
1604669026.5837,5708
1604669026.5858,5684
1604669026.5878,5654
1604669026.5897,5542
1604669026.5917,5487
1604669026.5938,5516
1604669026.5958,5472
1604669026.5978,5384
1604669026.5998,5343
1604669026.6018,5292
1604669026.6038,5214
1604669026.6057,5153
1604669026.6077,5109
1604669026.6098,5046
1604669027.0065,4956
1604669027.0069,4859
1604669027.0094,4788
1604669027.0120,4725
1604669027.0140,4623
1604669027.0160,4542
1604669027.0182,4506
1604669027.0200,4433
1604669027.0220,4348
1604669027.0240,4311
1604669027.0260,4250
1604669027.0280,4158
1604669027.0301,4141
1604669027.0320,4141
1604669027.0340,4051
1604669027.0360,3949
1604669027.0380,3924
1604669027.0400,3898
1604669027.0420,3825
1604669027.0440,3791
1604669027.0461,3788
1604669027.0480,3735
1604669027.0500,3669
1604669027.0520,3620
1604669027.0540,3574
1604669027.0560,3535
1604669027.0580,3486
1604669027.0600,3428
1604669027.0620,3406
1604669027.0640,3372
1604669027.0660,3287
1604669027.0680,3263
1604669027.0700,3284
1604669027.0720,3221
1604669027.0740,3153
1604669027.0760,3158
1604669027.0780,3117
1604669027.0800,3024
1604669027.0820,2997
1604669027.0840,2988
1604669027.0860,2912
1604669027.0880,2878
1604669027.0899,2919
1604669027.0920,2898
1604669027.0940,2820
1604669027.0960,2788
1604669027.0980,2766
1604669027.1001,2703
1604669027.1020,2644
1604669027.1039,2591
1604669027.1060,2545
1604669027.1080,2554
1604669027.1100,2547
1604669027.1120,2486
1604669027.1140,2447
1604669027.1160,2430
1604669027.1180,2394
1604669027.1201,2404
1604669027.1220,2557
1604669027.1240,2905
1604669027.1260,3306
1604669027.1281,3260
1604669027.1300,2520
1604669027.1320,1820
1604669027.1340,1829
1604669027.1360,2060
1604669027.1380,2039
1604669027.1399,2005
1604669027.1420,2029
1604669027.1440,1978
1604669027.1460,1949
1604669027.1480,1970
1604669027.1500,1956
1604669027.5461,1912
1604669027.5466,1890
1604669027.5489,1878
1604669027.5516,1866
1604669027.5536,1863
1604669027.5556,1868
1604669027.5577,1856
1604669027.5596,1839
1604669027.5616,1820
1604669027.5636,1798
1604669027.5656,1798
1604669027.5676,1800
1604669027.5696,1773
1604669027.5716,1764
1604669027.5736,1776
1604669027.5756,1737
