Time,HR,RR
1604669025.1144,87,700
1604669026.1037,87,701
1604669027.1523,87,712
1604669028.1136,87,725
1604669029.1035,87,709
1604669030.0936,87,699
1604669031.1135,87,701
1604669032.1609,87,744
1604669033.0937,86,777
1604669034.1438,85,742
1604669035.1336,84,711
1604669036.1534,85,676
1604669037.1440,86,663
1604669038.1036,87,671
1604669039.0935,88,755
1604669040.1135,88,939
1604669041.2225,82,903
1604669042.0937,81,787
1604669043.1135,80,741
1604669044.1334,81,700
1604669045.0934,82,691
1604669046.2328,83,689
1604669047.1035,83,698
1604669048.0935,84,733
1604669049.1133,84,781
1604669050.1584,83,810
1604669051.0937,82,821
1604669052.1135,81,729
1604669053.1034,82,687
1604669054.1133,83,642
1604669055.2543,86,635
1604669056.1037,89,602
1604669057.0933,93,579
1604669058.1134,97,581
1604669059.1033,99,580
1604669060.0937,102,574
1604669061.1135,104,571
1604669062.1033,106,559
1604669063.0933,107,553
1604669064.1638,108,550
1604669065.1035,109,547
1604669066.0945,109,590
1604669067.1440,107,669
1604669068.1333,102,648
1604669069.2044,101,598
1604669070.1434,101,592
1604669071.1034,102,605
1604669072.0933,102,623
1604669073.1928,101,631
1604669074.1036,99,649
1604669075.0933,98,621
1604669076.1133,98,602
1604669077.1031,99,600
1604669078.2087,101,591
1604669079.1134,102,581
1604669080.1033,103,577
1604669081.0933,104,565
1604669082.1131,106,567
