,ecg
1606912200.4172,195.0
1606912200.4192,188.0
1606912200.4212,188.0
1606912200.4232,200.0
1606912200.4252,219.0
1606912200.4272,224.0
1606912200.4293,229.0
1606912200.4312,241.0
1606912200.4332,236.0
1606912200.4352,209.0
1606912200.4372,190.0
1606912200.4392,200.0
1606912200.4412,214.0
1606912200.4433,207.0
1606912200.4452,200.0
1606912200.4472,209.0
1606912200.4492,212.0
1606912200.4512,205.0
1606912200.4532,202.0
1606912200.4552,197.0
1606912200.4572,161.0
1606912200.4592,139.0
1606912200.4612,366.0
1606912200.4632,950.0
1606912200.4652,1491.0
1606912200.4672,1375.0
1606912200.4692,576.0
1606912200.4712,-69.0
1606912200.4732,-9.0
1606912200.4752,156.0
1606912200.4772,48.0
1606912200.4792,21.0
1606912200.4812,96.0
1606912200.4832,89.0
1606912200.4852,79.0
1606912200.4872,113.0
1606912200.4894,127.0
1606912200.4913,120.0
1606912200.8585,130.0
1606912200.8594,139.0
1606912200.8618,142.0
1606912200.8644,149.0
1606912200.8664,156.0
1606912200.8685,161.0
1606912200.8704,171.0
1606912200.8724,185.0
1606912200.8744,200.0
1606912200.8764,212.0
1606912200.8784,231.0
1606912200.8803,241.0
1606912200.8823,243.0
1606912200.8845,248.0
1606912200.8863,248.0
1606912200.8884,238.0
1606912200.8903,226.0
1606912200.8923,212.0
1606912200.8944,190.0
1606912200.8963,164.0
1606912200.8984,142.0
1606912200.9003,127.0
1606912200.9023,115.0
1606912200.9043,108.0
1606912200.9063,106.0
1606912200.9084,98.0
1606912200.9103,94.0
1606912200.9123,96.0
1606912200.9143,98.0
1606912200.9163,101.0
1606912200.9184,101.0
1606912200.9204,103.0
1606912200.9223,113.0
1606912200.9243,118.0
1606912200.9263,120.0
1606912200.9284,125.0
1606912200.9304,127.0
1606912200.9323,125.0
1606912200.9343,123.0
1606912200.9363,125.0
1606912200.9384,130.0
1606912200.9403,132.0
1606912200.9424,130.0
1606912200.9443,123.0
1606912200.9463,123.0
1606912200.9484,127.0
1606912200.9503,130.0
1606912200.9523,125.0
1606912200.9543,125.0
1606912200.9565,125.0
1606912200.9584,120.0
1606912200.9603,118.0
1606912200.9623,123.0
1606912200.9643,127.0
1606912200.9663,125.0
1606912200.9683,125.0
1606912200.9703,123.0
1606912200.9723,118.0
1606912200.9744,120.0
1606912200.9763,125.0
