Time,GSR,Temp(C)
1606912194.6836,121,34.13
1606912196.2734,122,34.13
1606912197.8926,122,34.13
1606912199.4825,123,34.13
1606912201.0725,124,34.13
1606912202.6625,122,34.13
1606912204.3949,122,34.13
1606912205.8726,123,34.13
1606912207.4625,123,34.06
1606912209.0825,123,34.13
1606912210.6728,124,34.13
1606912212.2636,124,34.06
1606912213.9051,126,34.06
1606912215.4727,126,34.13
1606912217.0636,123,34.06
1606912218.6825,123,34.06
1606912220.2724,121,34.06
1606912221.8624,116,34.06
1606912223.4824,112,34.06
1606912225.1175,110,34.06
1606912226.7660,111,34.06
1606912228.2526,111,34.06
1606912229.8725,114,34.06
1606912231.4624,116,34.06
1606912233.0525,119,34.06
1606912234.6724,121,34.06
1606912236.3368,122,34.06
1606912237.8526,123,34.06
1606912239.4725,119,34.06
1606912241.0624,117,34.06
1606912242.6524,118,34.06
1606912244.2725,119,34.06
1606912245.8746,119,34.06
1606912247.5862,120,34.06
1606912249.2446,122,34.06
1606912250.6636,123,34.06
1606912252.2525,124,34.00
1606912253.8424,126,34.06
1606912255.4624,126,34.00
1606912257.0640,127,34.06
1606912258.7807,127,34.06
1606912260.2625,128,34.00
1606912261.8524,129,34.00
1606912263.4423,129,34.06
1606912265.0623,129,34.00
1606912266.6522,129,34.00
1606912268.3162,129,34.00
1606912269.9964,129,34.00
1606912271.4523,130,34.00
1606912273.0422,131,34.00
1606912274.6622,131,34.00
1606912276.2522,132,34.00
1606912277.9142,132,34.00
1606912279.5340,133,34.00
1606912281.0524,132,34.00
1606912282.6423,131,34.00
1606912284.2322,131,34.00
1606912285.8523,130,34.00
1606912287.4422,128,34.00
1606912289.0769,128,34.00
1606912290.7562,130,34.00
1606912292.2425,130,33.94
1606912293.8324,132,34.00
1606912295.4523,133,34.00
1606912297.0422,134,33.94
1606912298.6321,135,34.00
1606912300.3345,136,34.00
1606912301.8423,137,34.00
1606912303.4322,137,33.94
1606912305.0521,138,33.94
1606912306.6420,139,33.94
1606912308.2320,139,33.94
1606912309.8343,139,33.94
1606912311.5430,140,33.94
1606912313.0321,141,33.94
1606912314.6521,142,33.94
1606912316.2422,142,33.94
1606912317.8320,143,33.94
1606912319.4220,143,33.94
1606912321.0421,143,33.94
1606912322.7345,143,33.94
1606912324.2223,144,33.94
1606912325.8422,144,33.94
1606912327.4621,144,33.94
1606912329.0221,141,33.94
1606912330.6421,140,33.94
1606912332.3355,140,33.94
1606912333.9550,140,33.94
1606912335.4120,140,33.94
1606912337.0321,141,33.94
1606912338.6220,142,33.94
1606912340.2419,143,33.94
1606912341.8439,144,33.94
1606912343.4917,144,33.94
1606912345.0122,145,33.94
1606912346.6319,146,33.94
1606912348.2220,146,33.94
1606912349.8129,147,33.88
1606912351.4318,148,33.88
1606912353.0366,148,33.88
1606912354.7464,149,33.94
1606912356.2320,149,33.88
1606912357.8220,150,33.88
1606912359.4117,150,33.94
1606912361.0018,151,33.88
1606912362.6339,151,33.88
1606912364.5414,152,33.88
1606912365.8019,152,33.88
1606912367.4220,153,33.88
1606912369.0118,153,33.88
1606912370.6018,153,33.88
1606912372.2218,151,33.88