Time,GSR,Temp(C)
1602598347.6456,114,33.38
1602598348.3352,113,33.38
1602598348.9950,113,33.38
1602598349.6855,107,33.38
1602598350.3754,101,33.38
1602598351.0354,93,33.38
1602598351.7252,87,33.38
1602598352.3851,84,33.38
1602598353.0750,79,33.38
1602598353.7352,76,33.38
1602598354.4249,76,33.38
1602598355.1150,74,33.38
1602598355.7752,75,33.38
1602598356.4649,74,33.38
1602598357.1249,74,33.38
1602598357.8148,77,33.38
1602598358.4748,79,33.38
1602598359.1647,79,33.38
1602598359.8253,78,33.38
1602598360.5146,75,33.38
1602598361.2046,72,33.38
1602598361.8645,60,33.38
1602598362.5546,47,33.38
1602598363.2146,43,33.38
1602598363.9047,41,33.44
1602598364.5642,36,33.38
1602598365.2543,33,33.38
1602598365.9142,31,33.38
1602598366.6048,34,33.38
1602598367.2945,36,33.38
1602598367.9544,37,33.38
1602598368.6443,40,33.44
1602598369.3045,44,33.44
1602598369.9945,48,33.44
1602598370.6544,54,33.44
1602598371.3443,61,33.44
1602598372.0044,65,33.44
1602598372.6943,68,33.44
1602598373.3841,72,33.44
1602598374.0445,74,33.38
1602598374.7341,74,33.38
1602598375.3941,72,33.38
1602598376.0842,72,33.38
1602598376.7443,72,33.44
1602598377.4340,71,33.44
1602598378.0938,65,33.44
1602598378.7839,56,33.44
1602598379.4441,51,33.50
1602598380.1339,55,33.50
1602598380.8234,56,33.50
1602598381.4841,59,33.50
1602598382.1739,63,33.50
1602598382.8336,65,33.50
1602598383.5238,66,33.50
1602598384.2112,69,33.56
1602598384.8734,72,33.56
1602598385.5335,74,33.56
1602598386.2238,76,33.56
1602598386.9139,78,33.56
1602598387.5731,79,33.56
1602598388.2632,80,33.56
1602598388.9234,80,33.56
1602598389.6137,82,33.56
1602598390.2733,83,33.56
1602598390.9629,83,33.56
1602598391.6229,84,33.56
1602598392.3131,84,33.56
1602598393.0031,83,33.63
1602598393.6631,77,33.63
1602598394.3529,77,33.63
1602598395.0129,78,33.63
1602598395.7330,76,33.63
1602598396.3628,71,33.63
1602598397.0533,63,33.63
1602598397.7126,59,33.63
1602598398.4024,60,33.56
1602598399.0928,62,33.56
1602598399.7529,64,33.56
1602598400.4429,66,33.63
1602598401.1024,69,33.56
1602598401.7923,71,33.56
1602598402.4530,73,33.56
1602598403.1429,75,33.56
1602598403.8026,75,33.56
1602598404.4923,74,33.56
1602598405.1521,74,33.56
1602598405.8423,74,33.56
1602598406.5324,74,33.56
1602598407.1922,74,33.63
1602598407.8821,74,33.56
1602598408.5423,75,33.63
1602598409.2322,74,33.56
1602598409.8922,71,33.56
1602598410.5824,72,33.63
1602598411.2419,70,33.63
1602598411.9319,69,33.63
1602598412.6223,64,33.56
1602598413.2819,48,33.63
1602598413.9968,34,33.63
1602598414.6319,30,33.56
1602598415.3219,28,33.63
1602598415.9818,25,33.63
1602598416.6720,21,33.63
1602598417.3315,23,33.63
1602598418.0217,27,33.63
1602598418.7123,32,33.63
1602598419.3718,35,33.63
1602598420.0618,35,33.63
1602598420.7445,36,33.63
1602598421.4111,39,33.63
1602598422.0715,42,33.63
1602598422.7618,45,33.63
1602598423.4215,48,33.63
1602598424.1110,52,33.63
1602598424.8015,55,33.63
1602598425.4614,57,33.63
1602598426.1511,60,33.63
1602598426.8114,62,33.63
1602598427.5007,64,33.63
1602598428.1609,65,33.63
1602598428.8515,66,33.63
1602598429.5106,67,33.63
1602598430.2011,69,33.63
1602598430.8907,69,33.63
1602598431.5506,66,33.63
1602598432.2408,62,33.63
1602598432.9015,60,33.63
1602598433.6119,59,33.63
1602598434.2504,62,33.63
1602598434.9409,62,33.63
1602598435.6007,58,33.63
1602598436.2906,54,33.56
1602598436.9510,51,33.63
1602598437.6402,49,33.56
1602598438.3302,43,33.63
1602598438.9908,39,33.56
1602598439.7106,37,33.56
1602598440.3700,36,33.56
1602598441.0311,37,33.63
1602598441.6902,40,33.56
1602598442.3801,44,33.63
1602598443.0406,47,33.63
1602598443.7511,51,33.63
1602598444.4197,53,33.56
1602598445.0804,56,33.56
1602598445.7700,58,33.63
1602598446.4299,61,33.56
1602598447.1197,63,33.56
1602598447.8099,64,33.56
1602598448.4698,65,33.63
1602598449.1306,67,33.56
1602598449.8197,68,33.63
1602598450.5093,67,33.56
1602598451.1699,67,33.56
1602598451.8596,68,33.56
1602598452.5196,56,33.56
1602598453.2098,38,33.56
1602598453.8691,27,33.63
1602598454.5594,25,33.56
1602598455.2200,25,33.56
1602598455.9095,28,33.56
1602598456.5993,32,33.56
1602598457.2598,37,33.56
1602598457.9490,41,33.56
1602598458.6091,34,33.56
1602598459.2997,22,33.56
1602598459.9594,16,33.56
1602598460.6488,17,33.56
1602598461.3391,19,33.56
1602598461.9995,24,33.56
1602598462.6890,29,33.56
1602598463.3789,35,33.56
1602598464.0387,40,33.56
1602598464.6988,44,33.56
1602598465.3894,48,33.56
1602598466.0487,50,33.56
1602598466.7389,39,33.56
1602598467.3982,20,33.56
1602598468.0885,10,33.56
1602598468.7486,8,33.56
1602598469.4384,10,33.56
1602598470.1289,10,33.56
1602598470.7883,11,33.56
1602598471.4783,15,33.56
1602598472.1384,20,33.56
1602598472.8295,26,33.56
1602598473.4885,31,33.56
1602598474.1781,36,33.56
1602598474.8379,41,33.56
1602598475.5284,45,33.56
1602598476.2183,44,33.50
1602598476.9025,39,33.50
1602598477.5681,37,33.56
1602598478.2279,36,33.56
1602598478.9181,35,33.63
1602598479.5781,34,33.63
1602598480.2884,36,33.63
1602598480.9277,38,33.63
1602598481.6177,40,33.63
1602598482.3076,43,33.63
1602598482.9681,45,33.63
1602598483.6576,43,33.63
1602598484.3175,40,33.63
1602598485.0076,39,33.63
1602598485.6677,40,33.63
1602598486.3575,42,33.63
1602598487.0178,44,33.69
1602598487.7073,46,33.69
1602598488.3673,48,33.69
1602598489.0576,50,33.69
1602598489.7474,52,33.63
1602598490.4070,54,33.69
1602598491.0971,55,33.69
1602598491.7572,57,33.69
1602598492.4471,58,33.69
1602598493.1073,60,33.69
1602598493.7969,60,33.69
1602598494.4568,60,33.69
1602598495.1474,60,33.69
1602598495.8371,61,33.69
1602598496.4969,62,33.75
1602598497.1867,64,33.69
1602598497.8467,65,33.75
1602598498.5371,65,33.69
1602598499.1969,66,33.75
1602598499.8867,68,33.75
1602598500.5465,71,33.75
1602598501.2965,68,33.69
1602598501.9266,66,33.75
1602598502.5865,66,33.75
1602598503.2764,66,33.75
1602598503.9366,65,33.69
1602598504.6263,56,33.69
1602598505.2862,45,33.69
1602598505.9765,28,33.69
1602598506.6363,13,33.69
1602598507.3259,7,33.75
1602598507.9861,5,33.75
1602598508.6763,6,33.69
1602598509.3663,10,33.69
1602598510.0261,15,33.69
1602598510.7159,23,33.69
1602598511.3763,30,33.69
1602598512.0660,35,33.69
1602598512.7259,40,33.69
1602598513.4415,43,33.75
1602598514.0758,47,33.69
1602598514.7658,51,33.75
1602598515.4558,53,33.75
1602598516.1159,56,33.75
1602598516.8286,59,33.75
1602598517.4660,60,33.75
1602598518.1556,61,33.75
1602598518.8157,61,33.75
1602598519.5056,62,33.75
1602598520.1900,63,33.69
1602598520.8553,65,33.75
1602598521.5156,66,33.75
1602598522.2058,68,33.75
1602598522.8957,70,33.75
1602598523.5779,72,33.75
1602598524.2454,74,33.75
1602598524.9056,75,33.75
1602598525.5954,77,33.75
1602598526.2550,78,33.75
1602598526.9699,80,33.75
1602598527.6050,81,33.75
1602598528.2949,83,33.75
1602598528.9850,84,33.75
1602598529.6452,85,33.75
1602598530.3353,87,33.75
1602598530.9947,89,33.69
1602598531.6849,89,33.75
1602598532.3448,89,33.69
1602598533.0347,90,33.75
1602598533.6942,89,33.75
1602598534.3845,88,33.75
1602598535.0749,88,33.75
1602598535.7348,88,33.75
1602598536.4245,89,33.75
1602598537.0843,89,33.75
1602598537.7747,90,33.75
1602598538.4344,90,33.75
1602598539.1245,90,33.75
1602598539.7850,90,33.75
1602598540.5043,91,33.75
1602598541.1640,91,33.75
1602598541.8244,91,33.75
1602598542.5142,90,33.75
1602598543.1744,88,33.75
1602598543.8640,86,33.75
1602598544.5241,85,33.75
1602598545.2143,86,33.75
1602598545.8742,82,33.75
1602598546.5639,73,33.69