Time,HR,RR
1602598348.2529,60,820
1602598349.2438,61,923
1602598350.2326,62,882
1602598351.2825,63,935
1602598352.2427,63,1061
1602598353.2326,63,1067
1602598354.2531,63,968
1602598355.2722,63,1025
1602598356.2622,62,1078
1602598357.2521,62,nan
1602598358.2421,62,1103
1602598359.2320,61,1130
1602598360.2520,60,1050
1602598361.2418,60,930
1602598362.2316,60,890
1602598363.2519,62,780
1602598364.2417,64,761
1602598365.2317,65,798
1602598366.2517,67,887
1602598367.2433,67,945
1602598368.2334,67,1004
1602598369.2526,67,1066
1602598370.2424,67,nan
1602598371.2760,66,1133
1602598372.2522,65,1203
1602598373.2425,64,1220
1602598374.2316,63,1215
1602598375.2515,61,1215
1602598376.2421,60,1191
1602598377.2317,59,1170
1602598378.2519,59,1007
1602598379.2414,58,972
1602598380.2752,59,933
1602598381.2525,59,nan
1602598382.2416,59,1087
1602598383.2319,60,1246
1602598384.2510,59,1128
1602598385.2427,58,1238
1602598386.2314,58,1266
1602598387.2522,58,nan
1602598388.2411,57,1233
1602598389.2603,56,1204
1602598390.2522,55,1220
1602598391.2414,55,1159
1602598392.2315,55,1265
1602598393.2514,55,nan
1602598394.2414,54,1179
1602598395.2315,54,1369
1602598396.2515,53,1334
1602598397.2416,53,1122
1602598398.2604,52,1186
1602598399.2513,52,nan
1602598400.2407,52,1242
1602598401.2303,52,1279
1602598402.2500,52,1168
1602598403.2848,52,1173
1602598404.2311,52,1180
1602598405.2502,52,1017
1602598406.2400,52,1022
1602598407.2371,53,1185
1602598408.2503,53,1167
1602598409.2404,53,nan
1602598410.2298,53,1073
1602598411.2492,53,1226
1602598412.2400,53,1132
1602598413.2303,53,1212
1602598414.2498,53,1169
1602598415.2394,53,1164
1602598416.2289,53,1157
1602598417.2499,53,1045
1602598418.2395,53,875
1602598419.2293,54,1000
1602598420.2491,56,1147
1602598421.2393,56,nan
1602598422.2598,56,1154
1602598423.2497,56,1205
1602598424.2391,55,1227
1602598425.2285,55,1211
1602598426.2490,54,1198
1602598427.2395,54,nan
1602598428.2287,54,1280
1602598429.2486,54,1301
1602598430.2519,53,1284
1602598431.2289,52,1178
1602598432.2489,52,1264
1602598433.2390,52,nan
1602598434.2277,52,1288
1602598435.2486,52,1125
1602598436.2387,52,1298
1602598437.2283,51,1364
1602598438.2480,51,1087
1602598439.2554,51,nan
1602598440.2287,51,1173
1602598441.2482,51,1265
1602598442.2378,51,1208
1602598443.2281,51,1101
1602598444.2484,51,1199
1602598445.2381,52,1246
1602598446.2284,52,nan
1602598447.2474,51,1238
1602598448.2822,51,1205
1602598449.2277,51,1313
1602598450.2487,51,nan
1602598451.2673,51,1323
1602598452.2267,50,1259
1602598453.2473,50,1292
1602598454.2378,50,1310
1602598455.2573,50,1281
1602598456.2477,50,nan
1602598457.2363,49,1167
1602598458.2273,50,1219
1602598459.2471,50,1248
1602598460.2367,50,1219
1602598461.2262,50,1180
1602598462.2471,50,1102
1602598463.2371,50,nan
1602598464.2268,50,1185
1602598465.2471,51,1259
1602598466.2520,51,1217
1602598467.2267,51,1232
1602598468.2464,50,1223
1602598469.2364,50,nan
1602598470.2259,50,1206
1602598471.2466,50,1242
1602598472.2363,50,1153
1602598473.2267,51,1129
1602598474.2459,51,1230
1602598475.2526,51,1255
1602598476.2260,51,1110
1602598477.2468,51,nan
1602598478.2356,51,1048
1602598479.2253,52,1209
1602598480.2457,52,1057
1602598481.2363,52,nan
1602598482.2260,52,918
1602598483.2458,53,1018
1602598484.2346,54,1097
1602598485.2255,55,1069
1602598486.2456,55,1160
1602598487.2351,55,1065
1602598488.2551,55,1169
1602598489.2451,55,1205
1602598490.2358,55,nan
1602598491.2251,55,1111
1602598492.2447,54,1211
1602598493.2341,54,1194
1602598494.2254,54,1196
1602598495.2448,54,1269
1602598496.2346,53,1255
1602598497.2246,53,nan
1602598498.2450,53,1164
1602598499.2346,53,1080
1602598500.2249,53,1238
1602598501.2443,53,1291
1602598502.2941,52,1239
1602598503.2249,52,1208
1602598504.2448,52,1021
1602598505.2344,54,820
1602598506.2240,56,895
1602598507.2612,58,831
1602598508.2345,59,779
1602598509.2246,61,808
1602598510.2442,62,994
1602598511.2335,63,1086
1602598512.2244,63,1108
1602598513.2445,62,1111
1602598514.2645,62,nan
1602598515.2245,61,1120
1602598516.2602,61,1127
1602598517.2335,60,1146
1602598518.2236,59,1120
1602598519.2432,59,1060
1602598520.2329,59,1118
1602598521.2532,58,1137
1602598522.2436,58,nan
1602598523.2333,58,1277
1602598524.2230,57,1324
1602598525.2429,56,1315
1602598526.2335,56,nan
1602598527.2228,55,1309
1602598528.2427,55,1298
1602598529.2323,54,1317
1602598530.2228,53,1321
1602598531.2431,53,nan
1602598532.2329,52,1319
1602598533.2224,52,1297
1602598534.2416,51,1267
1602598535.2325,51,1188
1602598536.2224,51,1044
1602598537.2419,51,1078
1602598538.2322,51,nan
1602598539.2223,52,1253
1602598540.2423,52,1288
1602598541.2321,52,1235
1602598542.2218,51,1207
1602598543.2596,51,1118
1602598544.2324,51,nan
1602598545.2218,52,843
1602598546.2415,54,863
