,hr,rr
1606836935.9857,14.674050632911388,-151.11708860759495
1606836937.0953,13.674050632911388,-9.117088607594951
1606836937.9658,12.674050632911388,-142.11708860759495
1606836938.9857,12.674050632911388,-173.11708860759495
1606836939.9756,13.674050632911388,-195.11708860759495
1606836940.9861,15.674050632911388,-166.11708860759495
1606836941.9863,16.67405063291139,-180.11708860759495
1606836942.9758,16.67405063291139,-135.11708860759495
1606836943.9657,16.67405063291139,-181.11708860759495
1606836944.9855,17.67405063291139,-221.11708860759495
1606836946.0616,19.67405063291139,-225.11708860759495
1606836946.9961,20.67405063291139,-152.11708860759495
1606836947.9857,18.67405063291139,-73.11708860759495
1606836948.9756,17.67405063291139,-164.11708860759495
1606836949.9953,16.67405063291139,-143.11708860759495
1606836951.1053,15.674050632911388,-95.11708860759495
1606836951.9764,14.674050632911388,-167.11708860759495
1606836952.9656,14.674050632911388,-155.11708860759495
1606836953.9855,14.674050632911388,-54.11708860759495
1606836955.0354,13.674050632911388,-109.11708860759495
1606836955.9657,12.674050632911388,-86.11708860759495
1606836957.0157,11.674050632911388,-29.11708860759495
1606836957.9755,9.674050632911388,-116.11708860759495
1606836958.994,9.674050632911388,-81.11708860759495
1606836960.1002,9.674050632911388,-66.11708860759495
1606836960.9755,9.674050632911388,-126.11708860759495
1606836961.9654,9.674050632911388,-80.11708860759495
1606836962.9854,9.674050632911388,-52.11708860759495
1606836964.005,8.674050632911388,-162.11708860759495
1606836965.1063,9.674050632911388,-122.11708860759495
1606836965.9858,10.674050632911388,-55.11708860759495
1606836967.0054,8.674050632911388,43.88291139240505
1606836967.9653,7.6740506329113884,-47.11708860759495
1606836969.0651,7.6740506329113884,6.882911392405049
1606836969.9758,5.6740506329113884,-26.11708860759495
1606836970.9653,5.6740506329113884,-48.11708860759495
1606836971.9852,5.6740506329113884,-27.11708860759495
1606836972.9968,5.6740506329113884,-111.11708860759495
1606836974.1033,5.6740506329113884,-67.11708860759495
1606836975.0156,5.6740506329113884,-49.11708860759495
1606836975.9753,5.6740506329113884,-66.11708860759495
1606836976.9662,6.6740506329113884,-121.11708860759495
1606836978.0331,6.6740506329113884,-36.11708860759495
1606836978.9759,6.6740506329113884,-24.11708860759495
1606836979.9955,6.6740506329113884,-51.11708860759495
1606836980.9853,6.6740506329113884,21.88291139240505
1606836981.9752,5.6740506329113884,19.88291139240505
1606836983.1937,4.6740506329113884,-69.11708860759495
1606836984.0154,4.6740506329113884,7.882911392405049
1606836984.9753,4.6740506329113884,27.88291139240505
1606836985.9652,3.6740506329113884,-85.11708860759495
1606836987.0448,3.6740506329113884,-26.11708860759495
1606836987.9756,3.6740506329113884,-38.11708860759495
1606836988.9654,3.6740506329113884,-100.11708860759495
1606836989.9852,3.6740506329113884,-1.117088607594951
1606836991.0051,2.6740506329113884,-49.11708860759495
1606836992.0472,2.6740506329113884,-77.11708860759495
1606836992.9855,2.6740506329113884,41.88291139240505
1606836993.9752,2.6740506329113884,90.88291139240505
1606836994.9653,1.6740506329113884,9.882911392405049
1606836996.0055,0.6740506329113884,25.88291139240505
1606836996.9753,0.6740506329113884,51.88291139240505
1606836997.9653,-0.32594936708861155,-53.11708860759495
1606836998.9852,-0.32594936708861155,-17.11708860759495
1606836999.975,-0.32594936708861155,37.88291139240505
1606837001.0755,-0.32594936708861155,-104.11708860759495
1606837001.9853,-0.32594936708861155,-102.11708860759495
1606837002.9752,0.6740506329113884,-12.117088607594951
1606837003.9651,1.6740506329113884,59.88291139240505
1606837004.9851,0.6740506329113884,-54.11708860759495
1606837006.1153,0.6740506329113884,136.88291139240505
1606837006.9653,0.6740506329113884,152.88291139240505
1606837007.9851,-1.3259493670886116,47.88291139240505
