Time,HR,RR
1604496821.5321,106,599
1604496822.5199,104,591
1604496823.5093,104,593
1604496824.5294,104,587
1604496825.5193,104,657
1604496826.6289,103,686
1604496827.5297,95,734
1604496828.5493,93,791
1604496829.5392,90,799
1604496830.5574,88,821
1604496831.6686,85,819
1604496832.5095,84,815
1604496833.5295,82,777
1604496834.5193,82,756
1604496835.5991,81,806
1604496836.5296,81,827
1604496837.5195,80,854
1604496838.5094,79,819
1604496839.5590,79,791
1604496840.6628,79,846
1604496841.5095,78,927
1604496842.5895,77,861
1604496843.5193,76,861
1604496844.5992,76,829
1604496845.5298,75,798
1604496846.5197,76,780
1604496847.5094,76,788
1604496848.5293,77,703
1604496849.6625,78,704
1604496850.5096,79,721
1604496851.5294,80,728
1604496852.5193,82,690
1604496853.5607,89,600
1604496854.5296,91,584
1604496855.5199,95,586
1604496856.5093,96,654
1604496857.5293,96,706
1604496858.6008,94,717
1604496859.5096,91,686
1604496860.5295,92,639
1604496861.5493,93,625
1604496862.5393,95,633
1604496863.5296,95,651
1604496864.5195,95,667
1604496865.5094,95,644
1604496866.5292,95,619
1604496867.5995,97,622
1604496868.5096,97,652
1604496869.5296,96,648
1604496870.5193,96,663
1604496871.5315,95,649
1604496872.6101,95,602
1604496873.5197,96,614
1604496874.5093,97,645
1604496875.5293,97,680
1604496876.6010,95,673
1604496877.5096,94,666
1604496878.5295,94,661
1604496879.5193,94,656
1604496880.5094,94,645
1604496881.6387,94,644
1604496882.5196,95,639
1604496883.5096,96,608
1604496884.5293,97,630
1604496885.5395,97,647
1604496886.5098,96,657
