Time,GSR,Temp(C)
1606911878.0378,87,34.19
1606911879.6285,84,34.13
1606911881.2175,86,34.13
1606911882.8074,91,34.19
1606911884.4932,98,34.19
1606911886.0177,105,34.19
1606911887.6075,108,34.19
1606911889.2275,106,34.19
1606911890.8174,107,34.19
1606911892.4074,110,34.19
1606911894.0344,112,34.19
1606911895.7139,114,34.19
1606911897.2075,115,34.19
1606911898.7975,116,34.19
1606911900.4174,116,34.19
1606911902.0076,116,34.19
1606911903.5974,116,34.19
1606911905.2478,114,34.19
1606911906.9044,111,34.19
1606911908.3976,111,34.19
1606911910.0175,112,34.19
1606911911.6075,114,34.19
1606911913.1974,116,34.19
1606911914.8175,118,34.19
1606911916.4676,117,34.19
1606911917.9977,113,34.19
1606911919.5877,112,34.19
1606911921.2074,106,34.19
1606911922.7974,103,34.19
1606911924.3874,103,34.19
1606911926.0132,101,34.19
1606911927.7145,100,34.19
1606911929.1874,102,34.19
1606911930.8075,105,34.19
1606911932.3974,107,34.19
1606911933.9874,109,34.19
1606911935.6074,109,34.19
1606911937.1972,110,34.19
1606911941.5738,110,34.19
1606911941.5778,111,34.19
1606911942.4193,109,34.19
1606911943.5887,104,34.19
1606911945.2319,105,34.19
1606911946.9385,106,34.19
1606911948.5488,108,34.19
1606911949.9788,111,34.19
1606911951.5984,114,34.19
1606911953.1886,116,34.19
1606911954.7785,117,34.19
1606911956.3985,118,34.19
1606911958.0497,119,34.19
1606911959.7010,117,34.19
1606911961.1986,117,34.19
1606911962.7885,117,34.19
1606911964.3785,118,34.19
1606911965.9986,118,34.19
1606911967.5886,117,34.19
1606911969.2417,116,34.19
1606911970.9439,115,34.19
1606911972.3884,116,34.19
1606911973.9787,116,34.19
1606911975.5685,116,34.19
1606911977.1886,117,34.19
1606911978.7786,118,34.19
1606911980.4608,118,34.19
1606911981.9888,116,34.19
1606911983.5786,116,34.19
1606911985.1686,114,34.19
1606911986.7889,99,34.19
1606911988.3786,93,34.19
1606911990.3537,90,34.25
1606911991.8573,88,34.19
1606911993.1775,90,34.19
1606911994.7676,94,34.25
1606911996.3573,97,34.25
1606911997.9773,102,34.25
1606911999.5673,106,34.19
1606912001.1873,107,34.19
1606912002.8645,109,34.19
1606912004.3673,111,34.19
1606912005.9573,112,34.19
1606912007.5472,111,34.25
1606912009.1671,111,34.19
1606912010.7571,111,34.25
1606912012.4364,106,34.25
1606912014.0849,99,34.19
1606912015.5572,98,34.19
1606912017.1471,99,34.25
1606912018.7671,102,34.25
1606912020.3572,101,34.19
1606912021.9751,100,34.25
1606912023.6234,102,34.19
1606912025.1574,104,34.19
1606912026.7472,107,34.25
1606912028.3372,109,34.19
1606912029.9571,111,34.25
1606912031.5470,111,34.25
1606912033.1673,110,34.19
1606912034.8846,110,34.25
1606912036.3472,110,34.19
1606912037.9373,112,34.25
1606912039.5572,111,34.25
1606912041.1473,112,34.25
1606912042.7371,112,34.19
1606912044.3869,108,34.25
1606912046.1021,105,34.19
1606912047.5372,104,34.25
1606912049.1571,106,34.25
1606912050.7470,109,34.25
1606912052.3370,110,34.25
1606912053.9270,111,34.25
1606912055.6361,112,34.25
1606912057.1370,113,34.25
1606912058.7271,108,34.25
1606912060.3470,106,34.25
1606912061.9370,106,34.25
1606912063.5269,108,34.19
1606912065.1470,110,34.25
1606912066.8563,112,34.25
1606912068.3272,115,34.25
1606912069.9471,116,34.19
1606912071.5370,115,34.19
1606912073.1269,114,34.19
1606912074.7470,114,34.19
1606912076.4048,115,34.25
1606912078.0439,117,34.25
1606912079.5170,118,34.25
1606912081.1369,119,34.25
1606912082.7269,119,34.19
1606912084.3168,119,34.25
1606912085.9437,120,34.19
1606912087.5849,121,34.19
1606912089.1169,122,34.25
1606912090.7368,123,34.25
1606912092.3268,123,34.19
1606912093.9167,122,34.19
1606912095.5367,122,34.19
1606912097.1555,123,34.19
1606912098.8060,122,34.19
1606912100.3368,123,34.19
1606912101.9267,121,34.25
1606912103.5167,118,34.19
1606912105.1066,116,34.19
1606912106.7266,116,34.19
1606912108.3440,117,34.19
1606912109.9067,116,34.19
1606912111.5267,116,34.19
1606912113.1168,118,34.19
1606912114.7067,120,34.19
1606912116.3266,121,34.19
1606912117.9166,118,34.19
1606912119.5948,116,34.19
1606912121.1269,116,34.19
1606912122.7168,116,34.19
1606912124.3068,117,34.19
1606912125.9267,114,34.19
1606912127.5167,104,34.19
1606912129.1066,99,34.19
1606912130.8152,96,34.19
1606912132.3167,87,34.19
1606912133.9067,83,34.19
1606912135.4967,85,34.25
1606912137.1166,91,34.19
1606912138.7066,96,34.25
1606912140.3539,101,34.19
1606912142.0030,105,34.19