,ecg
1606837505.786,3303.0
1606837505.7886,5411.0
1606837505.7912,6370.0
1606837505.7939,7175.0
1606837505.7963,8121.0
1606837505.7984,8720.0
1606837505.8009,9170.0
1606837505.8028,9676.0
1606837505.8046,10065.0
1606837505.8067,10351.0
1606837505.8087,10645.0
1606837505.8107,10899.0
1606837505.8129,11092.0
1606837505.8152,11276.0
1606837505.8174,11452.0
1606837505.8195,11589.0
1606837505.8216,11696.0
1606837505.8231,11809.0
1606837505.8246,11916.0
1606837505.8266,11997.0
1606837505.8286,12061.0
1606837505.8306,12127.0
1606837505.8326,12180.0
1606837505.8346,12222.0
1606837505.8366,12259.0
1606837505.8387,12290.0
1606837505.8406,12330.0
1606837505.8425,12349.0
1606837505.8445,12349.0
1606837505.8466,12356.0
1606837505.8485,12369.0
1606837505.8506,12366.0
1606837505.8525,12361.0
1606837505.8545,12356.0
1606837505.8566,12344.0
1606837505.8585,12322.0
1606837505.8605,12305.0
1606837505.8625,12288.0
1606837505.8645,12271.0
1606837505.8665,12237.0
1606837505.8685,12195.0
1606837505.8706,12168.0
1606837505.8725,12139.0
1606837505.8745,12092.0
1606837505.8766,12053.0
1606837505.8785,12019.0
1606837505.8805,11968.0
1606837505.8826,11911.0
1606837505.8845,11858.0
1606837505.8865,11814.0
1606837505.8888,11777.0
1606837505.8906,11730.0
1606837505.8925,11684.0
1606837505.8945,11633.0
1606837505.8965,11564.0
1606837505.8985,11493.0
1606837505.9005,11430.0
1606837505.9025,11356.0
1606837505.9045,11273.0
1606837505.9066,11200.0
1606837505.9086,11146.0
1606837505.9105,11104.0
1606837505.9126,11085.0
1606837505.9144,11112.0
1606837505.9165,11195.0
1606837505.9184,11288.0
1606837505.9205,11327.0
1606837505.9225,11356.0
1606837505.9245,11503.0
1606837505.9265,11723.0
1606837505.9284,11603.0
1606837505.9304,10862.0
1606837505.9325,10136.0
1606837506.3243,10004.0
1606837506.3253,9994.0
1606837506.3277,9811.0
1606837506.3304,9728.0
1606837506.3324,9710.0
1606837506.3343,9618.0
1606837506.3365,9532.0
1606837506.3383,9493.0
1606837506.3404,9429.0
1606837506.3424,9353.0
1606837506.3443,9287.0
1606837506.3464,9224.0
1606837506.3484,9168.0
1606837506.3503,9084.0
1606837506.3524,8987.0
1606837506.3543,8925.0
1606837506.3563,8869.0
1606837506.3583,8789.0
1606837506.3604,8718.0
1606837506.3624,8669.0
1606837506.3643,8605.0
1606837506.3663,8524.0
1606837506.3683,8466.0
1606837506.3703,8417.0
1606837506.3723,8343.0
1606837506.3743,8268.0
1606837506.3763,8202.0
1606837506.3783,8123.0
1606837506.3805,8023.0
1606837506.3823,7918.0
1606837506.3843,7825.0
1606837506.3863,7737.0
1606837506.3883,7651.0
1606837506.3903,7568.0
1606837506.3922,7495.0
1606837506.3943,7424.0
1606837506.3963,7353.0
1606837506.3982,7275.0
1606837506.4003,7201.0
1606837506.4023,7138.0
1606837506.4043,7069.0
1606837506.4062,7003.0
1606837506.4082,6932.0
1606837506.4103,6862.0
1606837506.4123,6798.0
1606837506.4143,6729.0
1606837506.4163,6654.0
1606837506.4182,6583.0
1606837506.4203,6522.0
1606837506.4223,6453.0
1606837506.4242,6387.0
1606837506.4262,6326.0
1606837506.4282,6262.0
1606837506.4302,6199.0
1606837506.4323,6138.0
1606837506.4342,6074.0
1606837506.4363,6008.0
1606837506.4382,5944.0
1606837506.4402,5888.0
1606837506.4423,5830.0
1606837506.4442,5761.0
1606837506.4462,5700.0
1606837506.4483,5644.0
1606837506.4502,5578.0
1606837506.4523,5516.0
1606837506.4542,5463.0
1606837506.4563,5411.0
1606837506.4582,5350.0
1606837506.4603,5287.0
1606837506.4623,5230.0
1606837506.4642,5177.0
1606837506.4662,5120.0
