Time,HR,RR
1606837504.9720,78,755
1606837505.9610,79,732
1606837507.0111,79,757
1606837508.0013,80,830
1606837508.9910,80,834
1606837509.9509,79,773
1606837510.9707,79,816
1606837512.0505,78,727
1606837512.9509,80,638
1606837513.9708,84,623
1606837514.9608,87,633
1606837516.0169,88,913
1606837516.9708,86,882
1606837517.9607,84,792
1606837518.9508,82,919
1606837519.9707,80,942
1606837521.0503,79,776
1606837521.9508,78,833
1606837522.9706,78,924
1606837523.9607,76,900
1606837524.9505,76,719
1606837525.9712,77,772
1606837526.9608,77,842
1606837527.9506,77,752
1606837528.9705,77,683
1606837530.0206,79,711
1606837530.9508,79,715
1606837531.9707,80,735
1606837532.9607,80,856
1606837534.0018,79,912
1606837535.0537,78,774
1606837535.9611,77,741
1606837536.9506,78,823
1606837537.9705,78,939
1606837538.9604,77,913
1606837539.9510,75,824
1606837541.0008,75,923
1606837541.9905,75,951
1606837542.9505,74,847
1606837544.0792,73,840
1606837544.9609,73,942
1606837545.9508,73,1001
1606837546.9704,72,942
1606837547.9662,71,840
1606837549.0613,71,977
1606837549.9707,70,921
1606837550.9605,69,805
1606837551.9505,70,893
1606837553.0226,70,952
1606837553.9607,70,990
1606837554.9505,69,900
1606837555.9706,68,962
1606837556.9605,68,942
1606837558.0706,68,803
1606837558.9706,68,804
1606837559.9605,69,891
1606837560.9505,69,936
1606837561.9893,69,1006
1606837562.9608,69,905
1606837563.9505,68,964
1606837564.9705,67,977
1606837565.9604,67,950
1606837567.0601,67,811
1606837567.9708,67,825
1606837568.9605,68,906
1606837569.9504,68,974
1606837573.8857,68,977
1606837573.8935,67,829
1606837573.8991,68,854
1606837575.3289,68,1001
1606837575.3368,67,871
1606837576.5687,67,899
1606837577.1335,68,891
1606837578.0204,68,724
1606837578.9505,69,757
1606837579.9701,71,962
1606837581.0703,71,886
1606837581.9504,71,942
1606837582.9703,70,986
1606837583.9605,70,979
1606837585.0088,69,982
1606837586.0804,68,894
1606837586.9602,68,901
1606837587.9503,68,878
1606837588.9701,68,851
1606837590.0715,68,792
1606837590.9503,69,846
1606837591.9700,70,981
1606837592.9600,69,1044
1606837593.9703,69,952
1606837595.1056,68,908
1606837595.9602,68,960
1606837596.9500,67,851
1606837597.9699,67,857
1606837599.0112,68,950
1606837599.9507,68,1012
1606837600.9702,67,927
1606837601.9599,67,929
1606837602.9499,67,990
1606837604.0812,66,1018
1606837604.9903,66,911
