Time,GSR,Temp(C)
1606837503.7950,279,36.50
1606837505.3842,278,36.50
1606837507.0128,278,36.50
1606837508.6903,279,36.50
1606837510.1834,281,36.50
1606837511.7731,281,36.50
1606837513.3630,281,36.50
1606837514.9830,282,36.50
1606837516.5729,282,36.50
1606837518.2249,283,36.50
1606837519.7832,284,36.50
1606837521.3731,285,36.50
1606837522.9630,286,36.50
1606837524.5829,286,36.50
1606837526.1729,288,36.50
1606837527.7702,288,36.50
1606837529.4781,289,36.50
1606837530.9730,289,36.50
1606837532.5630,290,36.50
1606837534.1829,290,36.50
1606837535.7730,291,36.50
1606837537.3628,292,36.50
1606837538.9528,292,36.50
1606837540.6602,293,36.50
1606837542.1631,294,36.50
1606837543.7529,294,36.50
1606837545.3729,295,36.50
1606837546.9627,295,36.50
1606837548.5527,296,36.50
1606837550.2600,296,36.50
1606837551.8802,297,36.50
1606837553.3532,298,36.50
1606837554.9728,298,36.50
1606837556.5628,299,36.50
1606837558.1527,299,36.50
1606837559.7727,300,36.50
1606837561.4247,301,36.50
1606837562.9529,301,36.50
1606837564.5429,302,36.50
1606837566.1628,302,36.50
1606837567.7527,303,36.50
1606837569.3426,303,36.50
1606837573.8778,304,36.50
1606837573.8818,304,36.50
1606837575.3431,304,36.50
1606837576.2665,303,36.50
1606837577.4130,304,36.50
1606837578.9427,304,36.50
1606837580.5624,304,36.50
1606837582.1801,304,36.50
1606837583.7733,305,36.50
1606837585.3627,305,36.50
1606837586.9524,306,36.50
1606837588.5424,306,36.50
1606837590.1324,306,36.50
1606837591.7523,307,36.50
1606837593.4292,308,36.50
1606837594.9324,308,36.50
1606837596.5523,309,36.50
1606837598.1422,310,36.50
1606837599.7323,311,36.50
1606837601.3523,311,36.50
1606837602.9422,312,36.50
1606837604.6195,313,36.50
1606837606.1523,314,36.50
1606837607.7422,314,36.50
1606837609.3322,314,36.50
1606837610.9522,315,36.50
1606837612.5421,317,36.50
1606837614.2215,317,36.50
1606837615.8414,317,36.50
1606837617.3423,316,36.50
1606837618.9322,317,36.50
1606837620.5221,318,36.50
1606837622.1421,319,36.50
1606837623.7320,319,36.50
1606837625.3806,319,36.50
1606837626.9423,320,36.50
1606837628.5322,320,36.50
1606837630.1221,320,36.50
1606837631.7420,320,36.50
1606837633.3320,320,36.50
1606837634.9246,320,36.50
1606837636.6000,319,36.50
1606837638.1321,319,36.50
1606837639.7221,319,36.50
1606837641.3118,319,36.50
1606837642.9319,318,36.50
1606837644.5220,317,36.50
1606837646.1382,316,36.50
1606837647.8505,316,36.50
1606837649.3220,316,36.56
1606837650.9118,316,36.56
1606837652.5318,316,36.50
1606837654.1218,317,36.50
1606837655.7117,317,36.50
1606837657.3911,318,36.56
1606837659.0493,318,36.50
1606837660.5119,319,36.56
1606837662.1318,319,36.50
1606837663.7218,320,36.56
1606837665.3117,320,36.50
1606837666.9017,321,36.50
1606837668.5808,321,36.50
1606837670.1120,322,36.50
1606837671.7018,322,36.50
1606837673.3217,323,36.50
1606837674.9117,323,36.56
1606837676.5016,324,36.56
1606837678.1487,324,36.50
1606837679.7987,324,36.50
1606837681.3018,325,36.56
1606837682.9217,326,36.56
1606837684.5116,326,36.56
1606837686.1015,326,36.56
1606837687.7215,327,36.56
1606837689.3407,327,36.50
1606837690.9018,328,36.50
1606837692.4915,328,36.56
1606837694.1116,329,36.56
1606837695.7015,329,36.56
1606837697.2914,330,36.56
1606837698.9114,330,36.56
1606837700.5579,331,36.56
1606837702.0918,331,36.56
1606837703.7118,331,36.56
1606837705.3021,332,36.50
1606837706.8923,332,36.50
1606837708.5124,333,36.50
1606837710.1354,333,36.50
1606837711.8112,333,36.56
1606837713.3133,334,36.56
1606837714.9033,334,36.56
1606837716.4933,334,36.56
1606837718.1135,335,36.56
1606837719.7035,335,36.56
1606837721.3506,335,36.56
1606837723.0031,336,36.56
1606837724.5042,336,36.50
1606837726.0939,336,36.50
1606837727.6839,336,36.56
1606837729.3041,334,36.56
1606837730.8940,334,36.56
1606837732.6020,334,36.56
1606837734.2202,334,36.56
1606837735.6944,335,36.56
1606837737.2842,335,36.56
1606837738.9042,335,36.50
1606837740.4941,335,36.50
1606837742.1118,336,36.56
1606837743.7625,336,36.50
1606837745.2944,336,36.56
1606837746.8844,337,36.56
1606837748.4742,337,36.56
1606837750.0942,337,36.56
1606837751.6842,337,36.56
1606837753.3016,338,36.56
1606837755.0121,338,36.50
1606837756.4842,338,36.56
1606837758.0741,339,36.56
1606837759.6941,339,36.56
1606837761.2841,339,36.56
1606837762.8741,340,36.56