Time,ECG
1607020810.1936,7000
1607020810.1960,7943
1607020810.1986,9079
1607020810.2012,10070
1607020810.2035,10648
1607020810.2055,11220
1607020810.2080,11762
1607020810.2101,12095
1607020810.2123,12328
1607020810.2145,12580
1607020810.2165,12976
1607020810.2182,13718
1607020810.2200,14673
1607020810.2220,14982
1607020810.2240,13932
1607020810.2260,12796
1607020810.2280,13069
1607020810.2300,13732
1607020810.2320,13718
1607020810.2340,13642
1607020810.2360,13787
1607020810.2380,13811
1607020810.2400,13749
1607020810.2420,13761
1607020810.2440,13782
1607020810.2460,13751
1607020810.2479,13713
1607020810.2499,13699
1607020810.2519,13680
1607020810.2539,13644
1607020810.2559,13599
1607020810.2579,13563
1607020810.2599,13544
1607020810.2619,13514
1607020810.2639,13473
1607020810.2660,13433
1607020810.2680,13392
1607020810.2700,13352
1607020810.2719,13312
1607020810.2739,13250
1607020810.2760,13186
1607020810.2780,13119
1607020810.2800,13029
1607020810.2819,12924
1607020810.2839,12810
1607020810.2859,12658
1607020810.2880,12470
1607020810.2899,12290
1607020810.2920,12131
1607020810.2939,11993
1607020810.2962,11881
1607020810.2980,11765
1607020810.2999,11655
1607020810.3019,11572
1607020810.3039,11494
1607020810.3059,11415
1607020810.3079,11349
1607020810.3099,11266
1607020810.3119,11173
1607020810.3139,11102
1607020810.3159,11035
1607020810.3179,10950
1607020810.3199,10864
1607020810.3219,10786
1607020810.3239,10698
1607020810.3259,10612
1607020810.3279,10538
1607020810.3299,10458
1607020810.3319,10360
1607020810.3339,10270
1607020810.3359,10184
1607020810.3379,10101
1607020810.3399,10020
1607020810.7321,9928
1607020810.7330,9845
1607020810.7354,9766
1607020810.7381,9676
1607020810.7401,9583
1607020810.7421,9502
1607020810.7441,9424
1607020810.7461,9341
1607020810.7481,9250
1607020810.7500,9165
1607020810.7520,9098
1607020810.7540,9018
1607020810.7560,8899
1607020810.7581,8808
1607020810.7601,8751
1607020810.7622,8659
1607020810.7640,8554
1607020810.7661,8500
1607020810.7681,8466
1607020810.7700,8404
1607020810.7720,8314
1607020810.7741,8226
1607020810.7760,8134
1607020810.7780,8029
1607020810.7801,7936
1607020810.7820,7870
1607020810.7840,7794
1607020810.7860,7696
1607020810.7882,7618
1607020810.7900,7554
1607020810.7920,7482
1607020810.7940,7404
1607020810.7960,7311
1607020810.7980,7174
1607020810.8000,7017
1607020810.8020,7012
1607020810.8040,7354
1607020810.8060,8060
1607020810.8081,8542
1607020810.8100,7777
1607020810.8120,6318
1607020810.8140,6014
1607020810.8163,6587
1607020810.8180,6603
1607020810.8201,6330
1607020810.8219,6351
1607020810.8240,6356
1607020810.8260,6233
1607020810.8280,6187
1607020810.8301,6176
1607020810.8320,6104
1607020810.8340,6040
1607020810.8360,6002
1607020810.8380,5955
1607020810.8400,5900
1607020810.8420,5855
1607020810.8440,5814
1607020810.8460,5776
1607020810.8480,5736
1607020810.8500,5693
1607020810.8520,5660
1607020810.8539,5629
1607020810.8560,5589
1607020810.8580,5553
1607020810.8600,5527
1607020810.8620,5484
1607020810.8640,5427
1607020810.8660,5365
1607020810.8680,5296
1607020810.8700,5204
1607020810.8720,5087
1607020810.8739,4954
1607020810.8760,4812
1607020811.3021,4671
1607020811.3029,4548
1607020811.3053,4453
1607020811.3080,4384
1607020811.3099,4320
1607020811.3119,4260
1607020811.3142,4215
1607020811.3160,4182
1607020811.3180,4137
1607020811.3200,4082
1607020811.3219,4044
1607020811.3239,4018
1607020811.3259,3975
1607020811.3280,3930
1607020811.3299,3894
1607020811.3319,3861
1607020811.3339,3823
1607020811.3359,3783
1607020811.3379,3737
1607020811.3399,3697
1607020811.3419,3659
1607020811.3439,3621
1607020811.3459,3585
1607020811.3480,3547
1607020811.3499,3505
1607020811.3519,3464
1607020811.3539,3433
1607020811.3559,3400
1607020811.3579,3355
1607020811.3599,3317
1607020811.3619,3286
1607020811.3639,3248
1607020811.3659,3205
1607020811.3679,3169
1607020811.3699,3139
1607020811.3719,3105
1607020811.3739,3070
1607020811.3759,3029
1607020811.3779,2996
1607020811.3799,2968
1607020811.3819,2929
1607020811.3839,2894
1607020811.3859,2863
1607020811.3879,2827
1607020811.3899,2792
1607020811.3919,2766
1607020811.3945,2758
1607020811.3959,2763
1607020811.3979,2754
1607020811.3999,2718
1607020811.4019,2670
1607020811.4040,2625
1607020811.4059,2578
1607020811.4079,2537
1607020811.4099,2509
1607020811.4119,2480
1607020811.4139,2452
1607020811.4161,2426
1607020811.4180,2402
1607020811.4199,2376
1607020811.4219,2347
1607020811.4239,2307
1607020811.4259,2217
1607020811.4279,2122
1607020811.4299,2183
1607020811.4319,2571
1607020811.4339,3272
1607020811.4359,3709
1607020811.4379,2958
