,hr,rr
1607020950.0073,-4.299342105263165,131.25
1607020950.8881,-5.299342105263165,70.25
1607020951.8781,-5.299342105263165,42.25
1607020952.8979,-5.299342105263165,11.25
1607020953.9662,-5.299342105263165,-42.75
1607020954.8785,-4.299342105263165,1.25
1607020955.8979,-4.299342105263165,147.25
1607020956.8879,-4.299342105263165,55.25
1607020957.8779,-5.299342105263165,37.25
1607020959.0367,-5.299342105263165,9.25
1607020959.918,-4.299342105263165,35.25
1607020960.8778,-4.299342105263165,67.25
1607020961.8978,-4.299342105263165,40.25
1607020962.9474,-4.299342105263165,-38.75
1607020963.9081,-4.299342105263165,-44.75
1607020964.898,-3.2993421052631646,-66.75
1607020965.9178,-2.2993421052631646,-49.75
1607020966.8778,-1.2993421052631646,-24.75
1607020967.9468,-1.2993421052631646,31.25
1607020968.8879,-1.2993421052631646,20.25
1607020969.8779,-1.2993421052631646,-18.75
1607020970.8977,-1.2993421052631646,-48.75
1607020971.9099,-1.2993421052631646,-50.75
1607020973.0172,-0.2993421052631646,-56.75
1607020973.8977,-0.2993421052631646,-24.75
1607020974.8878,-0.2993421052631646,10.25
1607020975.8777,-0.2993421052631646,43.25
1607020976.9584,-0.2993421052631646,18.25
1607020977.8879,-1.2993421052631646,28.25
1607020978.8777,-1.2993421052631646,-68.75
1607020979.8977,-0.2993421052631646,-81.75
1607020980.8879,-0.2993421052631646,-74.75
1607020982.0188,0.7006578947368354,-55.75
1607020982.898,0.7006578947368354,16.25
1607020983.8878,0.7006578947368354,68.25
1607020984.8778,0.7006578947368354,69.25
1607020985.9485,-0.2993421052631646,40.25
1607020986.8882,-0.2993421052631646,2.25
1607020987.8779,-0.2993421052631646,-47.75
1607020988.8978,-0.2993421052631646,-46.75
1607020989.8878,-0.2993421052631646,20.25
1607020990.9896,-0.2993421052631646,21.25
1607020991.8982,-0.2993421052631646,18.25
1607020992.8879,-0.2993421052631646,16.25
1607020993.8778,-1.2993421052631646,32.25
1607020994.8977,-1.2993421052631646,-59.75
1607020995.8881,-0.2993421052631646,-67.75
1607020996.878,-0.2993421052631646,-67.75
1607020997.8978,0.7006578947368354,-16.75
1607020998.8878,0.7006578947368354,79.25
1607020999.9575,0.7006578947368354,161.25
1607021000.8979,-1.2993421052631646,107.25
1607021001.8879,-2.2993421052631646,12.25
