Time,HR,RR
1606936125.4318,79,810
1606936126.3901,78,800
1606936127.3783,78,770
1606936128.3983,78,761
1606936129.3885,78,777
1606936130.3789,78,836
1606936131.3988,78,837
1606936132.3887,77,884
1606936133.3787,77,912
1606936134.4585,76,862
1606936135.3890,75,868
1606936136.3791,75,905
1606936137.3990,74,881
1606936138.3890,73,898
1606936139.4988,73,898
1606936140.3994,73,853
1606936141.3892,72,832
1606936142.3792,72,896
1606936143.4593,72,922
1606936144.3895,71,902
1606936145.3794,71,915
1606936146.3995,71,889
1606936147.3894,71,862
1606936148.4687,70,924
1606936149.4596,70,923
1606936150.3895,70,801
1606936151.3795,70,812
1606936152.3995,71,819
1606936153.4200,71,769
1606936154.4098,72,789
1606936155.3996,73,937
1606936156.3897,72,956
1606936157.4600,72,979
1606936158.4301,70,1003
1606936159.4499,69,1003
1606936160.3798,68,953
1606936161.5393,68,944
1606936162.5914,67,916
1606936163.3801,67,853
1606936164.3999,68,832
1606936165.3898,68,891
1606936166.4099,69,871
1606936167.4004,69,847
1606936168.4802,69,893
1606936169.3800,69,902
1606936170.4195,69,852
1606936171.5099,70,852
1606936172.3800,70,844
1606936173.4000,70,830
1606936174.3899,71,838
1606936175.4307,71,885
1606936176.5400,71,871
1606936177.3900,71,886
1606936178.3800,71,908
1606936179.3999,70,891
1606936180.5374,70,844
1606936181.3802,71,858
1606936182.4001,71,845
1606936183.3899,71,834
1606936184.3800,71,874
1606936185.4834,71,884
1606936186.3902,71,844
1606936187.3800,71,878
1606936188.4306,71,885
1606936189.4394,71,855
1606936190.3815,71,850
1606936191.4603,71,872
1606936192.4200,71,860
1606936193.3999,71,885
1606936194.4781,71,879
1606936195.4506,71,878
1606936196.3799,71,856
1606936197.4300,71,874
1606936198.4115,71,879
1606936199.5189,71,847
1606936200.4000,71,859
1606936201.3900,71,853
1606936202.3799,71,757
1606936203.4799,73,730
1606936204.3901,74,753
1606936205.3799,75,760
1606936206.3999,76,801
1606936207.3899,76,854
1606936208.4898,76,850
1606936209.4001,75,853
1606936210.3901,75,880
1606936211.4099,74,864
1606936212.4215,74,852
1606936213.5582,73,856
1606936214.3801,73,837
1606936215.4000,73,817
1606936216.3899,73,817
1606936217.4917,73,836
1606936218.4001,73,848
1606936219.3899,74,797
1606936220.3799,74,821
1606936221.4207,74,815
1606936222.5017,74,770
1606936223.3800,75,798
1606936224.4299,75,810
1606936225.3900,75,794
1606936226.4614,76,831
1606936227.4304,76,823
1606936228.3902,76,811
1606936229.3799,76,822
1606936230.3999,76,814
1606936231.5610,76,795
1606936232.3802,76,777
1606936233.4000,76,812
1606936234.3899,76,798
1606936235.4344,76,778
1606936236.5390,76,792
1606936237.4202,76,799
1606936238.3813,76,796
1606936239.4002,77,780
1606936240.4413,77,764
1606936241.3804,77,751
1606936242.4004,78,785
1606936243.4201,78,778
1606936244.4016,78,774
1606936245.5096,78,784
1606936246.3903,78,747
1606936247.4103,78,737
1606936248.4002,79,743
1606936249.4497,79,793
1606936250.4105,79,803
1606936251.4603,79,768
1606936252.3901,79,805
1606936253.4101,79,788
1606936254.5120,78,770
1606936255.3904,79,797
1606936256.4406,78,820
1606936257.4601,78,788
1606936258.4736,78,792
1606936259.3802,78,762
1606936260.4002,79,733
1606936261.3901,79,674
1606936262.3802,81,687
1606936263.5116,82,738
1606936264.4206,83,785
1606936265.3802,83,815
1606936266.4001,82,900
1606936267.4201,81,907
1606936268.6712,78,901
1606936269.4008,77,892
1606936270.5113,77,868
1606936271.4908,76,832
1606936272.4497,76,782
1606936273.4205,76,809
1606936274.4102,76,797
1606936275.4001,76,769
1606936276.4501,76,841
1606936277.5490,76,832
1606936278.4004,76,784
1606936279.3903,76,818
1606936280.4101,76,836
1606936281.4497,75,794
1606936282.4206,75,829
1606936283.4404,75,826
1606936284.4002,75,846
1606936285.4212,75,817
1606936286.5293,75,883
1606936287.4305,74,861
1606936288.3902,74,805
1606936289.3801,74,831
1606936290.4901,74,813
1606936291.5894,74,842
1606936292.3814,74,842
1606936293.4301,74,847
1606936294.3913,74,838
1606936295.5603,74,864
1606936296.4003,73,862
1606936297.3903,73,848
1606936298.4102,73,863
1606936299.4601,73,870
1606936300.4703,73,838
1606936301.4403,73,842
1606936302.4001,73,864
1606936303.4201,72,859
1606936304.4283,72,814
1606936305.4002,73,834
1606936306.3900,73,837
1606936307.3801,73,842
1606936308.4000,73,805
1606936309.5271,73,771
1606936310.3802,74,756
1606936311.4001,74,833
1606936312.3900,74,893
1606936313.3799,74,854
1606936314.5092,74,886
