Time,GSR,Temp(C)
1606936124.1606,170,36.13
1606936125.7511,173,36.13
1606936127.3705,176,36.13
1606936128.9605,180,36.13
1606936130.5566,184,36.19
1606936132.2032,187,36.13
1606936133.7614,183,36.13
1606936135.3513,181,36.19
1606936136.9413,186,36.13
1606936138.5617,188,36.19
1606936140.1579,192,36.19
1606936141.7492,195,36.19
1606936143.4587,198,36.19
1606936144.9520,201,36.19
1606936146.5428,204,36.19
1606936148.1318,180,36.19
1606936149.7518,143,36.13
1606936151.3420,112,36.06
1606936152.9393,116,36.00
1606936154.6709,119,36.00
1606936156.1431,119,36.00
1606936157.7321,119,35.94
1606936159.3522,121,36.00
1606936160.9420,122,35.94
1606936162.5937,121,36.00
1606936164.1818,122,35.94
1606936165.8596,122,35.94
1606936167.3324,123,35.94
1606936168.9824,124,35.94
1606936170.5422,121,35.94
1606936172.1323,124,35.94
1606936173.7483,125,36.00
1606936175.4299,126,36.00
1606936176.9625,127,35.94
1606936178.5223,129,35.94
1606936180.1424,129,35.94
1606936181.7323,131,35.94
1606936183.3228,134,35.94
1606936185.0004,135,35.94
1606936186.5903,139,35.94
1606936188.1224,141,35.94
1606936189.7423,143,35.94
1606936191.3323,134,35.94
1606936192.9224,135,35.94
1606936194.5423,136,35.94
1606936196.1328,138,35.94
1606936197.8389,140,35.94
1606936199.3135,142,35.94
1606936200.9323,142,35.94
1606936202.5522,122,35.94
1606936204.1122,108,35.94
1606936205.7322,114,35.94
1606936207.3820,120,35.94
1606936208.9136,124,35.94
1606936210.5324,127,35.94
1606936212.1223,131,35.94
1606936213.7122,134,35.94
1606936215.3322,136,35.94
1606936216.9523,136,35.94
1606936218.5124,137,35.88
1606936220.1326,140,35.88
1606936221.7223,140,35.88
1606936223.3123,142,35.88
1606936224.9022,143,35.94
1606936226.5225,146,35.88
1606936228.1998,148,35.94
1606936229.7891,148,35.88
1606936231.3230,151,35.88
1606936232.9123,152,35.88
1606936234.5022,154,35.88
1606936236.1222,153,35.88
1606936237.7123,144,35.88
1606936239.3590,144,35.88
1606936240.9226,147,35.88
1606936242.5124,149,35.88
1606936244.1024,147,35.88
1606936245.7224,141,35.88
1606936247.3724,132,35.88
1606936248.9024,134,35.88
1606936250.5490,136,35.88
1606936252.1125,140,35.88
1606936253.7024,143,35.88
1606936255.2924,145,35.88
1606936256.9123,147,35.88
1606936258.5023,149,35.88
1606936260.0946,149,35.88
1606936261.8314,147,35.88
1606936263.3024,150,35.88
1606936264.8924,152,35.88
1606936266.5124,152,35.88
1606936268.1024,152,35.88
1606936269.6924,153,35.88
1606936271.3127,155,35.88
1606936272.9890,156,35.88
1606936274.4925,158,35.88
1606936276.1124,160,35.88
1606936277.7024,160,35.88
1606936279.3224,162,35.88
1606936280.8824,163,35.88
1606936282.5609,164,35.88
1606936284.2100,165,35.88
1606936285.6835,166,35.88
1606936287.3025,161,35.88
1606936288.8925,141,35.81
1606936290.4825,134,35.88
1606936292.1024,139,35.81
1606936293.8115,142,35.81
1606936295.2825,145,35.81
1606936296.9025,148,35.81
1606936298.4924,151,35.81
1606936300.0824,154,35.81
1606936301.7023,155,35.81
1606936303.2923,163,35.81
1606936305.0004,167,35.81
1606936306.4723,150,35.81
1606936308.0924,151,35.81
1606936309.6823,154,35.81
1606936311.2723,156,35.81
1606936312.8922,159,35.81
1606936314.5110,161,35.81
1606936316.0725,163,35.81
1606936317.6925,164,35.81
1606936319.2822,167,35.81
1606936320.8723,168,35.81
1606936322.4923,171,35.81
1606936324.0823,159,35.81
1606936325.7371,158,35.81
1606936327.4103,161,35.81
1606936328.8824,162,35.81
1606936330.4723,156,35.81
1606936332.0622,144,35.81
1606936333.6822,143,35.81
1606936335.2723,146,35.81
1606936336.9498,149,35.81
1606936338.4825,151,35.81
1606936340.0724,152,35.75
1606936341.6623,154,35.81
1606936343.2823,157,35.75
1606936344.8723,158,35.75
1606936346.4936,159,35.75
1606936348.1404,160,35.75
1606936349.6725,162,35.75
1606936351.2623,164,35.81
1606936352.8823,164,35.81
1606936354.4722,158,35.81
1606936356.0623,154,35.75
1606936357.6788,112,35.75
1606936359.2424,125,35.69
1606936360.8323,88,35.69
1606936362.4223,90,35.75
1606936364.0424,88,35.75
1606936365.6323,96,35.75
1606936367.2518,102,35.81
1606936368.9314,107,35.75
1606936370.4325,111,35.81
1606936372.0525,114,35.75
1606936373.6435,113,35.75
1606936375.2324,115,35.75
1606936376.8223,119,35.81
1606936378.5608,122,35.75
1606936380.1507,125,35.81
1606936381.6224,127,35.75
1606936383.2124,127,35.75
